label,threshold,support_positive,support_negative,tp,fp,tn,fn,sensitivity,specificity,balanced_accuracy,precision,recall,f1,auc,pr_auc,brier,ece
Eczema,0.5,739,2784,721,1758,1026,18,0.9756427604871448,0.36853448275862066,0.6720886216228827,0.290843081887858,0.9756427604871448,0.4481044126786824,0.821432494595057,0.5289848237132485,0.26159682869911194,0.3525599407398528
Allergic Contact Dermatitis,0.5,611,2912,591,1354,1558,20,0.967266775777414,0.5350274725274725,0.7511471241524432,0.3038560411311054,0.967266775777414,0.4624413145539906,0.8549747868743368,0.536571644054616,0.22465607523918152,0.3317018927598656
Insect Bite,0.5,282,3241,281,939,2302,1,0.9964539007092199,0.7102746066029003,0.8533642536560602,0.230327868852459,0.9964539007092199,0.374167776298269,0.9387797304483119,0.47584393376138234,0.17838875949382782,0.33072762960039886
Urticaria,0.5,232,3291,232,742,2549,0,1.0,0.7745366150106351,0.8872683075053176,0.23819301848049282,1.0,0.38474295190713104,0.9648859480924988,0.6265711466417049,0.14581270515918732,0.29203228144069776
Psoriasis,0.5,216,3307,215,604,2703,1,0.9953703703703703,0.8173571212579377,0.906363745814154,0.2625152625152625,0.9953703703703703,0.41545893719806765,0.9602918612595057,0.5366541258714265,0.12844900786876678,0.2694747279710875
Folliculitis,0.5,188,3335,188,603,2732,0,1.0,0.8191904047976012,0.9095952023988005,0.23767383059418457,1.0,0.3840653728294178,0.9647963252416344,0.5294848133350853,0.11831223964691162,0.2396572177768126
Irritant Contact Dermatitis,0.5,174,3349,174,847,2502,0,1.0,0.7470886831890117,0.8735443415945059,0.17042115572967678,1.0,0.29121338912133893,0.947592865257428,0.4827259357020301,0.15730716288089752,0.32100742269257676
Tinea,0.5,144,3379,144,542,2837,0,1.0,0.8395975140574135,0.9197987570287067,0.2099125364431487,1.0,0.3469879518072289,0.9747233731215679,0.5232609581098447,0.10968654602766037,0.2401016278976478
Herpes Zoster,0.5,99,3424,99,378,3046,0,1.0,0.8896028037383178,0.9448014018691588,0.20754716981132076,1.0,0.34375,0.9884947606910224,0.652239443571749,0.07777233421802521,0.18899585789356624
Drug Rash,0.5,104,3419,104,294,3125,0,1.0,0.9140099444281954,0.9570049722140976,0.2613065326633166,1.0,0.41434262948207173,0.9882191149008932,0.6161427181848229,0.07282479852437973,0.19320604447492173
Herpes Simplex,0.5,99,3424,99,286,3138,0,1.0,0.9164719626168224,0.9582359813084111,0.2571428571428571,1.0,0.4090909090909091,0.9926130463513642,0.7498666941726859,0.06369853764772415,0.15760505883794532
Impetigo,0.5,85,3438,85,306,3132,0,1.0,0.9109947643979057,0.9554973821989529,0.21739130434782608,1.0,0.35714285714285715,0.9896588303733361,0.6423438037745001,0.07083597779273987,0.180696219038784
Acute Dermatitis NOS,0.5,87,3436,87,921,2515,0,1.0,0.7319557625145519,0.8659778812572759,0.08630952380952381,1.0,0.1589041095890411,0.9606365327231612,0.29762847498616746,0.16579373180866241,0.30526064941990017
Hypersensitivity,0.5,79,3444,79,511,2933,0,1.0,0.8516260162601627,0.9258130081300813,0.13389830508474576,1.0,0.23617339312406577,0.9834274246901601,0.5023871242681905,0.09915246814489365,0.22874808844190544
Acne,0.5,69,3454,69,159,3295,0,1.0,0.9539664157498552,0.9769832078749277,0.3026315789473684,1.0,0.46464646464646464,0.996013863363628,0.7679499154132619,0.03709295392036438,0.10567821412559536
Pigmented Purpuric Eruption,0.5,69,3454,69,249,3205,0,1.0,0.9279096699478865,0.9639548349739433,0.2169811320754717,1.0,0.35658914728682173,0.9934459521831441,0.647957764755235,0.05413099005818367,0.13407036649412707
Leukocytoclastic Vasculitis,0.5,69,3454,69,317,3137,0,1.0,0.9082223508975101,0.954111175448755,0.17875647668393782,1.0,0.3032967032967033,0.9953236323355404,0.7162749922938887,0.06802121549844742,0.17038848354202799
Lichen Planus Lichenoid Eruption,0.5,62,3461,62,289,3172,0,1.0,0.916498121930078,0.9582490609650389,0.17663817663817663,1.0,0.30024213075060535,0.9951953099514406,0.6835431553798591,0.062665194272995,0.16573139841359275
Pityriasis Rosea,0.5,56,3467,56,162,3305,0,1.0,0.9532737236804153,0.9766368618402077,0.25688073394495414,1.0,0.40875912408759124,0.9956013844822613,0.6753400652963196,0.03741097450256348,0.10972827597458594
Viral Exanthem,0.5,57,3466,57,172,3294,0,1.0,0.9503750721292556,0.9751875360646278,0.24890829694323144,1.0,0.3986013986013986,0.9950243467873376,0.6941384265810076,0.04083433747291565,0.11855921733795566
Lichen Simplex Chronicus,0.5,55,3468,55,167,3301,0,1.0,0.951845444059977,0.9759227220299884,0.24774774774774774,1.0,0.3971119133574007,0.9989304812834225,0.9315185320834171,0.04242810606956482,0.13115159107259547
Stasis Dermatitis,0.5,49,3474,49,222,3252,0,1.0,0.9360967184801382,0.968048359240069,0.18081180811808117,1.0,0.30625,0.9926391973024098,0.5076182908043595,0.04919811338186264,0.13116526674545864
Keratosis Pilaris,0.5,43,3480,43,315,3165,0,1.0,0.9094827586206896,0.9547413793103448,0.12011173184357542,1.0,0.2144638403990025,0.9951015771184175,0.6079086802635059,0.06349354237318039,0.13944238168194048
CD - Contact Dermatitis,0.5,49,3474,49,550,2924,0,1.0,0.8416810592976396,0.9208405296488198,0.08180300500834725,1.0,0.15123456790123457,0.9940667113131954,0.6935146767359315,0.11102644354104996,0.2615654674585219
Scabies,0.5,44,3479,44,205,3274,0,1.0,0.9410750215579189,0.9705375107789594,0.17670682730923695,1.0,0.3003412969283277,0.9965637983746635,0.7257432976199077,0.04877035692334175,0.1399426718826427
