label,threshold,support_positive,support_negative,tp,fp,tn,fn,sensitivity,specificity,balanced_accuracy,precision,recall,f1,auc,pr_auc,brier,ece
Eczema,0.5,740,2789,167,14,2775,573,0.22567567567567567,0.9949802796701327,0.6103279776729041,0.9226519337016574,0.22567567567567567,0.36264929424538545,0.9340008527710214,0.8180368897312056,0.10661755539069559,0.14208091806811235
Allergic Contact Dermatitis,0.5,613,2916,143,7,2909,470,0.233278955954323,0.997599451303155,0.6154392036287389,0.9533333333333334,0.233278955954323,0.3748361730013106,0.9409563481673927,0.8036206020040348,0.08960465485681308,0.11091637067781475
Insect Bite,0.5,282,3247,95,3,3244,187,0.33687943262411346,0.9990760702186634,0.6679777514213885,0.9693877551020408,0.33687943262411346,0.5,0.9785257313351987,0.8470296654913484,0.03653964383286924,0.060419217815615385
Urticaria,0.5,232,3297,108,2,3295,124,0.46551724137931033,0.9993933879284198,0.732455314653865,0.9818181818181818,0.46551724137931033,0.631578947368421,0.9841757919948124,0.9116593537816592,0.024594894594666624,0.04774110410366807
Psoriasis,0.5,216,3313,65,1,3312,151,0.30092592592592593,0.9996981587684878,0.6503120423472069,0.9848484848484849,0.30092592592592593,0.46099290780141844,0.9794510402343182,0.874439689510343,0.028319055964921656,0.049783116553588976
Folliculitis,0.5,188,3341,77,0,3341,111,0.4095744680851064,1.0,0.7047872340425532,1.0,0.4095744680851064,0.5811320754716981,0.9866312799709605,0.891604188385256,0.021635822713033222,0.038367223357804285
Irritant Contact Dermatitis,0.5,174,3355,38,0,3355,136,0.21839080459770116,1.0,0.6091954022988506,1.0,0.21839080459770116,0.3584905660377358,0.9745404868355688,0.8850331197753203,0.02518670953781672,0.049223985227273115
Tinea,0.5,144,3385,51,1,3384,93,0.3541666666666667,0.9997045790251108,0.6769356228458887,0.9807692307692307,0.3541666666666667,0.5204081632653061,0.9896233382570163,0.890789523577738,0.017550833939193093,0.03451593605203578
Herpes Zoster,0.5,99,3430,61,0,3430,38,0.6161616161616161,1.0,0.8080808080808081,1.0,0.6161616161616161,0.7625,0.9911034543687606,0.9609989185656123,0.007847054680559813,0.022292950828588617
Drug Rash,0.5,104,3425,59,1,3424,45,0.5673076923076923,0.9997080291970802,0.7835078607523862,0.9833333333333333,0.5673076923076923,0.7195121951219512,0.9861173498034812,0.955047940162348,0.008769007602197494,0.025600097941464506
Herpes Simplex,0.5,100,3429,65,0,3429,35,0.65,1.0,0.825,1.0,0.65,0.7878787878787878,0.9962583843686206,0.9431407535967751,0.008104763871393672,0.019603723802632863
Impetigo,0.5,85,3444,55,0,3444,30,0.6470588235294118,1.0,0.8235294117647058,1.0,0.6470588235294118,0.7857142857142857,0.9989786158365784,0.9786456798260699,0.00614042821773252,0.019253428832989024
Acute Dermatitis NOS,0.5,87,3442,51,0,3442,36,0.5862068965517241,1.0,0.7931034482758621,1.0,0.5862068965517241,0.7391304347826086,0.9988612608280404,0.9820878461230625,0.007070265207353999,0.023011018470114702
Hypersensitivity,0.5,79,3450,55,0,3450,24,0.6962025316455697,1.0,0.8481012658227849,1.0,0.6962025316455697,0.8208955223880597,0.9988405797101448,0.9819326568243497,0.005571134614092866,0.018451901519730467
Acne,0.5,69,3460,66,0,3460,3,0.9565217391304348,1.0,0.9782608695652174,1.0,0.9565217391304348,0.9777777777777777,1.0,0.9999999999999999,0.0016557946913960172,0.009395825226743133
Pigmented Purpuric Eruption,0.5,69,3460,53,0,3460,16,0.7681159420289855,1.0,0.8840579710144927,1.0,0.7681159420289855,0.8688524590163934,0.9985674792661472,0.9837098498880602,0.003944342376423033,0.013853434222961494
Leukocytoclastic Vasculitis,0.5,69,3460,53,0,3460,16,0.7681159420289855,1.0,0.8840579710144927,1.0,0.7681159420289855,0.8688524590163934,0.9998324537153388,0.9925240382057579,0.00413253911075587,0.014458230949466773
Lichen Planus Lichenoid Eruption,0.5,62,3467,47,0,3467,15,0.7580645161290323,1.0,0.8790322580645161,1.0,0.7580645161290323,0.8623853211009175,0.9998092615164175,0.993259925070848,0.0029994633032666457,0.01271623145657014
Pityriasis Rosea,0.5,56,3473,51,0,3473,5,0.9107142857142857,1.0,0.9553571428571428,1.0,0.9107142857142857,0.9532710280373832,1.0,1.0,0.0015166482612811224,0.008530141906791215
Viral Exanthem,0.5,57,3472,50,0,3472,7,0.8771929824561403,1.0,0.9385964912280702,1.0,0.8771929824561403,0.9345794392523364,0.9997422992966286,0.9917153996101369,0.002204037835878783,0.00997141919336925
Lichen Simplex Chronicus,0.5,55,3474,49,0,3474,6,0.8909090909090909,1.0,0.9454545454545454,1.0,0.8909090909090909,0.9423076923076923,0.9999947663160098,0.9996753246753247,0.0016161972623155462,0.008352257838620489
Stasis Dermatitis,0.5,49,3480,45,0,3480,4,0.9183673469387755,1.0,0.9591836734693877,1.0,0.9183673469387755,0.9574468085106383,1.0,1.0000000000000002,0.0014739023437900605,0.008047458654774705
Keratosis Pilaris,0.5,43,3486,43,0,3486,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0011137249260480865,0.007186212447258139
CD - Contact Dermatitis,0.5,49,3480,43,0,3480,6,0.8775510204081632,1.0,0.9387755102040816,1.0,0.8775510204081632,0.9347826086956522,1.0,1.0,0.001848498652808596,0.009800605949297799
Scabies,0.5,44,3485,43,0,3485,1,0.9772727272727273,1.0,0.9886363636363636,1.0,0.9772727272727273,0.9885057471264368,1.0,0.9999999999999999,0.0005274322205710564,0.004505466874665176
