encoder,classifier,split,subset_accuracy,precision_micro,recall_micro,f1_micro,precision_macro,recall_macro,f1_macro,auc_micro,auc_macro,pr_auc_micro,pr_auc_macro,brier_macro,ece_macro
vit_base,knn,train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0651776213310708e-15,1.8478450200704516e-08
vit_base,knn,validation,0.0,0.3333333333333333,0.1111111111111111,0.16666666666666666,0.04,0.04,0.04,0.5303030303030303,0.3055555555555556,0.15016914711529156,0.4629629629629629,0.12315039971319547,0.19966115860025682
vit_base,knn,test,0.0,0.75,0.12,0.20689655172413793,0.06,0.06,0.06,0.5971200000000001,0.631547619047619,0.3202673900898909,0.4960317460317461,0.14398499866150521,0.19214028321169924
