label,threshold,support_positive,support_negative,tp,fp,tn,fn,sensitivity,specificity,balanced_accuracy,precision,recall,f1,auc,pr_auc,brier,ece
Eczema,0.5,740,2789,740,1,2788,0,1.0,0.9996414485478666,0.9998207242739333,0.9986504723346828,1.0,0.9993247805536799,0.9999995154710106,0.9999963526279316,0.00018891092849775248,1.1059284997714715e-08
Allergic Contact Dermatitis,0.5,613,2916,612,2,2914,1,0.99836867862969,0.9993141289437586,0.9988414037867244,0.996742671009772,0.99836867862969,0.9975550122249389,0.9999972028097217,0.9999787966718561,0.00047227732124353547,1.0116950391248996e-08
Insect Bite,0.5,282,3247,282,0,3247,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.5843915349556447e-16,5.043739878091443e-09
Urticaria,0.5,232,3297,232,0,3297,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.1777225926923892e-16,4.417376629585558e-09
Psoriasis,0.5,216,3313,216,0,3313,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2589916350768647e-16,2.842178252550133e-09
Folliculitis,0.5,188,3341,187,0,3341,1,0.9946808510638298,1.0,0.9973404255319149,1.0,0.9946808510638298,0.9973333333333333,0.9999984079171098,0.9999440089585665,0.00018891092849736372,3.072223502090459e-09
Irritant Contact Dermatitis,0.5,174,3355,174,1,3354,0,1.0,0.9997019374068554,0.9998509687034277,0.9942857142857143,1.0,0.997134670487106,0.9999991434982956,0.9999671592775041,0.00014168319637306254,3.1185285889093108e-09
Tinea,0.5,144,3385,144,0,3385,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.254745500575938e-17,2.148090221631021e-09
Herpes Zoster,0.5,99,3430,99,0,3430,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.876814955853981e-17,1.4411089946975604e-09
Drug Rash,0.5,104,3425,104,0,3425,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999998,9.307710537449205e-17,1.7327830082338352e-09
Herpes Simplex,0.5,100,3429,100,0,3429,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.766849836819914e-17,1.251680884520653e-09
Impetigo,0.5,85,3444,85,0,3444,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.83087057094215e-17,1.1891826218563698e-09
Acute Dermatitis NOS,0.5,87,3442,87,0,3442,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.384064063808906e-17,1.9150363314757816e-09
Hypersensitivity,0.5,79,3450,79,0,3450,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.745447676364072e-17,1.4418273052620397e-09
Acne,0.5,69,3460,69,0,3460,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2689325158950597e-17,4.476781286621344e-10
Pigmented Purpuric Eruption,0.5,69,3460,69,0,3460,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,4.470843896782264e-17,1.0082406809073577e-09
Leukocytoclastic Vasculitis,0.5,69,3460,69,0,3460,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.114046983683625e-17,1.0383079857349772e-09
Lichen Planus Lichenoid Eruption,0.5,62,3467,62,0,3467,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.1472635862716476e-17,7.48202940446776e-10
Pityriasis Rosea,0.5,56,3473,56,0,3473,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.9597085654582536e-17,7.933974092081548e-10
Viral Exanthem,0.5,57,3472,57,0,3472,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,6.623855237395556e-17,1.2550874359974972e-09
Lichen Simplex Chronicus,0.5,55,3474,55,0,3474,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.883485990192809e-17,8.2872321825168e-10
Stasis Dermatitis,0.5,49,3480,49,0,3480,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.884045362648083e-17,7.677922977417247e-10
Keratosis Pilaris,0.5,43,3486,43,0,3486,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.671240136164561e-17,7.094910254140239e-10
CD - Contact Dermatitis,0.5,49,3480,49,0,3480,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.191847706274605e-17,8.190947635773363e-10
Scabies,0.5,44,3485,44,0,3485,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.1731291759791715e-17,9.386490481530814e-10
