encoder,seed,split,subset_accuracy,precision_micro,recall_micro,f1_micro,precision_macro,recall_macro,f1_macro,auc_micro,auc_macro,pr_auc_micro,pr_auc_macro,brier_macro,ece_macro
resnet50,43,train,0.0,0.2198952879581152,0.875,0.3514644351464435,0.27468458665517487,0.9285714285714286,0.3965101434513199,0.870511319281811,0.9222871148459383,0.6141794922574478,0.8363741767839512,0.22528156422407172,0.42068452031988846
resnet50,43,validation,0.0,0.16666666666666666,0.6666666666666666,0.26666666666666666,0.09333333333333332,0.24,0.13333333333333333,0.5471380471380471,0.5,0.20576087617566877,0.574074074074074,0.24357341515126163,0.41250057776769
resnet50,43,test,0.0,0.1791044776119403,0.48,0.2608695652173913,0.09933333333333333,0.32,0.14838095238095236,0.51968,0.4357142857142857,0.1929087285268563,0.326984126984127,0.25083955577940864,0.3354465993245443
