label,threshold,support_positive,support_negative,tp,fp,tn,fn,sensitivity,specificity,balanced_accuracy,precision,recall,f1,auc,pr_auc,brier,ece
Eczema,0.5,7,12,7,12,0,0,1.0,0.0,0.5,0.3684210526315789,1.0,0.5384615384615384,0.7976190476190476,0.7945054945054943,0.2524482355934578,0.2911578385453475
Allergic Contact Dermatitis,0.5,3,16,3,0,16,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.19830561051666754,0.4439044594764709
Insect Bite,0.5,1,18,1,3,15,0,1.0,0.8333333333333334,0.9166666666666667,0.25,1.0,0.4,1.0,1.0,0.1727926204775048,0.4092242043269308
Urticaria,0.5,2,17,2,6,11,0,1.0,0.6470588235294118,0.8235294117647058,0.25,1.0,0.4,0.9705882352941176,0.8333333333333333,0.23075905950370856,0.4322000412564529
Psoriasis,0.5,3,16,3,5,11,0,1.0,0.6875,0.84375,0.375,1.0,0.5454545454545454,0.9166666666666666,0.7,0.2334983103691841,0.34099606150075007
Folliculitis,0.5,2,17,2,3,14,0,1.0,0.8235294117647058,0.9117647058823529,0.4,1.0,0.5714285714285714,1.0,1.0,0.18998739596672198,0.42964749587209594
Irritant Contact Dermatitis,0.5,2,17,2,1,16,0,1.0,0.9411764705882353,0.9705882352941176,0.6666666666666666,1.0,0.8,0.9411764705882353,0.5833333333333333,0.17701110331358266,0.3571635892516688
Tinea,0.5,1,18,1,3,15,0,1.0,0.8333333333333334,0.9166666666666667,0.25,1.0,0.4,1.0,1.0,0.2100013341159605,0.4566917780198549
Herpes Zoster,0.5,2,17,2,3,14,0,1.0,0.8235294117647058,0.9117647058823529,0.4,1.0,0.5714285714285714,1.0,1.0,0.22762266431008607,0.3864021865945113
Drug Rash,0.5,4,15,3,9,6,1,0.75,0.4,0.575,0.25,0.75,0.375,0.8166666666666667,0.6810897435897436,0.24381171099192447,0.2967182962517989
Herpes Simplex,0.5,1,18,1,14,4,0,1.0,0.2222222222222222,0.6111111111111112,0.06666666666666667,1.0,0.125,1.0,1.0,0.29364803703933795,0.5352558023051212
Impetigo,0.5,1,18,1,2,16,0,1.0,0.8888888888888888,0.9444444444444444,0.3333333333333333,1.0,0.5,1.0,1.0,0.16597396931446384,0.4015046028714431
Acute Dermatitis NOS,0.5,3,16,2,0,16,1,0.6666666666666666,1.0,0.8333333333333333,1.0,0.6666666666666666,0.8,0.8333333333333333,0.7575757575757576,0.1813829153395605,0.35695877671241755
Hypersensitivity,0.5,1,18,1,3,15,0,1.0,0.8333333333333334,0.9166666666666667,0.25,1.0,0.4,1.0,1.0,0.20244094192311274,0.44574023391071116
Acne,0.5,1,18,1,0,18,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.17971980094413365,0.42260183472382395
Pigmented Purpuric Eruption,0.5,1,18,1,18,0,0,1.0,0.0,0.5,0.05263157894736842,1.0,0.1,1.0,1.0,0.3436138890563446,0.5779059937125758
Leukocytoclastic Vasculitis,0.5,1,18,1,0,18,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11400065844782824,0.334893397594753
Lichen Planus Lichenoid Eruption,0.5,3,16,3,4,12,0,1.0,0.75,0.875,0.42857142857142855,1.0,0.6,0.8333333333333334,0.44285714285714284,0.21987820013505,0.3175765009302842
Pityriasis Rosea,0.5,1,18,1,1,17,0,1.0,0.9444444444444444,0.9722222222222222,0.5,1.0,0.6666666666666666,1.0,1.0,0.18714160636345492,0.4296403856653916
Viral Exanthem,0.5,2,17,2,5,12,0,1.0,0.7058823529411765,0.8529411764705883,0.2857142857142857,1.0,0.4444444444444444,0.9411764705882353,0.5833333333333333,0.20547715673707792,0.3596190386696866
Lichen Simplex Chronicus,0.5,1,18,1,4,14,0,1.0,0.7777777777777778,0.8888888888888888,0.2,1.0,0.3333333333333333,1.0,1.0,0.22232674863449114,0.46642192100223734
Stasis Dermatitis,0.5,1,18,1,8,10,0,1.0,0.5555555555555556,0.7777777777777778,0.1111111111111111,1.0,0.2,1.0,1.0,0.22696594947901008,0.4692254348805076
Keratosis Pilaris,0.5,1,18,1,9,9,0,1.0,0.5,0.75,0.1,1.0,0.18181818181818182,1.0,1.0,0.25466102262663065,0.4927300057913127
CD - Contact Dermatitis,0.5,1,18,1,4,14,0,1.0,0.7777777777777778,0.8888888888888888,0.2,1.0,0.3333333333333333,1.0,1.0,0.20246187073609442,0.4090487423696016
Scabies,0.5,2,17,2,0,17,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.18204881857490818,0.42415040574575724
