label,threshold,support_positive,support_negative,tp,fp,tn,fn,sensitivity,specificity,balanced_accuracy,precision,recall,f1,auc,pr_auc,brier,ece
Eczema,0.5,739,2784,733,1997,787,6,0.9918809201623816,0.2826867816091954,0.6372838508857885,0.2684981684981685,0.9918809201623816,0.42260017296050734,0.8168633249342852,0.5180018884860026,0.2823163866996765,0.3788801266613786
Allergic Contact Dermatitis,0.5,611,2912,596,1457,1455,15,0.9754500818330606,0.4996565934065934,0.737553337619827,0.2903068679980516,0.9754500818330606,0.44744744744744747,0.8586392893113434,0.5335423139096026,0.23131582140922546,0.3408230688468388
Insect Bite,0.5,282,3241,279,891,2350,3,0.9893617021276596,0.7250848503548287,0.8572232762412442,0.23846153846153847,0.9893617021276596,0.384297520661157,0.9365991146240217,0.47342563641933644,0.17104707658290863,0.31997889786611866
Urticaria,0.5,232,3291,232,626,2665,0,1.0,0.8097842601033121,0.904892130051656,0.2703962703962704,1.0,0.42568807339449544,0.9633352193547711,0.6203087073952119,0.1295097917318344,0.2657601876888057
Psoriasis,0.5,216,3307,216,718,2589,0,1.0,0.7828847898397339,0.8914423949198669,0.23126338329764454,1.0,0.37565217391304345,0.9598984757360929,0.5640820275843768,0.1421974152326584,0.28801233992043995
Folliculitis,0.5,188,3335,187,520,2815,1,0.9946808510638298,0.8440779610194903,0.91937940604166,0.26449787835926447,0.9946808510638298,0.41787709497206704,0.9667676799897924,0.5466708103363989,0.10707424581050873,0.22315668217729953
Irritant Contact Dermatitis,0.5,174,3349,174,998,2351,0,1.0,0.702000597193192,0.851000298596596,0.14846416382252559,1.0,0.2585438335809807,0.9489468463737674,0.5002489851229915,0.17783835530281067,0.3489102280693165
Tinea,0.5,144,3379,144,738,2641,0,1.0,0.781592187037585,0.8907960935187925,0.16326530612244897,1.0,0.2807017543859649,0.968311219624478,0.4805939019069286,0.14267566800117493,0.2941846308715297
Herpes Zoster,0.5,99,3424,99,278,3146,0,1.0,0.9188084112149533,0.9594042056074766,0.2625994694960212,1.0,0.41596638655462187,0.9892411262154253,0.6299645801321475,0.06278646737337112,0.15729740632551484
Drug Rash,0.5,104,3419,104,478,2941,0,1.0,0.8601930389002632,0.9300965194501316,0.17869415807560138,1.0,0.3032069970845481,0.9855839539226494,0.5680690476204533,0.1067366898059845,0.25509280371134707
Herpes Simplex,0.5,99,3424,99,299,3125,0,1.0,0.9126752336448598,0.9563376168224299,0.24874371859296482,1.0,0.3983903420523139,0.9934390635325214,0.7800321505856114,0.06511333584785461,0.16029613498590936
Impetigo,0.5,85,3438,85,433,3005,0,1.0,0.8740546829552065,0.9370273414776032,0.1640926640926641,1.0,0.28192371475953565,0.988129213290901,0.5340284245709155,0.08740998059511185,0.19879046412623136
Acute Dermatitis NOS,0.5,87,3436,87,899,2537,0,1.0,0.7383585564610011,0.8691792782305006,0.08823529411764706,1.0,0.16216216216216217,0.9790320206602169,0.4542245486532633,0.15781575441360474,0.29813517243930504
Hypersensitivity,0.5,79,3444,79,562,2882,0,1.0,0.8368176538908246,0.9184088269454123,0.12324492979719189,1.0,0.21944444444444444,0.9824313794675017,0.4955816861764112,0.10569121688604355,0.23460555343914868
Acne,0.5,69,3454,69,161,3293,0,1.0,0.9533873769542559,0.976693688477128,0.3,1.0,0.46153846153846156,0.9954516083012344,0.7636930401549269,0.036296356469392776,0.1002104313350979
Pigmented Purpuric Eruption,0.5,69,3454,69,374,3080,0,1.0,0.89171974522293,0.945859872611465,0.15575620767494355,1.0,0.26953125,0.9931816083851531,0.6218344239380376,0.07650145888328552,0.16849701583867652
Leukocytoclastic Vasculitis,0.5,69,3454,69,348,3106,0,1.0,0.8992472495657209,0.9496236247828604,0.16546762589928057,1.0,0.2839506172839506,0.994238983577117,0.6555696718443719,0.07088448852300644,0.16411790226882506
Lichen Planus Lichenoid Eruption,0.5,62,3461,62,259,3202,0,1.0,0.9251661369546373,0.9625830684773187,0.19314641744548286,1.0,0.3237597911227154,0.9944729753660605,0.7310871508326582,0.05980929732322693,0.1663520934354707
Pityriasis Rosea,0.5,56,3467,56,180,3287,0,1.0,0.9480819152004615,0.9740409576002307,0.23728813559322035,1.0,0.3835616438356164,0.9954262639581359,0.6796110792226574,0.04246160387992859,0.12066060491382076
Viral Exanthem,0.5,57,3466,57,261,3205,0,1.0,0.9246970571263704,0.9623485285631852,0.1792452830188679,1.0,0.304,0.9947965701906237,0.6650679838458919,0.05287694185972214,0.12862832768017382
Lichen Simplex Chronicus,0.5,55,3468,55,169,3299,0,1.0,0.9512687427912342,0.975634371395617,0.24553571428571427,1.0,0.3942652329749104,0.998495333962462,0.8977902735708402,0.04460754990577698,0.13582324403915222
Stasis Dermatitis,0.5,49,3474,49,188,3286,0,1.0,0.9458837075417387,0.9729418537708694,0.20675105485232068,1.0,0.34265734265734266,0.992891802662343,0.5368095717259704,0.039887119084596634,0.10403504452726023
Keratosis Pilaris,0.5,43,3480,43,206,3274,0,1.0,0.9408045977011494,0.9704022988505747,0.17269076305220885,1.0,0.2945205479452055,0.9953755680299384,0.6172467942659795,0.044215794652700424,0.1107205152215519
CD - Contact Dermatitis,0.5,49,3474,49,428,3046,0,1.0,0.8767990788716177,0.9383995394358089,0.10272536687631027,1.0,0.18631178707224336,0.9941842021782807,0.6471738103608543,0.0902768149971962,0.22577602693532428
Scabies,0.5,44,3479,44,167,3312,0,1.0,0.9519977004886462,0.9759988502443231,0.20853080568720378,1.0,0.34509803921568627,0.996524602158405,0.7022431805849426,0.041399069130420685,0.12014300797664405
