encoder,seed,split,subset_accuracy,precision_micro,recall_micro,f1_micro,precision_macro,recall_macro,f1_macro,auc_micro,auc_macro,pr_auc_micro,pr_auc_macro,brier_macro,ece_macro
vit_base,43,train,0.0,0.1201923076923077,0.5208333333333334,0.1953125,0.15687189590595163,0.7257142857142856,0.2112689075630252,0.6454430132708822,0.8976596638655461,0.32357464955652937,0.7753354218880534,0.24262707693137936,0.41299840933398196
vit_base,43,validation,0.0,0.07692307692307693,0.3333333333333333,0.125,0.04666666666666666,0.12,0.06666666666666667,0.4276094276094276,0.5,0.13173504765784538,0.6481481481481481,0.2609302972670711,0.3942963449160258
vit_base,43,test,0.0,0.125,0.36,0.18556701030927836,0.07733333333333334,0.34,0.11714285714285713,0.42272,0.48214285714285715,0.1844021567086329,0.451984126984127,0.25768961041002997,0.341372124950091
