label,threshold,support_positive,support_negative,tp,fp,tn,fn,sensitivity,specificity,balanced_accuracy,precision,recall,f1,auc,pr_auc,brier,ece
Eczema,0.5,739,2784,455,821,1963,284,0.6156968876860622,0.7051005747126436,0.6603987311993529,0.3565830721003135,0.6156968876860622,0.45161290322580644,0.7268542551288631,0.3983352037293094,0.20174792408943176,0.22612653004828753
Allergic Contact Dermatitis,0.5,611,2912,451,844,2068,160,0.7381342062193126,0.7101648351648352,0.7241495206920738,0.34826254826254827,0.7381342062193126,0.4732423924449108,0.787399563407133,0.41479923785679396,0.18986456096172333,0.24888379508304287
Insect Bite,0.5,282,3241,218,537,2704,64,0.7730496453900709,0.8343103980253008,0.8036800217076858,0.28874172185430463,0.7730496453900709,0.420443587270974,0.8831756681349991,0.41002084341341444,0.12513822317123413,0.2236906513127623
Urticaria,0.5,232,3291,185,429,2862,47,0.7974137931034483,0.8696444849589791,0.8335291390312136,0.30130293159609123,0.7974137931034483,0.4373522458628842,0.9248852670292019,0.51698980096138,0.09649521112442017,0.17921217889431154
Psoriasis,0.5,216,3307,188,667,2640,28,0.8703703703703703,0.7983066223162988,0.8343384963433346,0.2198830409356725,0.8703703703703703,0.3510737628384687,0.9045480126331351,0.41224260645986255,0.14196039736270905,0.2563526587343473
Folliculitis,0.5,188,3335,172,503,2832,16,0.9148936170212766,0.8491754122938531,0.8820345146575648,0.2548148148148148,0.9148936170212766,0.3986095017381228,0.9426265590608951,0.4680067030019039,0.10955103486776352,0.20413637643438357
Irritant Contact Dermatitis,0.5,174,3349,143,769,2580,31,0.8218390804597702,0.7703792176769185,0.7961091490683443,0.15679824561403508,0.8218390804597702,0.26335174953959484,0.8831165933903756,0.3630494326992731,0.15051597356796265,0.29552441737274876
Tinea,0.5,144,3379,135,669,2710,9,0.9375,0.8020124297129329,0.8697562148564664,0.16791044776119404,0.9375,0.2848101265822785,0.9346823517806057,0.36939659284969706,0.1385057419538498,0.25532353909862265
Herpes Zoster,0.5,99,3424,96,263,3161,3,0.9696969696969697,0.9231892523364486,0.9464431110167091,0.26740947075208915,0.9696969696969697,0.4192139737991266,0.9849753374870197,0.5974823534713771,0.05541260913014412,0.12330367805379683
Drug Rash,0.5,104,3419,99,301,3118,5,0.9519230769230769,0.9119625621526762,0.9319428195378765,0.2475,0.9519230769230769,0.39285714285714285,0.9738536909127725,0.5537692458628121,0.06677083671092987,0.1549282446440194
Herpes Simplex,0.5,99,3424,98,308,3116,1,0.98989898989899,0.9100467289719626,0.9499728594354763,0.2413793103448276,0.98989898989899,0.38811881188118813,0.9886039129613896,0.7080791380924288,0.06213150918483734,0.12801918253966635
Impetigo,0.5,85,3438,85,422,3016,0,1.0,0.8772542175683536,0.9386271087841769,0.16765285996055226,1.0,0.28716216216216217,0.9827704205591488,0.5373269515500264,0.08569170534610748,0.17524248076507123
Acute Dermatitis NOS,0.5,87,3436,86,511,2925,1,0.9885057471264368,0.8512805587892899,0.9198931529578633,0.1440536013400335,0.9885057471264368,0.25146198830409355,0.9733752157681345,0.44558499356272885,0.10202014446258545,0.20207543651991833
Hypersensitivity,0.5,79,3444,77,339,3105,2,0.9746835443037974,0.9015679442508711,0.9381257442773343,0.18509615384615385,0.9746835443037974,0.3111111111111111,0.9787779885032123,0.49017476491574397,0.06756985187530518,0.14696304183088513
Acne,0.5,69,3454,69,191,3263,0,1.0,0.9447017950202664,0.9723508975101331,0.2653846153846154,1.0,0.4194528875379939,0.9948641776390322,0.7385036673408463,0.041972193866968155,0.0828669005679773
Pigmented Purpuric Eruption,0.5,69,3454,69,191,3263,0,1.0,0.9447017950202664,0.9723508975101331,0.2653846153846154,1.0,0.4194528875379939,0.9937228837810395,0.6772872540444396,0.04116261005401611,0.08148505975257817
Leukocytoclastic Vasculitis,0.5,69,3454,69,195,3259,0,1.0,0.9435437174290677,0.9717718587145339,0.26136363636363635,1.0,0.4144144144144144,0.9945201111083138,0.7252353958553813,0.04190690815448761,0.08800139605656389
Lichen Planus Lichenoid Eruption,0.5,62,3461,62,280,3181,0,1.0,0.9190985264374458,0.9595492632187229,0.18128654970760233,1.0,0.3069306930693069,0.9965514348827021,0.7982771808594865,0.0566328726708889,0.11772279633278371
Pityriasis Rosea,0.5,56,3467,56,98,3369,0,1.0,0.9717334871646957,0.9858667435823478,0.36363636363636365,1.0,0.5333333333333333,0.9963688244262228,0.7035982468595151,0.021788906306028366,0.05180028327292647
Viral Exanthem,0.5,57,3466,57,198,3268,0,1.0,0.9428736295441431,0.9714368147720716,0.2235294117647059,1.0,0.36538461538461536,0.9959354531741935,0.705752382944707,0.04213361814618111,0.08151214643720704
Lichen Simplex Chronicus,0.5,55,3468,55,91,3377,0,1.0,0.973760092272203,0.9868800461361015,0.3767123287671233,1.0,0.5472636815920398,0.9996382510223342,0.9744472007762646,0.020544428378343582,0.06104998593066621
Stasis Dermatitis,0.5,49,3474,49,112,3362,0,1.0,0.9677605066206102,0.983880253310305,0.30434782608695654,1.0,0.4666666666666667,0.9967690012101559,0.6739622157783488,0.024632422253489494,0.04845718440940493
Keratosis Pilaris,0.5,43,3480,43,135,3345,0,1.0,0.9612068965517241,0.9806034482758621,0.24157303370786518,1.0,0.3891402714932127,0.9972133119486768,0.7381806379004783,0.029891783371567726,0.0583553346402133
CD - Contact Dermatitis,0.5,49,3474,49,127,3347,0,1.0,0.9634427173287277,0.9817213586643638,0.2784090909090909,1.0,0.43555555555555553,0.9981965152209415,0.875904149067168,0.03194938972592354,0.08839993511720233
Scabies,0.5,44,3479,44,96,3383,0,1.0,0.9724058637539523,0.9862029318769762,0.3142857142857143,1.0,0.4782608695652174,0.9990462254043743,0.902181846204011,0.021224407479166985,0.05311852841041379
