encoder,seed,split,subset_accuracy,precision_micro,recall_micro,f1_micro,precision_macro,recall_macro,f1_macro,auc_micro,auc_macro,pr_auc_micro,pr_auc_macro,brier_macro,ece_macro
clip_vitb32,42,train,0.0,0.1643835616438356,0.75,0.2696629213483146,0.3020209525596523,0.7733333333333333,0.34810814331866957,0.7287275565964091,0.8931456582633054,0.310360554056818,0.7845237518472811,0.2391653212102043,0.41372592624865084
clip_vitb32,42,validation,0.0,0.08108108108108109,0.3333333333333333,0.13043478260869565,0.04,0.12,0.06,0.4326599326599326,0.2777777777777778,0.1292107798494509,0.4629629629629629,0.2546853994229283,0.392037501335144
clip_vitb32,42,test,0.0,0.19718309859154928,0.56,0.2916666666666667,0.13866666666666666,0.44,0.1952380952380952,0.53696,0.6059523809523808,0.19368453948317627,0.4757936507936508,0.2469880342225084,0.33735161344210307
