label,threshold,support_positive,support_negative,tp,fp,tn,fn,sensitivity,specificity,balanced_accuracy,precision,recall,f1,auc,pr_auc,brier,ece
Eczema,0.5,7,12,7,12,0,0,1.0,0.0,0.5,0.3684210526315789,1.0,0.5384615384615384,0.8095238095238095,0.7707792207792208,0.2567558533689567,0.23091383356797068
Allergic Contact Dermatitis,0.5,3,16,0,0,16,3,0.0,1.0,0.5,0.0,0.0,0.0,0.5833333333333333,0.2566137566137566,0.21711310711368678,0.29163031515322235
Insect Bite,0.5,1,18,1,0,18,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.17808470382344904,0.4206561195222955
Urticaria,0.5,2,17,2,8,9,0,1.0,0.5294117647058824,0.7647058823529411,0.2,1.0,0.3333333333333333,1.0,1.0,0.24169804764403513,0.3986164331436157
Psoriasis,0.5,3,16,1,10,6,2,0.3333333333333333,0.375,0.35416666666666663,0.09090909090909091,0.3333333333333333,0.14285714285714285,0.47916666666666663,0.18803418803418806,0.2573695567555036,0.3495732922303049
Folliculitis,0.5,2,17,2,16,1,0,1.0,0.058823529411764705,0.5294117647058824,0.1111111111111111,1.0,0.2,0.9411764705882353,0.5833333333333333,0.30930014937180866,0.47169936173840565
Irritant Contact Dermatitis,0.5,2,17,1,0,17,1,0.5,1.0,0.75,1.0,0.5,0.6666666666666666,0.9411764705882353,0.75,0.19578149572901885,0.3833506326926382
Tinea,0.5,1,18,1,18,0,0,1.0,0.0,0.5,0.05263157894736842,1.0,0.1,1.0,1.0,0.3491960943704084,0.5532261290048297
Herpes Zoster,0.5,2,17,0,0,17,2,0.0,1.0,0.5,0.0,0.0,0.0,0.8235294117647058,0.39285714285714285,0.18308146156983374,0.3049136635504271
Drug Rash,0.5,4,15,4,14,1,0,1.0,0.06666666666666667,0.5333333333333333,0.2222222222222222,1.0,0.36363636363636365,0.43333333333333335,0.22901583710407242,0.2683212834314547,0.31666352874354314
Herpes Simplex,0.5,1,18,1,0,18,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.21055953727724716,0.45806793476405894
Impetigo,0.5,1,18,1,1,17,0,1.0,0.9444444444444444,0.9722222222222222,0.5,1.0,0.6666666666666666,1.0,1.0,0.20572656560266286,0.45237903061665985
Acute Dermatitis NOS,0.5,3,16,3,3,13,0,1.0,0.8125,0.90625,0.5,1.0,0.6666666666666666,0.9375,0.6388888888888888,0.22897459802364936,0.3270781918575889
Hypersensitivity,0.5,1,18,1,2,16,0,1.0,0.8888888888888888,0.9444444444444444,0.3333333333333333,1.0,0.5,1.0,1.0,0.2136400349755667,0.4611411502486781
Acne,0.5,1,18,1,17,1,0,1.0,0.05555555555555555,0.5277777777777778,0.05555555555555555,1.0,0.10526315789473684,1.0,1.0,0.2847539119229694,0.4885801892531545
Pigmented Purpuric Eruption,0.5,1,18,0,0,18,1,0.0,1.0,0.5,0.0,0.0,0.0,1.0,1.0,0.20364321244330377,0.39755681313966446
Leukocytoclastic Vasculitis,0.5,1,18,1,14,4,0,1.0,0.2222222222222222,0.6111111111111112,0.06666666666666667,1.0,0.125,1.0,1.0,0.25825004677999464,0.5063600038227282
Lichen Planus Lichenoid Eruption,0.5,3,16,3,14,2,0,1.0,0.125,0.5625,0.17647058823529413,1.0,0.3,0.7916666666666666,0.5535714285714286,0.27316946181592994,0.42527963299500315
Pityriasis Rosea,0.5,1,18,1,17,1,0,1.0,0.05555555555555555,0.5277777777777778,0.05555555555555555,1.0,0.10526315789473684,1.0,1.0,0.2772414585162261,0.523883243924693
Viral Exanthem,0.5,2,17,0,0,17,2,0.0,1.0,0.5,0.0,0.0,0.0,0.8823529411764706,0.6666666666666666,0.19206489451075523,0.3229419024367081
Lichen Simplex Chronicus,0.5,1,18,1,4,14,0,1.0,0.7777777777777778,0.8888888888888888,0.2,1.0,0.3333333333333333,1.0,1.0,0.21037484079404298,0.4568750905363183
Stasis Dermatitis,0.5,1,18,1,1,17,0,1.0,0.9444444444444444,0.9722222222222222,0.5,1.0,0.6666666666666666,1.0,1.0,0.19289291146474796,0.3957033298517528
Keratosis Pilaris,0.5,1,18,1,16,2,0,1.0,0.1111111111111111,0.5555555555555556,0.058823529411764705,1.0,0.1111111111111111,1.0,1.0,0.27621603934628536,0.5223798030301144
CD - Contact Dermatitis,0.5,1,18,1,16,2,0,1.0,0.1111111111111111,0.5555555555555556,0.058823529411764705,1.0,0.1111111111111111,1.0,1.0,0.3142679424106668,0.5235158299144945
Scabies,0.5,2,17,1,0,17,1,0.5,1.0,0.75,1.0,0.5,0.6666666666666666,0.7058823529411764,0.5833333333333334,0.18065581492056285,0.3601627036144859
