encoder,classifier,split,subset_accuracy,precision_micro,recall_micro,f1_micro,precision_macro,recall_macro,f1_macro,auc_micro,auc_macro,pr_auc_micro,pr_auc_macro,brier_macro,ece_macro
resnet50,svm_linear,train,0.21052631578947367,0.3684210526315789,0.14583333333333334,0.208955223880597,0.08,0.07428571428571429,0.07692307692307693,0.7387295081967213,0.5716797385620915,0.3104786443217804,0.5093758871560728,0.09490884769916598,0.1593294293142902
resnet50,svm_linear,validation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4494949494949495,0.4444444444444444,0.13377190848109088,0.5185185185185185,0.13540919759436557,0.26392452473932493
resnet50,svm_linear,test,0.0,0.3333333333333333,0.04,0.07142857142857142,0.013333333333333332,0.02,0.016,0.48352,0.4833333333333333,0.204993066832155,0.39563492063492056,0.1496651137975447,0.14731386818753905
