label,threshold,support_positive,support_negative,tp,fp,tn,fn,sensitivity,specificity,balanced_accuracy,precision,recall,f1,auc,pr_auc,brier,ece
Eczema,0.5,7,12,5,11,1,2,0.7142857142857143,0.08333333333333333,0.39880952380952384,0.3125,0.7142857142857143,0.43478260869565216,0.4047619047619047,0.36257555653840484,0.2804060263439794,0.2490415714289012
Allergic Contact Dermatitis,0.5,3,16,1,6,10,2,0.3333333333333333,0.625,0.47916666666666663,0.14285714285714285,0.3333333333333333,0.2,0.47916666666666663,0.19393939393939397,0.24677832566647034,0.3369113332346866
Insect Bite,0.5,1,18,1,0,18,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.130952315708714,0.3606000526955253
Urticaria,0.5,2,17,2,4,13,0,1.0,0.7647058823529411,0.8823529411764706,0.3333333333333333,1.0,0.5,1.0,1.0,0.22181584702249357,0.4241278595045993
Psoriasis,0.5,3,16,1,1,15,2,0.3333333333333333,0.9375,0.6354166666666666,0.5,0.3333333333333333,0.4,0.8541666666666666,0.6666666666666666,0.21656671778606645,0.3085122531966159
Folliculitis,0.5,2,17,2,2,15,0,1.0,0.8823529411764706,0.9411764705882353,0.5,1.0,0.6666666666666666,1.0,1.0,0.181884565522525,0.32781493193224853
Irritant Contact Dermatitis,0.5,2,17,2,9,8,0,1.0,0.47058823529411764,0.7352941176470589,0.18181818181818182,1.0,0.3076923076923077,0.9411764705882353,0.75,0.24957982394860675,0.44988257634012324
Tinea,0.5,1,18,1,15,3,0,1.0,0.16666666666666666,0.5833333333333334,0.0625,1.0,0.11764705882352941,1.0,1.0,0.2997880434171243,0.5412814083852264
Herpes Zoster,0.5,2,17,2,8,9,0,1.0,0.5294117647058824,0.7647058823529411,0.2,1.0,0.3333333333333333,1.0,1.0,0.24112136866063313,0.4431380268774534
Drug Rash,0.5,4,15,0,1,14,4,0.0,0.9333333333333333,0.4666666666666667,0.0,0.0,0.0,0.6833333333333333,0.32708333333333334,0.1983476641163648,0.19187920815066284
Herpes Simplex,0.5,1,18,1,8,10,0,1.0,0.5555555555555556,0.7777777777777778,0.1111111111111111,1.0,0.2,1.0,1.0,0.25295160734585365,0.49631340566434357
Impetigo,0.5,1,18,1,2,16,0,1.0,0.8888888888888888,0.9444444444444444,0.3333333333333333,1.0,0.5,1.0,1.0,0.17634740750959232,0.4151085301449424
Acute Dermatitis NOS,0.5,3,16,0,0,16,3,0.0,1.0,0.5,0.0,0.0,0.0,0.8333333333333333,0.5,0.19558060543545186,0.2640576692003953
Hypersensitivity,0.5,1,18,1,3,15,0,1.0,0.8333333333333334,0.9166666666666667,0.25,1.0,0.4,1.0,1.0,0.18611316169642966,0.42374777950738596
Acne,0.5,1,18,1,9,9,0,1.0,0.5,0.75,0.1,1.0,0.18181818181818182,1.0,1.0,0.23401214418447253,0.477872382653387
Pigmented Purpuric Eruption,0.5,1,18,1,17,1,0,1.0,0.05555555555555555,0.5277777777777778,0.05555555555555555,1.0,0.10526315789473684,1.0,1.0,0.31488528715689545,0.5561699663337908
Leukocytoclastic Vasculitis,0.5,1,18,1,2,16,0,1.0,0.8888888888888888,0.9444444444444444,0.3333333333333333,1.0,0.5,1.0,1.0,0.14162499078013524,0.3671947309845372
Lichen Planus Lichenoid Eruption,0.5,3,16,3,7,9,0,1.0,0.5625,0.78125,0.3,1.0,0.46153846153846156,0.9375,0.7555555555555555,0.23613236988513542,0.34548880708845037
Pityriasis Rosea,0.5,1,18,1,5,13,0,1.0,0.7222222222222222,0.8611111111111112,0.16666666666666666,1.0,0.2857142857142857,1.0,1.0,0.21902319553585872,0.46054788482816594
Viral Exanthem,0.5,2,17,1,0,17,1,0.5,1.0,0.75,1.0,0.5,0.6666666666666666,0.8823529411764706,0.6666666666666666,0.16755615848035477,0.3440189988989579
Lichen Simplex Chronicus,0.5,1,18,1,2,16,0,1.0,0.8888888888888888,0.9444444444444444,0.3333333333333333,1.0,0.5,1.0,1.0,0.17530609053981236,0.41276770202737106
Stasis Dermatitis,0.5,1,18,1,2,16,0,1.0,0.8888888888888888,0.9444444444444444,0.3333333333333333,1.0,0.5,1.0,1.0,0.1680331935157427,0.4061299217374701
Keratosis Pilaris,0.5,1,18,1,13,5,0,1.0,0.2777777777777778,0.6388888888888888,0.07142857142857142,1.0,0.13333333333333333,1.0,1.0,0.27708307126648524,0.519044302011791
CD - Contact Dermatitis,0.5,1,18,1,0,18,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.13320467170432246,0.36219541806923716
Scabies,0.5,2,17,2,13,4,0,1.0,0.23529411764705882,0.6176470588235294,0.13333333333333333,1.0,0.23529411764705882,0.9705882352941176,0.8333333333333333,0.2501139711680787,0.41839770580592905
