encoder,seed,split,subset_accuracy,precision_micro,recall_micro,f1_micro,precision_macro,recall_macro,f1_macro,auc_micro,auc_macro,pr_auc_micro,pr_auc_macro,brier_macro,ece_macro
derm_foundation,43,train,0.0,0.19540229885057472,0.7083333333333334,0.3063063063063063,0.3101774891774892,0.8352380952380952,0.38519000719296853,0.7857142857142858,0.9194551820728291,0.48231479382010195,0.8422328202413341,0.21580834559070186,0.39608977562502806
derm_foundation,43,validation,0.0,0.13793103448275862,0.4444444444444444,0.21052631578947367,0.06666666666666667,0.16,0.09333333333333332,0.5101010101010102,0.6111111111111112,0.13199504152787273,0.6851851851851851,0.23863166904337643,0.3769182360172271
derm_foundation,43,test,0.0,0.19047619047619047,0.48,0.2727272727272727,0.17133333333333337,0.44,0.2217142857142857,0.5312,0.6607142857142856,0.290020995507514,0.5952380952380953,0.24034316474008027,0.34621056874593104
