encoder,classifier,split,subset_accuracy,precision_micro,recall_micro,f1_micro,precision_macro,recall_macro,f1_macro,auc_micro,auc_macro,pr_auc_micro,pr_auc_macro,brier_macro,ece_macro
siglip2_so400m,random_forest,train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0,0.007880938921377518,0.05535789473684209
siglip2_so400m,random_forest,validation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5631313131313131,0.6111111111111112,0.21673634653170076,0.6851851851851851,0.110818975308642,0.1799037037037037
siglip2_so400m,random_forest,test,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5822400000000001,0.6190476190476191,0.2533130696581011,0.5226190476190476,0.14210199176954733,0.15821481481481478
