label,threshold,support_positive,support_negative,tp,fp,tn,fn,sensitivity,specificity,balanced_accuracy,precision,recall,f1,auc,pr_auc,brier,ece
Eczema,0.5,739,2784,730,2382,402,9,0.9878213802435724,0.14439655172413793,0.5661089659838552,0.2345758354755784,0.9878213802435724,0.37912230589457285,0.6980663719222933,0.35304829307496643,0.3254650831222534,0.41477637439162557
Allergic Contact Dermatitis,0.5,611,2912,584,1920,992,27,0.955810147299509,0.34065934065934067,0.6482347439794248,0.23322683706070288,0.955810147299509,0.37495987158908506,0.7696489271775687,0.40813319393113934,0.3060128092765808,0.423634563192298
Insect Bite,0.5,282,3241,270,1768,1473,12,0.9574468085106383,0.4544893551373033,0.7059680818239709,0.1324828263002944,0.9574468085106383,0.23275862068965517,0.8332107899453148,0.28600842834154033,0.2958371639251709,0.46628570263946795
Urticaria,0.5,232,3291,224,1489,1802,8,0.9655172413793104,0.5475539349741719,0.7565355881767412,0.13076474022183304,0.9655172413793104,0.23033419023136248,0.8825977849726003,0.39114192239957857,0.2609555721282959,0.42703138098116467
Psoriasis,0.5,216,3307,205,1481,1826,11,0.9490740740740741,0.55216208043544,0.750618077254757,0.12158956109134045,0.9490740740740741,0.21556256572029442,0.8693484079785865,0.3354546150106439,0.2522437274456024,0.43008061869134967
Folliculitis,0.5,188,3335,181,1176,2159,7,0.9627659574468085,0.647376311844078,0.8050711346454432,0.13338246131171702,0.9627659574468085,0.2343042071197411,0.9102666751730517,0.3820694853174393,0.21720774471759796,0.3788587212406063
Irritant Contact Dermatitis,0.5,174,3349,169,2185,1164,5,0.9712643678160919,0.34756643774260976,0.6594154027793508,0.07179269328802039,0.9712643678160919,0.1337025316455696,0.7941193631312143,0.19997606782277685,0.3311293125152588,0.524070537888865
Tinea,0.5,144,3379,137,1393,1986,7,0.9513888888888888,0.5877478543947914,0.7695683716418401,0.08954248366013072,0.9513888888888888,0.16367980884109917,0.8898301601394232,0.2770469941373404,0.23717644810676575,0.41445991789629744
Herpes Zoster,0.5,99,3424,97,861,2563,2,0.9797979797979798,0.7485397196261683,0.8641688497120741,0.10125260960334029,0.9797979797979798,0.18353831598864712,0.9512856367412442,0.3353004688935636,0.1634027659893036,0.30830757750931564
Drug Rash,0.5,104,3419,100,1087,2332,4,0.9615384615384616,0.6820707809300965,0.8218046212342791,0.08424599831508003,0.9615384615384616,0.15491866769945778,0.9260636263414853,0.3283009337525236,0.20981982350349426,0.39900651610510074
Herpes Simplex,0.5,99,3424,99,944,2480,0,1.0,0.7242990654205608,0.8621495327102804,0.09491850431447747,1.0,0.1733800350262697,0.9569704049844237,0.5040411724744349,0.17365418374538422,0.31401176331921665
Impetigo,0.5,85,3438,85,1208,2230,0,1.0,0.6486329261198371,0.8243164630599186,0.065738592420727,1.0,0.12336719883889695,0.925408068986757,0.21675368905754952,0.21273383498191833,0.3741002594552492
Acute Dermatitis NOS,0.5,87,3436,87,1342,2094,0,1.0,0.6094295692665891,0.8047147846332945,0.06088173547935619,1.0,0.11477572559366754,0.9154155460104639,0.16815800451521498,0.22675302624702454,0.37503674996870334
Hypersensitivity,0.5,79,3444,79,1319,2125,0,1.0,0.6170150987224158,0.8085075493612079,0.056509298998569386,1.0,0.1069735951252539,0.9048317381907995,0.13703441567687896,0.23689886927604675,0.3944399291704976
Acne,0.5,69,3454,69,366,3088,0,1.0,0.8940359004053272,0.9470179502026637,0.15862068965517243,1.0,0.27380952380952384,0.9868289653667666,0.5522670480356288,0.08115603029727936,0.16726842468058292
Pigmented Purpuric Eruption,0.5,69,3454,69,471,2983,0,1.0,0.8636363636363636,0.9318181818181819,0.12777777777777777,1.0,0.22660098522167488,0.9745936238597551,0.40222871124516757,0.09958302974700928,0.19385979220740607
Leukocytoclastic Vasculitis,0.5,69,3454,69,590,2864,0,1.0,0.829183555298205,0.9145917776491025,0.1047040971168437,1.0,0.18956043956043955,0.9767880969764104,0.4536634018978591,0.1149805560708046,0.2182493693016315
Lichen Planus Lichenoid Eruption,0.5,62,3461,62,619,2842,0,1.0,0.8211499566599249,0.9105749783299624,0.09104258443465492,1.0,0.16689098250336473,0.9713209868488504,0.3153586947958117,0.12318950146436691,0.2358142785207727
Pityriasis Rosea,0.5,56,3467,56,339,3128,0,1.0,0.9022209402942025,0.9511104701471013,0.14177215189873418,1.0,0.24833702882483372,0.987231653549796,0.4059109355473064,0.0715271532535553,0.15509846070984906
