encoder,seed,split,subset_accuracy,precision_micro,recall_micro,f1_micro,precision_macro,recall_macro,f1_macro,auc_micro,auc_macro,auc_weighted,pr_auc_micro,pr_auc_macro,label_ranking_average_precision,coverage_error,ranking_loss,top1_hit,top3_hit,top5_hit,brier_macro,ece_macro
siglip2_so400m,44,train,0.024411013340902638,0.12328629032258065,0.9755384206328104,0.21890755049073715,0.11339520573762338,0.9856970122798134,0.20029146197098097,0.9053004135659136,0.9209500417051782,0.8445294866879836,0.27152020465331883,0.35028553899148335,0.7867310646192262,2.65342038035765,0.049775788769050436,0.4927302100161551,0.7867528271405493,0.9079159935379645,0.1819316196563644,0.3112486113774718
siglip2_so400m,44,validation,0.018543046357615896,0.10929299166409386,0.8795031055900621,0.1944253741590004,0.09411913970592486,0.8221075683433573,0.16617486150693977,0.8481032355195632,0.8350834935337537,0.7851906015890854,0.17804179931426398,0.24140900725916878,0.7309130924519406,3.4529801324503313,0.07798926648086331,0.3408521303258145,0.6616541353383458,0.8295739348370927,0.18866963434565098,0.3135010309394955
