label,threshold,support_positive,support_negative,tp,fp,tn,fn,sensitivity,specificity,balanced_accuracy,precision,recall,f1,auc,pr_auc,brier,ece
Eczema,0.5,739,2784,714,2046,738,25,0.9661705006765899,0.2650862068965517,0.6156283537865708,0.25869565217391305,0.9661705006765899,0.40811660474421263,0.7406652940444527,0.42525130769786057,0.30278143286705017,0.3936839032893894
Allergic Contact Dermatitis,0.5,611,2912,587,1858,1054,24,0.9607201309328969,0.36195054945054944,0.6613353401917231,0.24008179959100204,0.9607201309328969,0.3841623036649215,0.7919956475602956,0.4290751543551784,0.2986162006855011,0.4165412073290352
Insect Bite,0.5,282,3241,273,1436,1805,9,0.9680851063829787,0.5569268744214748,0.7625059904022268,0.15974253949678174,0.9680851063829787,0.2742340532395781,0.8787794240898419,0.36769815940220035,0.24827216565608978,0.408965992561261
Urticaria,0.5,232,3291,228,1116,2175,4,0.9827586206896551,0.6608933454876937,0.8218259830886745,0.16964285714285715,0.9827586206896551,0.2893401015228426,0.923295246178187,0.4938359535043219,0.20471195876598358,0.3601674256154227
Psoriasis,0.5,216,3307,209,1103,2204,7,0.9675925925925926,0.6664650740852737,0.8170288333389331,0.15929878048780488,0.9675925925925926,0.27356020942408377,0.9028141764383071,0.40064241448121035,0.2071075439453125,0.3719847842378437
Folliculitis,0.5,188,3335,188,1200,2135,0,1.0,0.6401799100449775,0.8200899550224887,0.13544668587896252,1.0,0.23857868020304568,0.928098184950078,0.3996079472103043,0.22014522552490234,0.3686472709852966
Irritant Contact Dermatitis,0.5,174,3349,172,2024,1325,2,0.9885057471264368,0.3956404896984174,0.6920731184124271,0.07832422586520947,0.9885057471264368,0.1451476793248945,0.8542350950532497,0.27492262106269666,0.31355342268943787,0.5043641062511018
Tinea,0.5,144,3379,142,1058,2321,2,0.9861111111111112,0.6868896123113347,0.836500361711223,0.11833333333333333,0.9861111111111112,0.2113095238095238,0.9247250172634902,0.33911428749707245,0.20075982809066772,0.36225581676689966
Herpes Zoster,0.5,99,3424,99,682,2742,0,1.0,0.8008177570093458,0.9004088785046729,0.1267605633802817,1.0,0.225,0.9717059614839989,0.4403140158416413,0.13326622545719147,0.26035336563017364
Drug Rash,0.5,104,3419,101,730,2689,3,0.9711538461538461,0.7864872769815736,0.8788205615677098,0.12154031287605295,0.9711538461538461,0.2160427807486631,0.955247260782505,0.37245820054536366,0.15602841973304749,0.31808829021629814
Herpes Simplex,0.5,99,3424,99,721,2703,0,1.0,0.789427570093458,0.894713785046729,0.12073170731707317,1.0,0.21545157780195864,0.9760455017464363,0.5822225792352377,0.13444943726062775,0.251388068806582
Impetigo,0.5,85,3438,85,1005,2433,0,1.0,0.7076788830715532,0.8538394415357766,0.0779816513761468,1.0,0.14468085106382977,0.9451835882695139,0.2742293479514982,0.18157614767551422,0.3228132493038967
Acute Dermatitis NOS,0.5,87,3436,87,1206,2230,0,1.0,0.6490104772991852,0.8245052386495926,0.06728538283062645,1.0,0.12608695652173912,0.9384843375751006,0.19794037949196966,0.21301792562007904,0.35347510840010987
Hypersensitivity,0.5,79,3444,79,1108,2336,0,1.0,0.6782810685249709,0.8391405342624855,0.06655433866891322,1.0,0.12480252764612954,0.9414942883606051,0.20809531032151363,0.20030950009822845,0.34370967124441015
Acne,0.5,69,3454,69,332,3122,0,1.0,0.9038795599305154,0.9519397799652577,0.17206982543640897,1.0,0.2936170212765957,0.9898290576772991,0.5914064294417627,0.07304152101278305,0.15442146954932676
Pigmented Purpuric Eruption,0.5,69,3454,69,438,3016,0,1.0,0.8731905037637522,0.9365952518818761,0.13609467455621302,1.0,0.23958333333333334,0.9812273944093385,0.39599497428522495,0.09040858596563339,0.17696698755660314
Leukocytoclastic Vasculitis,0.5,69,3454,69,529,2925,0,1.0,0.8468442385639838,0.9234221192819919,0.11538461538461539,1.0,0.20689655172413793,0.9874751390951889,0.5291913045242514,0.10139648616313934,0.19643024378119123
Lichen Planus Lichenoid Eruption,0.5,62,3461,61,349,3112,1,0.9838709677419355,0.8991620918809593,0.9415165298114474,0.14878048780487804,0.9838709677419355,0.2584745762711864,0.9840294153284059,0.43558577740465554,0.07098215073347092,0.16341094105479867
Pityriasis Rosea,0.5,56,3467,56,233,3234,0,1.0,0.9327949235650418,0.9663974617825208,0.19377162629757785,1.0,0.32463768115942027,0.9916096666529318,0.4928071648850547,0.04925626516342163,0.1194743099108258
Viral Exanthem,0.5,57,3466,57,482,2984,0,1.0,0.860934795152914,0.930467397576457,0.10575139146567718,1.0,0.1912751677852349,0.9883530233546937,0.508434009268658,0.09354507923126221,0.18636701999402946
Lichen Simplex Chronicus,0.5,55,3468,55,485,2983,0,1.0,0.8601499423298731,0.9300749711649365,0.10185185185185185,1.0,0.18487394957983194,0.9868826675055049,0.4930223266793854,0.09614449739456177,0.20420366536435708
Stasis Dermatitis,0.5,49,3474,49,266,3208,0,1.0,0.9234312032239493,0.9617156016119747,0.15555555555555556,1.0,0.2692307692307692,0.9911294396860645,0.4603339221540158,0.05639270320534706,0.12180123253789707
Keratosis Pilaris,0.5,43,3480,43,284,3196,0,1.0,0.9183908045977012,0.9591954022988506,0.13149847094801223,1.0,0.23243243243243245,0.9915396952686447,0.4596641914493778,0.061260778456926346,0.13067289801293855
CD - Contact Dermatitis,0.5,49,3474,49,1021,2453,0,1.0,0.7061024755325274,0.8530512377662637,0.04579439252336449,1.0,0.08757819481680071,0.9811074688942935,0.39071631183179306,0.18533003330230713,0.3258465085767597
Scabies,0.5,44,3479,44,359,3120,0,1.0,0.8968094279965507,0.9484047139982754,0.10918114143920596,1.0,0.19686800894854586,0.9928662886409365,0.529555966080931,0.0709090530872345,0.15445191277391424
