label,threshold,support_positive,support_negative,tp,fp,tn,fn,sensitivity,specificity,balanced_accuracy,precision,recall,f1,auc,pr_auc,brier,ece
Eczema,0.5,739,2784,720,1635,1149,19,0.9742895805142084,0.41271551724137934,0.693502548877794,0.3057324840764331,0.9742895805142084,0.4654169360051713,0.8316457468153609,0.5411172944847848,0.25073084235191345,0.34022506916688783
Allergic Contact Dermatitis,0.5,611,2912,595,1390,1522,16,0.9738134206219312,0.5226648351648352,0.7482391278933832,0.29974811083123426,0.9738134206219312,0.45839753466872113,0.8648200459524109,0.5412789102715927,0.23020385205745697,0.3424171809357674
Insect Bite,0.5,282,3241,282,884,2357,0,1.0,0.7272446775686516,0.8636223387843258,0.241852487135506,1.0,0.38950276243093923,0.9501921305262144,0.5270011996365156,0.17041993141174316,0.32384927605503233
Urticaria,0.5,232,3291,232,603,2688,0,1.0,0.8167730173199635,0.9083865086599818,0.2778443113772455,1.0,0.43486410496719774,0.97242086568384,0.6578813288378799,0.12280711531639099,0.2542149350279744
Psoriasis,0.5,216,3307,216,589,2718,0,1.0,0.8218929543392803,0.9109464771696402,0.2683229813664596,1.0,0.42311459353574926,0.9703196922353257,0.6005016331873005,0.11883115023374557,0.24843009089162293
Folliculitis,0.5,188,3335,188,607,2728,0,1.0,0.8179910044977511,0.9089955022488756,0.23647798742138365,1.0,0.38250254323499494,0.9736131934032983,0.5752177811561034,0.11992744356393814,0.246320861072118
Irritant Contact Dermatitis,0.5,174,3349,174,714,2635,0,1.0,0.7868020304568528,0.8934010152284264,0.19594594594594594,1.0,0.327683615819209,0.9703874548243944,0.57420365622955,0.139889195561409,0.2943626941371262
Tinea,0.5,144,3379,144,549,2830,0,1.0,0.8375258952352768,0.9187629476176384,0.2077922077922078,1.0,0.34408602150537637,0.9808128637664002,0.6094385883637803,0.11167297512292862,0.24410721425759058
Herpes Zoster,0.5,99,3424,99,268,3156,0,1.0,0.9217289719626168,0.9608644859813085,0.26975476839237056,1.0,0.4248927038626609,0.9925510950627774,0.7139994551225315,0.061440106481313705,0.15970632405023732
Drug Rash,0.5,104,3419,104,417,3002,0,1.0,0.8780345130155016,0.9390172565077508,0.19961612284069097,1.0,0.3328,0.9895634126037752,0.6435963852861926,0.09300415217876434,0.22616078089600153
Herpes Simplex,0.5,99,3424,99,256,3168,0,1.0,0.9252336448598131,0.9626168224299065,0.27887323943661974,1.0,0.43612334801762115,0.994801991881431,0.8038548522832134,0.05670267343521118,0.14559971841473554
Impetigo,0.5,85,3438,85,321,3117,0,1.0,0.9066317626527051,0.9533158813263525,0.20935960591133004,1.0,0.34623217922606925,0.9919686548266776,0.660860259397659,0.07056358456611633,0.1730993344656554
Acute Dermatitis NOS,0.5,87,3436,87,521,2915,0,1.0,0.8483701979045402,0.9241850989522701,0.14309210526315788,1.0,0.2503597122302158,0.9845583610988452,0.5502406947922976,0.10122360289096832,0.22354412921198114
Hypersensitivity,0.5,79,3444,79,570,2874,0,1.0,0.8344947735191638,0.9172473867595818,0.12172573189522343,1.0,0.21703296703296704,0.9901351093076934,0.6107100226705837,0.10793402791023254,0.24275136148763793
Acne,0.5,69,3454,69,161,3293,0,1.0,0.9533873769542559,0.976693688477128,0.3,1.0,0.46153846153846156,0.9961313494960684,0.7731583443375074,0.03709949553012848,0.10538505917304523
Pigmented Purpuric Eruption,0.5,69,3454,69,185,3269,0,1.0,0.9464389114070643,0.9732194557035321,0.27165354330708663,1.0,0.42724458204334365,0.9946879484403717,0.6611028011293892,0.042492665350437164,0.11522218909853735
Leukocytoclastic Vasculitis,0.5,69,3454,69,215,3239,0,1.0,0.9377533294730747,0.9688766647365373,0.24295774647887325,1.0,0.3909348441926346,0.9968278744241081,0.769500626341764,0.04605400934815407,0.11748545323061041
Lichen Planus Lichenoid Eruption,0.5,62,3461,62,237,3224,0,1.0,0.9315226813059809,0.9657613406529905,0.20735785953177258,1.0,0.34349030470914127,0.9975580430791026,0.7998049520042461,0.051311492919921875,0.1370111458043703
Pityriasis Rosea,0.5,56,3467,56,181,3286,0,1.0,0.9477934813960196,0.9738967406980098,0.23628691983122363,1.0,0.3822525597269625,0.9968014751328855,0.7243016789359679,0.04212913662195206,0.11989688818093697
Viral Exanthem,0.5,57,3466,57,214,3252,0,1.0,0.9382573571840739,0.969128678592037,0.21033210332103322,1.0,0.3475609756097561,0.9963353276439801,0.707792118534017,0.0455021895468235,0.11910656327077722
Lichen Simplex Chronicus,0.5,55,3468,55,178,3290,0,1.0,0.9486735870818915,0.9743367935409457,0.23605150214592274,1.0,0.3819444444444444,0.9989514522386495,0.9274542470113977,0.043150730431079865,0.13094098129175688
Stasis Dermatitis,0.5,49,3474,49,141,3333,0,1.0,0.959412780656304,0.979706390328152,0.2578947368421053,1.0,0.4100418410041841,0.9945895456628248,0.5610960006734949,0.03231251239776611,0.08867256406809909
Keratosis Pilaris,0.5,43,3480,43,130,3350,0,1.0,0.9626436781609196,0.9813218390804598,0.24855491329479767,1.0,0.39814814814814814,0.9966920609462709,0.7035759715353798,0.031828176230192184,0.09002653154296832
CD - Contact Dermatitis,0.5,49,3474,49,409,3065,0,1.0,0.8822682786413356,0.9411341393206678,0.10698689956331878,1.0,0.1932938856015779,0.995535347126761,0.7118431723917872,0.08487696945667267,0.21015019954972367
Scabies,0.5,44,3479,44,194,3285,0,1.0,0.9442368496694452,0.9721184248347225,0.18487394957983194,1.0,0.3120567375886525,0.9981251143222974,0.778805429349228,0.047037478536367416,0.1323718366689246
