label,threshold,support_positive,support_negative,tp,fp,tn,fn,sensitivity,specificity,balanced_accuracy,precision,recall,f1,auc,pr_auc,brier,ece
Eczema,0.5,740,2789,0,0,2789,740,0.0,1.0,0.5,0.0,0.0,0.0,0.9874036998633627,0.9432975221181581,0.14584316184385568,0.07434520928209432
Allergic Contact Dermatitis,0.5,613,2916,0,0,2916,613,0.0,1.0,0.5,0.0,0.0,0.0,0.9931105203445244,0.9395283083079593,0.12167871326614593,0.23753510108917839
Insect Bite,0.5,282,3247,0,0,3247,282,0.0,1.0,0.5,0.0,0.0,0.0,0.9975809639885808,0.9370905855093118,0.06247396431504989,0.12691719004398289
Urticaria,0.5,232,3297,0,0,3297,232,0.0,1.0,0.5,0.0,0.0,0.0,0.9960648656563438,0.8855186968589824,0.047053126475624096,0.0956680114445535
Psoriasis,0.5,216,3313,0,0,3313,216,0.0,1.0,0.5,0.0,0.0,0.0,0.9982378620697365,0.9319221125409332,0.048822845115874425,0.101669422079384
Folliculitis,0.5,188,3341,0,0,3341,188,0.0,1.0,0.5,0.0,0.0,0.0,0.9978092939430798,0.9167626586350812,0.043139740915489166,0.08938551940149848
Irritant Contact Dermatitis,0.5,174,3355,0,0,3355,174,0.0,1.0,0.5,0.0,0.0,0.0,0.9980000685201363,0.8956357799783441,0.043185204005032556,0.0028551792679998725
Tinea,0.5,144,3385,0,0,3385,144,0.0,1.0,0.5,0.0,0.0,0.0,0.9974048087969802,0.896966467779224,0.0312801087590698,0.06770110855486107
Herpes Zoster,0.5,99,3430,0,0,3430,99,0.0,1.0,0.5,0.0,0.0,0.0,0.9979532938716611,0.86114795463202,0.023614321770789617,0.004484503981846168
Drug Rash,0.5,104,3425,0,0,3425,104,0.0,1.0,0.5,0.0,0.0,0.0,0.9988096574957889,0.892678189175443,0.026346416193705022,0.0004207094893112226
Herpes Simplex,0.5,100,3429,2,0,3429,98,0.02,1.0,0.51,1.0,0.02,0.0392156862745098,0.9993321668124817,0.962022272445068,0.01972098443130773,0.041843802511707405
Impetigo,0.5,85,3444,0,0,3444,85,0.0,1.0,0.5,0.0,0.0,0.0,0.9986916717906674,0.9152355476510775,0.021498846341648413,0.000691309921121397
Acute Dermatitis NOS,0.5,87,3442,0,0,3442,87,0.0,1.0,0.5,0.0,0.0,0.0,0.9984738891449104,0.8636246025377184,0.02348290957178479,0.00066642833279126
Hypersensitivity,0.5,79,3450,0,0,3450,79,0.0,1.0,0.5,0.0,0.0,0.0,0.990064208402128,0.7495704007412738,0.02150687515928667,0.00039555905185405596
Acne,0.5,69,3460,0,0,3460,69,0.0,1.0,0.5,0.0,0.0,0.0,0.999040797520315,0.9130581297338267,0.014169784364914902,0.029385141753612933
Pigmented Purpuric Eruption,0.5,69,3460,0,0,3460,69,0.0,1.0,0.5,0.0,0.0,0.0,0.9977590684426574,0.7705116370886402,0.017225611535450533,0.0006287090719424035
Leukocytoclastic Vasculitis,0.5,69,3460,0,0,3460,69,0.0,1.0,0.5,0.0,0.0,0.0,0.9982156320683588,0.835305784530321,0.01589025606646732,0.016353580248316072
Lichen Planus Lichenoid Eruption,0.5,62,3467,0,0,3467,62,0.0,1.0,0.5,0.0,0.0,0.0,0.9982740493314849,0.7905766406078535,0.016085589493856977,0.0006937493135601817
Pityriasis Rosea,0.5,56,3473,0,0,3473,56,0.0,1.0,0.5,0.0,0.0,0.0,0.9988996750442186,0.8327125972819088,0.013558756336467597,0.0017285403024066579
Viral Exanthem,0.5,57,3472,0,0,3472,57,0.0,1.0,0.5,0.0,0.0,0.0,0.997524052065648,0.8000103469073482,0.014836708346145344,0.0002632374788499427
Lichen Simplex Chronicus,0.5,55,3474,0,0,3474,55,0.0,1.0,0.5,0.0,0.0,0.0,0.9983566232270895,0.7884664381541534,0.01347568503213484,0.0019634853471884807
Stasis Dermatitis,0.5,49,3480,0,0,3480,49,0.0,1.0,0.5,0.0,0.0,0.0,0.9985456251466103,0.7717949986567152,0.012521219857332356,0.00026015123221016724
Keratosis Pilaris,0.5,43,3486,0,0,3486,43,0.0,1.0,0.5,0.0,0.0,0.0,0.9986590881799624,0.7682271378472607,0.010916255585408173,0.0005825920947645396
CD - Contact Dermatitis,0.5,49,3480,0,0,3480,49,0.0,1.0,0.5,0.0,0.0,0.0,0.0007037297677691644,0.00711828452820543,0.013867559655957365,0.004410845672978251
Scabies,0.5,44,3485,0,0,3485,44,0.0,1.0,0.5,0.0,0.0,0.0,0.9985457154036781,0.7516923536436874,0.01094594336451032,0.0005065658278193548
