encoder,seed,split,subset_accuracy,precision_micro,recall_micro,f1_micro,precision_macro,recall_macro,f1_macro,auc_micro,auc_macro,pr_auc_micro,pr_auc_macro,brier_macro,ece_macro
vit_base,42,train,0.0002833663927458,0.077905745300503,0.6252324037184595,0.1385480121244224,0.0860431108252797,0.7751472488386508,0.1382857431793888,0.7318737505577971,0.8142326023604279,0.1059801842752759,0.1781030734739997,0.207640625190762,0.3505731321746664
vit_base,42,validation,0.0,0.0703924263246297,0.5733830845771144,0.125390996872025,0.0737297498223694,0.6604024749381966,0.1188180989126637,0.6915484226876258,0.7393637658523526,0.0819546941420908,0.1294259369744945,0.2132046150175317,0.3546939852153429
vit_base,42,test,0.0,0.0708085883965281,0.5790784557907845,0.1261872455902306,0.0727842299585909,0.6514350894473854,0.1165785586675879,0.6939139188093681,0.7413066465108359,0.0806582886773133,0.1261441027730267,0.2136498888549125,0.3547701569036929
vit_base,43,train,0.0005667327854916,0.0913873487903225,0.7705179282868526,0.163395195584218,0.0890760196383801,0.7909038650145773,0.1547195941786601,0.7813711937316642,0.8083696944964501,0.1218246613994958,0.1659753286107745,0.197624245373033,0.3441032185993811
vit_base,43,validation,0.0,0.0816681146828844,0.7014925373134329,0.1463035019455253,0.0755929259517177,0.6836957122520282,0.1312960737567068,0.7383091055858908,0.7255232106163862,0.0944312920102497,0.1350929106127058,0.2030271609278094,0.3476920528540391
vit_base,43,test,0.0,0.0843585237258348,0.7173100871731009,0.1509631765168392,0.0767406561674449,0.6706497159129118,0.1322942153056662,0.741784114440742,0.7345609062563409,0.0928949071414715,0.1174771366770409,0.2023742434313187,0.3466089626322748
vit_base,44,train,0.0002833663927458,0.0839371381306865,0.6738379814077026,0.1492791997646366,0.0801467892498136,0.7631836131607713,0.1358622402401496,0.7397229190429064,0.7915859080186446,0.1021867431108858,0.1606491016773745,0.2022461955587713,0.3613576745032029
vit_base,44,validation,0.0,0.078196872125115,0.6343283582089553,0.1392301392301392,0.0744065953866195,0.6867706988473965,0.1253169890408466,0.7095453065493765,0.7314801199723852,0.085874767100896,0.1342490959625701,0.2067825712357595,0.3652022699028406
vit_base,44,test,0.0,0.0787823160471164,0.6413449564134496,0.1403269754768392,0.0737163318142524,0.6718958327041017,0.1242365609302393,0.7148717119960454,0.7364625720154908,0.0841383863250497,0.1344874403545449,0.2060610452848891,0.364624292260756
vit_base,45,train,0.0002833663927458,0.0837654181829892,0.6908366533864542,0.1494140625,0.0850095661708313,0.790861827163773,0.1430752097665663,0.752296943727183,0.8152035138002686,0.1083823929662626,0.1845903949931854,0.204507058747467,0.350393871279773
vit_base,45,validation,0.0,0.0759248210023866,0.6330845771144279,0.135588705380927,0.0751484503165555,0.6756401114260737,0.1260504526874826,0.701939915296619,0.7163332080488753,0.0809916544121923,0.1353996180877973,0.2098141027450027,0.3528244718547234
vit_base,45,test,0.0,0.0761080435755857,0.635118306351183,0.1359275053304904,0.0735953003790819,0.6653273340529264,0.1232969749738007,0.7094787745375359,0.7367457581740979,0.0818154158007065,0.13176286699014,0.2105340253689752,0.3541570350733461
vit_base,46,train,0.0002833663927458,0.0872753252613371,0.6164674634794157,0.152903587074673,0.086542471864018,0.7015409263543901,0.1455400116938427,0.7501664334846265,0.7827839728082803,0.1070852395887409,0.1555847613723705,0.1814580302144453,0.3258880459618468
vit_base,46,validation,0.0,0.0811330652211925,0.5771144278606966,0.1422658286064694,0.0773194587492047,0.6085334923859801,0.1296852900508562,0.7195221595116515,0.7153066132817167,0.0909711596111685,0.1332344466572148,0.1850517184155318,0.3290474509983818
vit_base,46,test,0.0,0.0800966683928879,0.5778331257783312,0.1406913280776228,0.0752754362702389,0.6142993623868435,0.1266706500535634,0.7187818692107195,0.7258326737165051,0.0894385446022803,0.1257240269822927,0.1855904606095794,0.3295347040151836
vit_base,47,train,0.0005667327854916,0.088554878279635,0.6212483399734395,0.1550135860560673,0.0900099406427809,0.6895756651038774,0.1429784183796755,0.7469725659678753,0.7879365433242768,0.1034606827417788,0.161538656691409,0.1885144473241501,0.3387014930518136
vit_base,47,validation,0.0026525198938992,0.0794173747182243,0.5696517412935324,0.139400395677979,0.0716098972728551,0.6110156569689642,0.1191641542869078,0.7151597934080016,0.7211583465616996,0.0840599482435649,0.1302475917580311,0.1932465989976935,0.3422730207802117
vit_base,47,test,0.0,0.0853425845620121,0.6127023661270237,0.1498172959805115,0.0791607757600331,0.635720320367219,0.129443171132093,0.7209827941563928,0.7345290706016114,0.0836401114566316,0.1270738321740503,0.1937706471030193,0.3422686520550151
vit_base,48,train,0.0005667327854916,0.0856443968812108,0.7439575033200532,0.1536057033177954,0.084260590892618,0.8043702365816477,0.1438860911802321,0.7566876530502821,0.8074469551398908,0.1088205869103093,0.1699579133050846,0.2117654073580666,0.3590469065401968
vit_base,48,validation,0.0026525198938992,0.076080931263858,0.6828358208955224,0.1369077306733167,0.0724546390126442,0.698703833389395,0.1237048621421661,0.7133142127663799,0.729107146242355,0.0851068859695348,0.1367770425616509,0.2194907752917374,0.3646486988561926
vit_base,48,test,0.0,0.0776268367064042,0.6973848069738481,0.1397031308469502,0.0734745746687906,0.6954127735301003,0.1251941182586196,0.7168986432376887,0.7412498289109744,0.0856424052804972,0.1293301643492087,0.2187818556568031,0.3635262322008132
vit_base,49,train,0.0002833663927458,0.0773551892439451,0.6693227091633466,0.1386825160970777,0.0813146912948064,0.7619604552015179,0.1370861303615568,0.7209628091155781,0.7862777718200958,0.0936270614357593,0.1557908020139495,0.2089705220932653,0.3593253976608162
vit_base,49,validation,0.0,0.072069505768409,0.6293532338308457,0.1293290734824281,0.0730487065996705,0.6922436832038271,0.1230710658478233,0.694152257663252,0.7340385501400212,0.0810302543791093,0.1371138903613091,0.2130896084866269,0.36345028495555
vit_base,49,test,0.0,0.0722908677744638,0.6338729763387297,0.1297807241203467,0.0718347593986904,0.675158353386931,0.1207241897657646,0.6928152778060153,0.7392971430705627,0.0771800345831129,0.1211747873801637,0.2131344772990312,0.3620737020519841
vit_base,50,train,0.0,0.0805605968945352,0.6366533864541832,0.1430233598854381,0.0881042354436599,0.722117589497912,0.1431730770424461,0.725858707407327,0.7931686607780515,0.0975354181308947,0.1595387951928717,0.2007528261313624,0.3472404455391396
vit_base,50,validation,0.0,0.0730074719800747,0.5833333333333334,0.1297731045932484,0.0767424004517191,0.6257020929186035,0.1247873495826669,0.6935432556821346,0.7250394993269893,0.0808757012116724,0.1328115125837395,0.2039847007754485,0.3489064942884959
vit_base,50,test,0.0,0.0782302510716472,0.6363636363636364,0.1393319700068166,0.0818142645445072,0.6669674880480921,0.1324433566846857,0.7032988234833699,0.7388018349331554,0.0793148665471027,0.1327143182894388,0.2051174897488847,0.3510824450069945
vit_base,51,train,0.0,0.0754106710811155,0.7864541832669323,0.1376249128514989,0.0676812241079068,0.79718013057712,0.1192612896061847,0.7275429751512539,0.7587830168499611,0.0958521545537315,0.1311302257228482,0.243546609560976,0.4163868099455868
vit_base,51,validation,0.0,0.0708578143360752,0.75,0.1294824994631737,0.0627929006477382,0.7301042836812706,0.1104316972076025,0.7021692214975219,0.7098219218255507,0.0829337519179953,0.1178274874674764,0.2475532855468614,0.4194119284982331
vit_base,51,test,0.0,0.0728367371030574,0.7683686176836861,0.1330601682122061,0.063196004103436,0.7380833270737179,0.1115207797055409,0.7112259974557713,0.7210731013021054,0.0814138584373475,0.1161222582056317,0.246763946719736,0.418481960405906
