encoder,split,subset_accuracy__mean,subset_accuracy__std,precision_micro__mean,precision_micro__std,recall_micro__mean,recall_micro__std,f1_micro__mean,f1_micro__std,precision_macro__mean,precision_macro__std,recall_macro__mean,recall_macro__std,f1_macro__mean,f1_macro__std,auc_micro__mean,auc_micro__std,auc_macro__mean,auc_macro__std,pr_auc_micro__mean,pr_auc_micro__std,pr_auc_macro__mean,pr_auc_macro__std,brier_macro__mean,brier_macro__std,ece_macro__mean,ece_macro__std
vit_base,test,0.0,0.0,0.1449742268041237,0.028247822444307933,0.5,0.19798989873223333,0.2239310461382457,0.05425493977669302,0.11399999999999993,0.05185449728701345,0.45000000000000007,0.1555634918610405,0.1714285714285714,0.07677159338596803,0.45008,0.03869288306652787,0.5208333333333333,0.05471659616324475,0.190310152944984,0.008355168403896903,0.4597222222222222,0.01094331923264891,0.26431243124387965,0.009366083044397394,0.3553846540053685,0.019816708633120496
vit_base,train,0.0,0.0,0.135270979020979,0.021324461495573304,0.7083333333333334,0.2651650429449553,0.22639876497005984,0.04396261752418228,0.1997427901475889,0.06062860006758608,0.8333333333333333,0.15219631671253311,0.2700446655855324,0.083121474134189,0.698063036690086,0.07441595077182786,0.903986928104575,0.00894810289955304,0.330797209349588,0.010214242014394217,0.7917619955478203,0.023230683252963086,0.25013318778104443,0.010615243764272237,0.42258729759015534,0.013560735819960546
vit_base,validation,0.0,0.0,0.09615384615384609,0.027196414661021007,0.5,0.23570226039551584,0.16086065573770492,0.05071462569985483,0.07999999999999995,0.04714045207910319,0.18,0.08485281374238571,0.1066666666666666,0.05656854249492382,0.45033670033670037,0.03214121732666128,0.4722222222222222,0.039283710065919325,0.1776666908688122,0.06495715277103149,0.6388888888888888,0.013094570021973161,0.26772564245676034,0.009610069328265282,0.42509560227394105,0.0435567274665831
