label,threshold,support_positive,support_negative,tp,fp,tn,fn,sensitivity,specificity,balanced_accuracy,precision,recall,f1,auc,pr_auc,brier,ece
Eczema,0.5,739,2784,468,719,2065,271,0.6332882273342354,0.7417385057471264,0.687513366540681,0.3942712721145746,0.6332882273342354,0.48598130841121495,0.760037056911328,0.4460900728385321,0.21018578112125397,0.25142063762598205
Allergic Contact Dermatitis,0.5,611,2912,417,725,2187,194,0.6824877250409165,0.7510302197802198,0.7167589724105681,0.36514886164623467,0.6824877250409165,0.4757558471192242,0.8018496182622614,0.4495094182791403,0.19500981271266937,0.27208611659289017
Insect Bite,0.5,282,3241,241,778,2463,41,0.8546099290780141,0.759950632520827,0.8072802807994206,0.2365063788027478,0.8546099290780141,0.3704842428900845,0.8879045299476346,0.40590117620380634,0.1867830902338028,0.3540385153536901
Urticaria,0.5,232,3291,206,556,2735,26,0.8879310344827587,0.8310543907626862,0.8594927126227224,0.27034120734908135,0.8879310344827587,0.41448692152917505,0.9308576682488292,0.5208262127729475,0.1441885530948639,0.3065652164492863
Psoriasis,0.5,216,3307,191,725,2582,25,0.8842592592592593,0.7807680677351073,0.8325136634971833,0.20851528384279475,0.8842592592592593,0.3374558303886926,0.913933967230006,0.4506242820681966,0.17596055567264557,0.356315819713124
Folliculitis,0.5,188,3335,177,682,2653,11,0.9414893617021277,0.7955022488755622,0.868495805288845,0.2060535506402794,0.9414893617021277,0.33810888252148996,0.935658234712431,0.48110546817833744,0.15748241543769836,0.3330825563523366
Irritant Contact Dermatitis,0.5,174,3349,127,489,2860,47,0.7298850574712644,0.8539862645565841,0.7919356610139243,0.20616883116883117,0.7298850574712644,0.32151898734177214,0.8794802359942753,0.3523298764521365,0.16152958571910858,0.3452060262469314
Tinea,0.5,144,3379,131,629,2750,13,0.9097222222222222,0.8138502515537142,0.8617862368879682,0.1723684210526316,0.9097222222222222,0.28982300884955753,0.9329251751011147,0.37643622953412126,0.15934213995933533,0.34682413285982533
Herpes Zoster,0.5,99,3424,98,802,2622,1,0.98989898989899,0.7657710280373832,0.8778350089681866,0.10888888888888888,0.98989898989899,0.1961961961961962,0.9706439393939393,0.5250918150674136,0.1712113618850708,0.3715483489029454
Drug Rash,0.5,104,3419,97,529,2890,7,0.9326923076923077,0.8452763966071951,0.8889843521497514,0.15495207667731628,0.9326923076923077,0.26575342465753427,0.9536582896483452,0.40171600246912115,0.15186695754528046,0.3510008529018956
Herpes Simplex,0.5,99,3424,97,482,2942,2,0.9797979797979798,0.8592289719626168,0.9195134758802983,0.16753022452504318,0.9797979797979798,0.2861356932153392,0.9748123760974228,0.5987936333371096,0.12084806710481644,0.2963693469441347
Impetigo,0.5,85,3438,76,373,3065,9,0.8941176470588236,0.8915066899360093,0.8928121684974164,0.16926503340757237,0.8941176470588236,0.2846441947565543,0.9596961297608049,0.41498964407714733,0.11586782336235046,0.2950980971516312
Acute Dermatitis NOS,0.5,87,3436,82,620,2816,5,0.9425287356321839,0.819557625145518,0.881043180388851,0.1168091168091168,0.9425287356321839,0.20785804816223066,0.9482892430385506,0.3475468112806481,0.14739076793193817,0.3396060208734754
Hypersensitivity,0.5,79,3444,76,661,2783,3,0.9620253164556962,0.8080720092915215,0.8850486628736088,0.10312075983717775,0.9620253164556962,0.18627450980392157,0.9403732780546612,0.21582784876501354,0.14583677053451538,0.3371440625278712
Acne,0.5,69,3454,69,311,3143,0,1.0,0.9099594672843081,0.954979733642154,0.18157894736842106,1.0,0.30734966592427615,0.9916207211970158,0.6799783512698865,0.10764854401350021,0.2909829095851926
Pigmented Purpuric Eruption,0.5,69,3454,69,458,2996,0,1.0,0.8674001158077591,0.9337000579038796,0.13092979127134724,1.0,0.23154362416107382,0.9823099452011111,0.5019249199609642,0.12295405566692352,0.30763691669029164
Leukocytoclastic Vasculitis,0.5,69,3454,69,618,2836,0,1.0,0.8210770121598147,0.9105385060799074,0.10043668122270742,1.0,0.18253968253968253,0.9804385589486669,0.5042629213565236,0.1394932121038437,0.3232730381696223
Lichen Planus Lichenoid Eruption,0.5,62,3461,61,521,2940,1,0.9838709677419355,0.8494654724068188,0.9166682200743772,0.10481099656357389,0.9838709677419355,0.18944099378881987,0.9786468576115425,0.5112161420965848,0.1402178406715393,0.33852719454231706
Pityriasis Rosea,0.5,56,3467,56,452,3015,0,1.0,0.86962792039227,0.9348139601961349,0.11023622047244094,1.0,0.19858156028368795,0.9874634307140798,0.45666659850557034,0.1255900114774704,0.3162555948635783
Viral Exanthem,0.5,57,3466,57,507,2959,0,1.0,0.8537218695903058,0.9268609347951529,0.10106382978723404,1.0,0.18357487922705315,0.9828560148206639,0.4879936554974201,0.12083818018436432,0.2999497631835965
Lichen Simplex Chronicus,0.5,55,3468,55,534,2934,0,1.0,0.8460207612456747,0.9230103806228374,0.0933786078098472,1.0,0.17080745341614906,0.9838680926916221,0.5939340137089673,0.14172109961509705,0.3447790602171858
Stasis Dermatitis,0.5,49,3474,49,326,3148,0,1.0,0.9061600460564191,0.9530800230282095,0.13066666666666665,1.0,0.23113207547169812,0.9882332898617132,0.4354523144926068,0.0921512097120285,0.2584299908577127
Keratosis Pilaris,0.5,43,3480,43,256,3224,0,1.0,0.9264367816091954,0.9632183908045977,0.14381270903010032,1.0,0.25146198830409355,0.9893544506816359,0.4907139879382256,0.08257970213890076,0.24360283320172754
CD - Contact Dermatitis,0.5,49,3474,48,551,2923,1,0.9795918367346939,0.8413932066781807,0.9104925217064372,0.08013355592654424,0.9795918367346939,0.14814814814814814,0.9757968817924406,0.29831136333319974,0.15582159161567688,0.3686723722429936
Scabies,0.5,44,3479,44,375,3104,0,1.0,0.8922104052888761,0.9461052026444381,0.10501193317422435,1.0,0.1900647948164147,0.9914944210718858,0.5939316825196164,0.10900293290615082,0.2913336612235542
