label,threshold,support_positive,support_negative,tp,fp,tn,fn,sensitivity,specificity,balanced_accuracy,precision,recall,f1,auc,pr_auc,brier,ece
Eczema,0.5,740,2789,0,0,2789,740,0.0,1.0,0.5,0.0,0.0,0.0,0.9002708517050575,0.6925121974980264,0.15923807499004405,0.01579984286393159
Allergic Contact Dermatitis,0.5,613,2916,0,0,2916,613,0.0,1.0,0.5,0.0,0.0,0.0,0.9236904114555013,0.7032924169339004,0.13823383799427713,0.20005811799113304
Insect Bite,0.5,282,3247,0,0,3247,282,0.0,1.0,0.5,0.0,0.0,0.0,0.9936777429028869,0.9128921695267378,0.06876559025680443,0.13322221544617158
Urticaria,0.5,232,3297,0,0,3297,232,0.0,1.0,0.5,0.0,0.0,0.0,0.9862008827251525,0.8456696972994551,0.05910207077902582,0.0013564972755373123
Psoriasis,0.5,216,3313,0,0,3313,216,0.0,1.0,0.5,0.0,0.0,0.0,0.9947331499927334,0.9160346953038808,0.055658692490665365,0.0019332652101619885
Folliculitis,0.5,188,3341,0,0,3341,188,0.0,1.0,0.5,0.0,0.0,0.0,0.9985894145592796,0.9384486747069654,0.04578174639848969,0.057259560978095425
Irritant Contact Dermatitis,0.5,174,3355,0,0,3355,174,0.0,1.0,0.5,0.0,0.0,0.0,0.9852827312126351,0.8199228527661352,0.04590537594248492,0.0022522733312395904
Tinea,0.5,144,3385,0,0,3385,144,0.0,1.0,0.5,0.0,0.0,0.0,0.9989393566387658,0.9591699863477499,0.03783897722528108,0.004345361972474808
Herpes Zoster,0.5,99,3430,0,0,3430,99,0.0,1.0,0.5,0.0,0.0,0.0,0.9992932237830198,0.9608053875391376,0.025853321613396638,0.00038277713948481687
Drug Rash,0.5,104,3425,0,0,3425,104,0.0,1.0,0.5,0.0,0.0,0.0,0.9990426726558114,0.9621700911585513,0.027625532629535425,0.002874368539739408
Herpes Simplex,0.5,100,3429,0,0,3429,100,0.0,1.0,0.5,0.0,0.0,0.0,0.9994371536891221,0.9782064666542989,0.025966166205354458,0.00017628069700884041
Impetigo,0.5,85,3444,0,0,3444,85,0.0,1.0,0.5,0.0,0.0,0.0,0.9999009359841498,0.9959902848159238,0.022741282984025248,0.001280716559379308
Acute Dermatitis NOS,0.5,87,3442,0,0,3442,87,0.0,1.0,0.5,0.0,0.0,0.0,0.9956921597307099,0.917890305871365,0.023560487554431634,0.0013931947815342717
Hypersensitivity,0.5,79,3450,0,0,3450,79,0.0,1.0,0.5,0.0,0.0,0.0,0.9974169877086774,0.8483854660282102,0.021295674014779747,0.000603099764010042
Acne,0.5,69,3460,0,0,3460,69,0.0,1.0,0.5,0.0,0.0,0.0,0.9997319259445422,0.9654661339472742,0.014873652897400147,0.032726297891514974
Pigmented Purpuric Eruption,0.5,69,3460,0,0,3460,69,0.0,1.0,0.5,0.0,0.0,0.0,0.9999539247717182,0.9975415505601011,0.017622622533393615,0.0015927791607335678
Leukocytoclastic Vasculitis,0.5,69,3460,0,0,3460,69,0.0,1.0,0.5,0.0,0.0,0.0,0.9998617743151546,0.9923699698402486,0.017370176133751407,0.001401415577017659
Lichen Planus Lichenoid Eruption,0.5,62,3467,0,0,3467,62,0.0,1.0,0.5,0.0,0.0,0.0,0.9989951338425895,0.9413212742549615,0.016989688110781075,0.00248794145054769
Pityriasis Rosea,0.5,56,3473,0,0,3473,56,0.0,1.0,0.5,0.0,0.0,0.0,0.9999948582945991,0.9996867167919802,0.014408269231189139,0.00020166236257699796
Viral Exanthem,0.5,57,3472,0,0,3472,57,0.0,1.0,0.5,0.0,0.0,0.0,0.999924205675479,0.9950808114220413,0.014929359712829578,0.001398919338753999
Lichen Simplex Chronicus,0.5,55,3474,0,0,3474,55,0.0,1.0,0.5,0.0,0.0,0.0,0.9410791856387711,0.7662009624857472,0.015053955260893197,1.4552959638241408e-05
Stasis Dermatitis,0.5,49,3480,0,0,3480,49,0.0,1.0,0.5,0.0,0.0,0.0,0.9998768472906404,0.989029560393013,0.01213947585128237,0.0008154503350985987
Keratosis Pilaris,0.5,43,3486,0,0,3486,43,0.0,1.0,0.5,0.0,0.0,0.0,1.0,1.0000000000000002,0.011174001654824997,0.0021743386046161692
CD - Contact Dermatitis,0.5,49,3480,0,0,3480,49,0.0,1.0,0.5,0.0,0.0,0.0,0.5760086793338025,0.23503249242075236,0.013688762959772255,0.0037510988210677724
Scabies,0.5,44,3485,0,0,3485,44,0.0,1.0,0.5,0.0,0.0,0.0,1.0,0.9999999999999999,0.011595359504474174,0.0013302001662514485
