encoder,seed,split,subset_accuracy,precision_micro,recall_micro,f1_micro,precision_macro,recall_macro,f1_macro,auc_micro,auc_macro,pr_auc_micro,pr_auc_macro,brier_macro,ece_macro
derm_foundation,42,train,0.0331538679512609,0.1150425367362722,0.7901726427622842,0.2008438818565401,0.120218470556687,0.8602324948042557,0.1965301324804541,0.8348241055825636,0.8770126201527915,0.1644298882471412,0.2800906869164888,0.1789160992373853,0.2942458529354529
derm_foundation,42,validation,0.03315649867374,0.1085121350685895,0.7674129353233831,0.1901386748844376,0.1129560221785984,0.7987760388373907,0.1846741530633305,0.808190842308462,0.8288838213154661,0.1326738064909827,0.2353937638951667,0.1853923464775067,0.2999094862705288
derm_foundation,42,test,0.032,0.1032599118942731,0.7297633872976339,0.1809200370484717,0.1059044839448002,0.7632869462268546,0.1734217257014774,0.7996930355541823,0.8208041230817956,0.1314762227016199,0.230960564541777,0.1866109464003379,0.2999845842254068
derm_foundation,43,train,0.0215358458486823,0.1277753206545776,0.7673306772908367,0.2190710900473933,0.1321797627432024,0.8370395705813689,0.2150457718851777,0.8438096237671463,0.8771148795058046,0.180898406474474,0.2857814433603804,0.1532401296714401,0.2669571498921487
derm_foundation,43,validation,0.0145888594164456,0.1163541036499294,0.7176616915422885,0.200242929030019,0.1219024336861789,0.7644030293061079,0.1974075546985931,0.8153412396071289,0.8314153793100673,0.1452120509918882,0.2458823505713478,0.1582148836388715,0.2712334511645242
derm_foundation,43,test,0.024,0.113188376346271,0.6936488169364882,0.1946191474493361,0.1137778714957231,0.7000675498298335,0.1836531038910736,0.8056381384762288,0.818280855515948,0.1446021897509627,0.2326606694336596,0.1609830332772445,0.2723603132528889
derm_foundation,44,train,0.0170019835647492,0.128072338676531,0.8276228419654714,0.2218188289731268,0.1253724207058885,0.8592342260330167,0.2097563999433807,0.8619539255559654,0.8806929254847272,0.2091826023668931,0.2849847895411838,0.1617846804105348,0.2777598601656476
derm_foundation,44,validation,0.0251989389920424,0.1211833870661862,0.7947761194029851,0.2103011354286654,0.1166105139432908,0.793162311994695,0.1949246912365236,0.8370442065412713,0.8393272206166214,0.1761410295113767,0.2518649835780263,0.1656859426196814,0.280882497550969
derm_foundation,44,test,0.02,0.1169590643274853,0.772104607721046,0.2031454783748361,0.1106276566070145,0.7630533734122945,0.1851342702566581,0.8252869022605026,0.8237692265370646,0.1689404005625026,0.2373995727826966,0.1689048997047657,0.2822163390306911
derm_foundation,45,train,0.0147350524227826,0.1170459616242748,0.69667994687915,0.2004202483285578,0.1284423655047284,0.8087678911872938,0.2036798829571924,0.8275892451977549,0.8726205950241327,0.1885305263078779,0.2808782310504187,0.1628785177668487,0.2741892817334809
derm_foundation,45,validation,0.0092838196286472,0.1096196868008948,0.6703980099502488,0.1884285963992309,0.1189884084635943,0.7418218591805749,0.1896090673034397,0.8010659464508335,0.8295860833016853,0.156259993499922,0.2394521086079191,0.1682824541478303,0.2789847341673609
derm_foundation,45,test,0.012,0.1096365863617803,0.6687422166874222,0.1883880021048938,0.1190768868971861,0.7337833665933373,0.1894778408484325,0.7997863988757266,0.8192767615269545,0.1506869181377917,0.2315981252285714,0.1682526620610021,0.2782994978672452
derm_foundation,46,train,0.0053839614621705,0.1070458539702828,0.7118193891102258,0.1861046491441269,0.1051900267407876,0.786290839499271,0.1739466300757697,0.801693796288522,0.8470114132202247,0.1475631115219694,0.2431051612953069,0.178678637600781,0.3247408204890057
derm_foundation,46,validation,0.0053050397877984,0.1025270758122743,0.7064676616915423,0.1790668348045397,0.0998941070111459,0.765327713109136,0.1662157700674827,0.79275220098113,0.8246700061615277,0.125791641540308,0.2219096084307728,0.1822354253511354,0.3286092378616589
