encoder,seed,split,subset_accuracy,precision_micro,recall_micro,f1_micro,precision_macro,recall_macro,f1_macro,auc_micro,auc_macro,pr_auc_micro,pr_auc_macro,brier_macro,ece_macro
inception_v3,47,test,0.0,0.0686588402703664,0.7210460772104608,0.1253789519272412,0.0644894360866054,0.6959444914705317,0.110352280408537,0.6835047237816121,0.681339756128581,0.0768242155353369,0.0996085631094677,0.2374899285912759,0.4165746388015275
inception_v3,48,train,0.0,0.059723750152793,0.648871181938911,0.1093798970226102,0.0633340910116395,0.724071357688656,0.105358187401908,0.644557913267602,0.7153339946469595,0.070301114392127,0.1020382941271296,0.2439911914111946,0.4248676223706424
inception_v3,48,validation,0.0,0.0555809175987217,0.6057213930348259,0.1018189420865565,0.0582313384295207,0.6524924917113595,0.0964126255833981,0.6176828094923807,0.6655463261939113,0.0619430252973914,0.0956092744805639,0.2455485970682175,0.4259506351068438
inception_v3,48,test,0.0,0.0596230725299828,0.6500622665006227,0.1092278719397363,0.0626879984980946,0.6893680105195443,0.103742143371398,0.6339894463017265,0.6805530619826378,0.0663271626429412,0.0971828448882456,0.245771479676313,0.4267716868725418
inception_v3,49,train,0.0,0.0698220222961079,0.5689243027888446,0.1243794094591063,0.0703421267152982,0.6493621911167595,0.1170652163685466,0.683967808613993,0.7255351206076888,0.0781204642194877,0.1049231897555606,0.2043234961230839,0.3797261014477183
inception_v3,49,validation,0.0,0.0675387891694554,0.5522388059701493,0.1203578205475738,0.0666072503799339,0.5773558272332905,0.1102687268673616,0.6582328576556428,0.6744803336837673,0.0682169373132886,0.0932923264258915,0.2056418229244588,0.3805775235289219
inception_v3,49,test,0.0,0.0704531346989447,0.5653798256537983,0.1252932247826687,0.0681394740418002,0.6020791463999997,0.1128806112296545,0.6681391194676508,0.6808005800194639,0.0707061010705007,0.0916332771763408,0.204443609386926,0.3794016874457274
inception_v3,50,train,0.0014168319637291,0.0780881475377227,0.7298804780876494,0.1410822466372317,0.0738404262132321,0.8028018474629279,0.1281567815792891,0.732229432573597,0.7825689063823562,0.0962115836279458,0.142689718681037,0.2190646731597216,0.3795650318525221
inception_v3,50,validation,0.0,0.0696378830083565,0.6529850746268657,0.1258540093491549,0.0642448170558881,0.6709959269888475,0.1106194976347249,0.6763860929200831,0.6845530600605728,0.0706151763544779,0.0996063232177796,0.2227847815055794,0.3808938654619782
inception_v3,50,test,0.0013333333333333,0.0715431933672104,0.6662515566625156,0.1292114478927665,0.0662031755777969,0.6670269149787846,0.113887926504637,0.686503382971904,0.6937961698248519,0.0756655226818698,0.1133966152890438,0.2216323339515417,0.380466289745577
inception_v3,51,train,0.0,0.0577035490605428,0.550597609561753,0.1044595616024187,0.0659617248236835,0.6691451843862013,0.1068242990557796,0.612082031020287,0.7089457638624375,0.0616926395207449,0.0973234576353081,0.2362962916776953,0.4229288921971798
inception_v3,51,validation,0.0,0.0537495143116176,0.5161691542288557,0.0973607038123167,0.0616441329945464,0.6067513796952145,0.0994158012134139,0.5879186302776266,0.6612655664602624,0.054216653287016,0.0916133737685824,0.2376848236487562,0.4238085988492011
inception_v3,51,test,0.0,0.0581742630827165,0.5579078455790785,0.1053621825023518,0.0659556244526071,0.6115750547689882,0.1055183980848121,0.5953404312587478,0.6573607981826342,0.0567586916131356,0.0868692747392908,0.2376459924743167,0.4237003869893154
