encoder,classifier,split,subset_accuracy,precision_micro,recall_micro,f1_micro,precision_macro,recall_macro,f1_macro,auc_micro,auc_macro,pr_auc_micro,pr_auc_macro,brier_macro,ece_macro
bit50,svm_linear,train,0.2631578947368421,1.0,0.16666666666666666,0.2857142857142857,0.08,0.08,0.08,0.7237997658079626,0.5682320261437909,0.31551362371720054,0.3832140929246192,0.0895005838546553,0.12747305802230324
bit50,svm_linear,validation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45959595959595956,0.2777777777777778,0.1714163390581961,0.4259259259259259,0.12068320915383313,0.20705788835461994
bit50,svm_linear,test,0.0,0.25,0.04,0.06896551724137931,0.01,0.02,0.013333333333333332,0.50336,0.45714285714285713,0.1973254032901207,0.4083333333333333,0.14706865848179898,0.13404914718341168
