label,threshold,support_positive,support_negative,tp,fp,tn,fn,sensitivity,specificity,balanced_accuracy,precision,recall,f1,auc,pr_auc,brier,ece
Eczema,0.5,739,2784,67,80,2704,672,0.09066305818673884,0.9712643678160919,0.5309637130014154,0.4557823129251701,0.09066305818673884,0.15124153498871332,0.685859317888417,0.34480130847468404,0.18872219324111938,0.18005985933510107
Allergic Contact Dermatitis,0.5,611,2912,137,143,2769,474,0.22422258592471359,0.9508928571428571,0.5875577215337854,0.48928571428571427,0.22422258592471359,0.3075196408529742,0.7571516811747989,0.39326113532249324,0.1709914356470108,0.20663080119778748
Insect Bite,0.5,282,3241,103,171,3070,179,0.36524822695035464,0.947238506633755,0.6562433667920549,0.3759124087591241,0.36524822695035464,0.37050359712230213,0.8362765629205591,0.33549500127379733,0.14670082926750183,0.28773237558004033
Urticaria,0.5,232,3291,135,231,3060,97,0.5818965517241379,0.9298085688240656,0.7558525602741017,0.36885245901639346,0.5818965517241379,0.451505016722408,0.8949276501220674,0.5040901553385444,0.1184639185667038,0.2646840771778111
Psoriasis,0.5,216,3307,91,143,3164,125,0.4212962962962963,0.9567583912912004,0.6890273437937484,0.3888888888888889,0.4212962962962963,0.40444444444444444,0.8610453135324619,0.3657748140991682,0.1301245391368866,0.2842636000372421
Folliculitis,0.5,188,3335,128,299,3036,60,0.6808510638297872,0.9103448275862069,0.7955979457079971,0.2997658079625293,0.6808510638297872,0.416260162601626,0.9072873137899136,0.43329344351980864,0.12416817992925644,0.2855403100711664
Irritant Contact Dermatitis,0.5,174,3349,51,117,3232,123,0.29310344827586204,0.9650641982681397,0.6290838232720009,0.30357142857142855,0.29310344827586204,0.2982456140350877,0.8163871184742056,0.25999716501636183,0.13964851200580597,0.3107233994806689
Tinea,0.5,144,3379,90,259,3120,54,0.625,0.9233501035809412,0.7741750517904706,0.25787965616045844,0.625,0.36511156186612576,0.8891334549998356,0.320061792183472,0.13365228474140167,0.31129797210315735
Herpes Zoster,0.5,99,3424,78,245,3179,21,0.7878787878787878,0.928446261682243,0.8581625247805154,0.24148606811145512,0.7878787878787878,0.3696682464454976,0.9481084206551496,0.4325978308858208,0.11305270344018936,0.2937393783169513
Drug Rash,0.5,104,3419,62,172,3247,42,0.5961538461538461,0.9496928926586721,0.7729233694062592,0.26495726495726496,0.5961538461538461,0.3668639053254438,0.9097464395797241,0.33655068924756526,0.11592072993516922,0.29892005379518727
Herpes Simplex,0.5,99,3424,75,224,3200,24,0.7575757575757576,0.9345794392523364,0.846077598414047,0.2508361204013378,0.7575757575757576,0.3768844221105528,0.9511027329368451,0.4330173162614764,0.09679892659187317,0.26121079697760874
Impetigo,0.5,85,3438,58,273,3165,27,0.6823529411764706,0.9205933682373473,0.8014731547069089,0.17522658610271905,0.6823529411764706,0.27884615384615385,0.9264551894056052,0.3113716123520835,0.11153947561979294,0.2893459658827627
Acute Dermatitis NOS,0.5,87,3436,50,238,3198,37,0.5747126436781609,0.9307334109429569,0.752723027310559,0.1736111111111111,0.5747126436781609,0.26666666666666666,0.908383846493517,0.2650978989990272,0.11769240349531174,0.30128172435037726
Hypersensitivity,0.5,79,3444,50,298,3146,29,0.6329113924050633,0.913472706155633,0.7731920492803481,0.14367816091954022,0.6329113924050633,0.234192037470726,0.9124766609329746,0.18977475759220716,0.11763768643140793,0.30206458893158605
Acne,0.5,69,3454,62,212,3242,7,0.8985507246376812,0.9386218876664737,0.9185863061520774,0.22627737226277372,0.8985507246376812,0.36151603498542273,0.9827505181977627,0.5709396842188921,0.07693248242139816,0.2355042104266971
Pigmented Purpuric Eruption,0.5,69,3454,62,213,3241,7,0.8985507246376812,0.938332368268674,0.9184415464531777,0.22545454545454546,0.8985507246376812,0.36046511627906974,0.9769936977081812,0.5018283100747876,0.0873086005449295,0.2573145478879259
Leukocytoclastic Vasculitis,0.5,69,3454,60,181,3273,9,0.8695652173913043,0.9475969889982628,0.9085811031947836,0.24896265560165975,0.8695652173913043,0.3870967741935484,0.9785252133632083,0.5503103581839717,0.0789567083120346,0.23902332554977118
Lichen Planus Lichenoid Eruption,0.5,62,3461,50,206,3255,12,0.8064516129032258,0.9404796301646923,0.873465621533959,0.1953125,0.8064516129032258,0.31446540880503143,0.9724767221854582,0.4724414900986656,0.09840543568134308,0.27995258863680134
Pityriasis Rosea,0.5,56,3467,54,171,3296,2,0.9642857142857143,0.9506778194404384,0.9574817668630764,0.24,0.9642857142857143,0.38434163701067614,0.9821737607647616,0.46055934155401096,0.07749456912279129,0.23872602629054185
Viral Exanthem,0.5,57,3466,52,198,3268,5,0.9122807017543859,0.9428736295441431,0.9275771656492645,0.208,0.9122807017543859,0.33876221498371334,0.9812261467286219,0.4682946718672635,0.07809827476739883,0.23897071178075166
Lichen Simplex Chronicus,0.5,55,3468,43,126,3342,12,0.7818181818181819,0.9636678200692042,0.872743000943693,0.25443786982248523,0.7818181818181819,0.38392857142857145,0.97418475411555,0.6034332300255361,0.09590155631303787,0.2814790548700147
Stasis Dermatitis,0.5,49,3474,48,190,3284,1,0.9795918367346939,0.945308002302821,0.9624499195187575,0.20168067226890757,0.9795918367346939,0.3344947735191638,0.9904303690388073,0.5230869820577573,0.06387993693351746,0.20711099233117727
Keratosis Pilaris,0.5,43,3480,43,168,3312,0,1.0,0.9517241379310345,0.9758620689655173,0.2037914691943128,1.0,0.33858267716535434,0.9906575781876503,0.5457333872084983,0.06375829875469208,0.20852616957192932
CD - Contact Dermatitis,0.5,49,3474,35,124,3350,14,0.7142857142857143,0.9643062751871042,0.8392959947364093,0.22012578616352202,0.7142857142857143,0.33653846153846156,0.9642005334085275,0.2791700916956656,0.11244078725576401,0.3094803897995453
Scabies,0.5,44,3479,42,150,3329,2,0.9545454545454546,0.9568841621155505,0.9557148083305025,0.21875,0.9545454545454546,0.3559322033898305,0.9911743186391073,0.5915224198604416,0.07249975204467773,0.23039847798909854
