label,threshold,support_positive,support_negative,tp,fp,tn,fn,sensitivity,specificity,balanced_accuracy,precision,recall,f1,auc,pr_auc,brier,ece
Eczema,0.5,739,2784,455,924,1860,284,0.6156968876860622,0.6681034482758621,0.6419001679809622,0.3299492385786802,0.6156968876860622,0.42965061378659114,0.6897820330362558,0.3671786051426049,0.22375606000423431,0.2653791944039264
Allergic Contact Dermatitis,0.5,611,2912,418,787,2125,193,0.6841243862520459,0.729739010989011,0.7069316986205284,0.34688796680497924,0.6841243862520459,0.460352422907489,0.760281402312908,0.39188769204044155,0.20149017870426178,0.27579413939784475
Insect Bite,0.5,282,3241,224,919,2322,58,0.7943262411347518,0.7164455414995372,0.7553858913171445,0.19597550306211722,0.7943262411347518,0.3143859649122807,0.8269928071407784,0.30378506939588573,0.19573189318180084,0.3565141936780511
Urticaria,0.5,232,3291,186,678,2613,46,0.8017241379310345,0.7939835916134913,0.7978538647722628,0.2152777777777778,0.8017241379310345,0.33941605839416056,0.8859729775039553,0.4327010133192269,0.1528259664773941,0.3023412216760339
Psoriasis,0.5,216,3307,176,826,2481,40,0.8148148148148148,0.7502267916540671,0.782520803234441,0.17564870259481039,0.8148148148148148,0.2889983579638752,0.8655629472835399,0.3378441874178396,0.18182514607906342,0.3490102877509956
Folliculitis,0.5,188,3335,153,579,2756,35,0.8138297872340425,0.8263868065967016,0.8201082969153721,0.20901639344262296,0.8138297872340425,0.33260869565217394,0.9032074388337747,0.41976153888910883,0.131166011095047,0.2742332061379936
Irritant Contact Dermatitis,0.5,174,3349,129,830,2519,45,0.7413793103448276,0.7521648253209914,0.7467720678329095,0.13451511991657977,0.7413793103448276,0.22771403353927624,0.8249468875595048,0.2850921042923,0.19300778210163116,0.3829906143707002
Tinea,0.5,144,3379,129,873,2506,15,0.8958333333333334,0.7416395383249482,0.8187364358291408,0.12874251497005987,0.8958333333333334,0.225130890052356,0.8947317582453718,0.3223048547227487,0.18294954299926758,0.3613318535640705
Herpes Zoster,0.5,99,3424,95,631,2793,4,0.9595959595959596,0.8157126168224299,0.8876542882091947,0.13085399449035812,0.9595959595959596,0.23030303030303031,0.962835126970641,0.46352080862316175,0.1360180377960205,0.28862712901744386
Drug Rash,0.5,104,3419,95,483,2936,9,0.9134615384615384,0.8587306229891781,0.8860960807253583,0.1643598615916955,0.9134615384615384,0.2785923753665689,0.948897000922447,0.42773489737350145,0.11325442045927048,0.26302023235789895
Herpes Simplex,0.5,99,3424,98,663,2761,1,0.98989898989899,0.8063668224299065,0.8981329061644483,0.1287779237844941,0.98989898989899,0.22790697674418606,0.9678944822052298,0.5583499719294844,0.1326061636209488,0.2742345232877108
Impetigo,0.5,85,3438,79,700,2738,6,0.9294117647058824,0.796393251890634,0.8629025082982582,0.10141206675224647,0.9294117647058824,0.18287037037037038,0.9514663107826027,0.43887464760423195,0.13579058647155762,0.2890479624622456
Acute Dermatitis NOS,0.5,87,3436,82,682,2754,5,0.9425287356321839,0.8015133876600699,0.8720210616461268,0.10732984293193717,0.9425287356321839,0.1927144535840188,0.9451714771252325,0.33891613319017966,0.13749508559703827,0.30840342954169125
Hypersensitivity,0.5,79,3444,77,652,2792,2,0.9746835443037974,0.81068524970964,0.8926843970067186,0.1056241426611797,0.9746835443037974,0.1905940594059406,0.9503888619356355,0.28187435358648194,0.13433106243610382,0.28944320794434975
