encoder,split,subset_accuracy__mean,subset_accuracy__std,precision_micro__mean,precision_micro__std,recall_micro__mean,recall_micro__std,f1_micro__mean,f1_micro__std,precision_macro__mean,precision_macro__std,recall_macro__mean,recall_macro__std,f1_macro__mean,f1_macro__std,auc_micro__mean,auc_micro__std,auc_macro__mean,auc_macro__std,auc_weighted__mean,auc_weighted__std,pr_auc_micro__mean,pr_auc_micro__std,pr_auc_macro__mean,pr_auc_macro__std,label_ranking_average_precision__mean,label_ranking_average_precision__std,coverage_error__mean,coverage_error__std,ranking_loss__mean,ranking_loss__std,top1_hit__mean,top1_hit__std,top3_hit__mean,top3_hit__std,top5_hit__mean,top5_hit__std,brier_macro__mean,brier_macro__std,ece_macro__mean,ece_macro__std
siglip2_so400m,test,0.06596026490066222,0.010846919303542217,0.17156065265701548,0.010392994690590837,0.7574441687344914,0.02108978403788768,0.2794806121154631,0.01271239154158423,0.140792897100345,0.007794239498563318,0.6436834875880942,0.025803435290728368,0.22851725267019735,0.00997916279679396,0.8737428154852223,0.0024985404999913713,0.8380142235366493,0.0027742609168742724,0.8048206440480354,0.004171924946988915,0.24818055033532788,0.010331604126596264,0.262558111939102,0.007675941077506291,0.7831597470941338,0.005229088194294462,3.1750993377483443,0.03929012559995456,0.0615622070777813,0.0016989832655994997,0.48624999999999996,0.016635387314730937,0.7885,0.014151953143569181,0.9065,0.01185561282918585,0.10943078114475216,0.008183719968624777,0.20688264220461972,0.014990752233892969
siglip2_so400m,train,0.0939256315640079,0.015136513479174534,0.22913607861770074,0.018793263823734967,0.9896835947886201,0.0021954223813370113,0.3717733154184356,0.024945589209074016,0.2163802083800785,0.017980009785132582,0.9974983145836992,0.0007344575082898601,0.351952548092937,0.02502352081063822,0.9684597732585407,0.005247508843420839,0.9730242631177909,0.003945458786286203,0.9262741225523865,0.006117189962742693,0.530695294741672,0.04441581848556624,0.6318357371268332,0.04345756353727558,0.8994936584230624,0.014454732071240529,1.6060459835367584,0.09279314967786532,0.01603291261454092,0.002956159532470061,0.7459343026386646,0.03840549363250959,0.9627355950457728,0.010099383415333594,0.9938610662358643,0.0036978946061584517,0.09738458050239984,0.008933058597180068,0.205323727266925,0.014624697455981809
siglip2_so400m,validation,0.06847682119205292,0.009633428633625533,0.17019495195812895,0.009860246421605413,0.7479503105590062,0.02411950523126859,0.27699887123966016,0.011698729372078309,0.1437687791088251,0.006469468731841929,0.6578578095969703,0.031207583950062227,0.23349073788268884,0.007535782092879699,0.8768360860284539,0.002293154782669148,0.8489127979174322,0.0020897120816518676,0.8023440674654925,0.0020434412952583564,0.24904357892497772,0.010017312652758738,0.2703722093070091,0.004692438961063062,0.781169062292739,0.005991172231574033,3.046225165562914,0.034354630440754215,0.059818319041852405,0.001189490956505629,0.475438596491228,0.0256965234717817,0.793734335839599,0.01598474505687571,0.9017543859649123,0.006662456821178605,0.1091940957462991,0.008384247253013814,0.20669837886217998,0.015167075713820944
