label,threshold,support_positive,support_negative,tp,fp,tn,fn,sensitivity,specificity,balanced_accuracy,precision,recall,f1,auc,pr_auc,brier,ece
Eczema,0.5,7,12,3,6,6,4,0.42857142857142855,0.5,0.4642857142857143,0.3333333333333333,0.42857142857142855,0.375,0.4047619047619047,0.33672776803028903,0.25306402441049447,0.13015770598461754
Allergic Contact Dermatitis,0.5,3,16,3,16,0,0,1.0,0.0,0.5,0.15789473684210525,1.0,0.2727272727272727,0.7291666666666666,0.41025641025641024,0.3164774450938918,0.4339439555218345
Insect Bite,0.5,1,18,1,18,0,0,1.0,0.0,0.5,0.05263157894736842,1.0,0.1,1.0,1.0,0.3141285108846301,0.5244342371037132
Urticaria,0.5,2,17,2,11,6,0,1.0,0.35294117647058826,0.6764705882352942,0.15384615384615385,1.0,0.26666666666666666,0.8823529411764706,0.41666666666666663,0.25734664567262056,0.41030353307724
Psoriasis,0.5,3,16,3,11,5,0,1.0,0.3125,0.65625,0.21428571428571427,1.0,0.35294117647058826,0.9166666666666666,0.5888888888888889,0.2532658361337843,0.3546245505935267
Folliculitis,0.5,2,17,2,15,2,0,1.0,0.11764705882352941,0.5588235294117647,0.11764705882352941,1.0,0.21052631578947367,0.9705882352941176,0.8333333333333333,0.28012332994262323,0.4814571048084058
Irritant Contact Dermatitis,0.5,2,17,2,8,9,0,1.0,0.5294117647058824,0.7647058823529411,0.2,1.0,0.3333333333333333,0.9705882352941176,0.8333333333333333,0.24486329288401096,0.4040960167583666
Tinea,0.5,1,18,1,4,14,0,1.0,0.7777777777777778,0.8888888888888888,0.2,1.0,0.3333333333333333,1.0,1.0,0.22124377053162622,0.4260935626531902
Herpes Zoster,0.5,2,17,2,10,7,0,1.0,0.4117647058823529,0.7058823529411764,0.16666666666666666,1.0,0.2857142857142857,0.9411764705882353,0.75,0.24721833188899844,0.4015803337097168
Drug Rash,0.5,4,15,4,15,0,0,1.0,0.0,0.5,0.21052631578947367,1.0,0.34782608695652173,0.8166666666666667,0.6,0.2722333832473721,0.3356035069415444
Herpes Simplex,0.5,1,18,1,0,18,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.15939226943480425,0.39882501802946385
Impetigo,0.5,1,18,1,0,18,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16081079280450025,0.3995482043216103
Acute Dermatitis NOS,0.5,3,16,0,1,15,3,0.0,0.9375,0.46875,0.0,0.0,0.0,0.5833333333333334,0.23433048433048434,0.22724179731685293,0.3078444035429704
Hypersensitivity,0.5,1,18,1,2,16,0,1.0,0.8888888888888888,0.9444444444444444,0.3333333333333333,1.0,0.5,1.0,1.0,0.22111899599054766,0.42585868270773636
Acne,0.5,1,18,1,0,18,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.15509874030314347,0.3929388554472672
Pigmented Purpuric Eruption,0.5,1,18,1,6,12,0,1.0,0.6666666666666666,0.8333333333333333,0.14285714285714285,1.0,0.25,1.0,1.0,0.23535811161466658,0.44210426117244517
Leukocytoclastic Vasculitis,0.5,1,18,1,5,13,0,1.0,0.7222222222222222,0.8611111111111112,0.16666666666666666,1.0,0.2857142857142857,1.0,1.0,0.23149083885960064,0.4364535730136069
Lichen Planus Lichenoid Eruption,0.5,3,16,1,5,11,2,0.3333333333333333,0.6875,0.5104166666666666,0.16666666666666666,0.3333333333333333,0.2222222222222222,0.6458333333333333,0.28327228327228327,0.23355034025401275,0.3213151332579161
Pityriasis Rosea,0.5,1,18,0,0,18,1,0.0,1.0,0.5,0.0,0.0,0.0,1.0,1.0,0.13483123534350697,0.31762805581092834
Viral Exanthem,0.5,2,17,2,5,12,0,1.0,0.7058823529411765,0.8529411764705883,0.2857142857142857,1.0,0.4444444444444444,0.8823529411764706,0.6666666666666666,0.23428426044829914,0.38543739758039774
Lichen Simplex Chronicus,0.5,1,18,1,15,3,0,1.0,0.16666666666666666,0.5833333333333334,0.0625,1.0,0.11764705882352941,1.0,1.0,0.2758691171881726,0.5230470409518795
Stasis Dermatitis,0.5,1,18,1,0,18,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1915529314132875,0.4368855639507896
Keratosis Pilaris,0.5,1,18,1,18,0,0,1.0,0.0,0.5,0.05263157894736842,1.0,0.1,1.0,1.0,0.4143004565069023,0.6115827874133462
CD - Contact Dermatitis,0.5,1,18,1,11,7,0,1.0,0.3888888888888889,0.6944444444444444,0.08333333333333333,1.0,0.15384615384615385,1.0,1.0,0.2536533523184858,0.4600224212596291
Scabies,0.5,2,17,1,1,16,1,0.5,0.9411764705882353,0.7205882352941176,0.5,0.5,0.5,0.9411764705882353,0.5833333333333333,0.19527579710846152,0.33239968670041936
