encoder,classifier,split,subset_accuracy,precision_micro,recall_micro,f1_micro,precision_macro,recall_macro,f1_macro,auc_micro,auc_macro,pr_auc_micro,pr_auc_macro,brier_macro,ece_macro
resnet50,gradient_boosting,train,0.5412298101445169,1.0,0.250730411686587,0.40093438097260564,1.0,0.5073744215148964,0.5934270279503531,0.9830309482725819,0.9830760643311404,0.8566417155170803,0.9369401835872876,0.020701601782569256,0.037664633566508225
resnet50,gradient_boosting,validation,0.4389920424403183,0.07228915662650602,0.007462686567164179,0.013528748590755355,0.05904761904761904,0.012442048517520215,0.019018531836838472,0.7747353295034304,0.6707393256494091,0.1274316625710813,0.08339224143438895,0.041370544411137314,0.016342786315410873
resnet50,gradient_boosting,test,0.43333333333333335,0.0684931506849315,0.0062266500622665,0.01141552511415525,0.07666666666666666,0.00591868791868792,0.009242336610757663,0.7744625259889,0.6784756739240018,0.1314979494267817,0.08754319249712758,0.04102162018462583,0.019426955016954864
