encoder,classifier,split,subset_accuracy,precision_micro,recall_micro,f1_micro,precision_macro,recall_macro,f1_macro,auc_micro,auc_macro,pr_auc_micro,pr_auc_macro,brier_macro,ece_macro
derm_foundation,logistic,train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0002025272099169107,0.012276541527056584
derm_foundation,logistic,validation,0.0,0.20588235294117646,0.7777777777777778,0.32558139534883723,0.21333333333333332,0.28,0.2333333333333333,0.68013468013468,0.8333333333333334,0.3184711747947042,0.8703703703703703,0.30411550787660346,0.39881997887584364
derm_foundation,logistic,test,0.0,0.2916666666666667,0.56,0.3835616438356164,0.2733333333333333,0.48,0.33199999999999996,0.67072,0.7202380952380951,0.311041894763074,0.6087301587301587,0.23485235605342056,0.31247387508521085
