label,threshold,support_positive,support_negative,tp,fp,tn,fn,sensitivity,specificity,balanced_accuracy,precision,recall,f1,auc,pr_auc,brier,ece
Eczema,0.5,7,12,0,0,12,7,0.0,1.0,0.5,0.0,0.0,0.0,0.5952380952380952,0.4641697588126159,0.23294232558755373,0.05513538341773182
Allergic Contact Dermatitis,0.5,3,16,2,7,9,1,0.6666666666666666,0.5625,0.6145833333333333,0.2222222222222222,0.6666666666666666,0.3333333333333333,0.6875,0.3492063492063492,0.24508311330033747,0.3401706657911602
Insect Bite,0.5,1,18,1,12,6,0,1.0,0.3333333333333333,0.6666666666666666,0.07692307692307693,1.0,0.14285714285714285,1.0,1.0,0.2666923038003401,0.5143956416531612
Urticaria,0.5,2,17,0,2,15,2,0.0,0.8823529411764706,0.4411764705882353,0.0,0.0,0.0,0.7058823529411764,0.26666666666666666,0.1954524587700582,0.3203940344484229
Psoriasis,0.5,3,16,0,0,16,3,0.0,1.0,0.5,0.0,0.0,0.0,0.625,0.48333333333333334,0.207015410552338,0.27683386363481216
Folliculitis,0.5,2,17,2,17,0,0,1.0,0.0,0.5,0.10526315789473684,1.0,0.19047619047619047,1.0,1.0,0.2909382596886903,0.5360787008938036
Irritant Contact Dermatitis,0.5,2,17,2,10,7,0,1.0,0.4117647058823529,0.7058823529411764,0.16666666666666666,1.0,0.2857142857142857,1.0,1.0,0.2523692053977947,0.41041057674508347
Tinea,0.5,1,18,1,0,18,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.18170669558380456,0.42524463095163045
Herpes Zoster,0.5,2,17,0,0,17,2,0.0,1.0,0.5,0.0,0.0,0.0,0.8823529411764706,0.6666666666666666,0.19397590256943958,0.3236634919517919
Drug Rash,0.5,4,15,0,0,15,4,0.0,1.0,0.5,0.0,0.0,0.0,0.6166666666666666,0.28674242424242424,0.21635263215225176,0.23288331063170184
Herpes Simplex,0.5,1,18,0,0,18,1,0.0,1.0,0.5,0.0,0.0,0.0,1.0,1.0,0.1677279619836509,0.35441529907678304
Impetigo,0.5,1,18,1,11,7,0,1.0,0.3888888888888889,0.6944444444444444,0.08333333333333333,1.0,0.15384615384615385,1.0,1.0,0.2537627670810252,0.5009324283976304
Acute Dermatitis NOS,0.5,3,16,0,0,16,3,0.0,1.0,0.5,0.0,0.0,0.0,0.5625,0.2492063492063492,0.16510232701206523,0.18053528039078964
Hypersensitivity,0.5,1,18,1,1,17,0,1.0,0.9444444444444444,0.9722222222222222,0.5,1.0,0.6666666666666666,1.0,1.0,0.18607750342894136,0.4298566501391561
Acne,0.5,1,18,1,15,3,0,1.0,0.16666666666666666,0.5833333333333334,0.0625,1.0,0.11764705882352941,1.0,1.0,0.2698937767697973,0.5171862793596167
Pigmented Purpuric Eruption,0.5,1,18,1,0,18,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.18875504784457767,0.43366680176634537
Leukocytoclastic Vasculitis,0.5,1,18,1,0,18,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16382281344015834,0.4034396441359268
Lichen Planus Lichenoid Eruption,0.5,3,16,0,0,16,3,0.0,1.0,0.5,0.0,0.0,0.0,0.9791666666666666,0.9166666666666665,0.18876328857259486,0.2631551513546391
Pityriasis Rosea,0.5,1,18,1,13,5,0,1.0,0.2777777777777778,0.6388888888888888,0.07142857142857142,1.0,0.13333333333333333,1.0,1.0,0.26441575077108775,0.5103664837385479
Viral Exanthem,0.5,2,17,1,1,16,1,0.5,0.9411764705882353,0.7205882352941176,0.5,0.5,0.5,0.6764705882352942,0.5769230769230769,0.23309939444582248,0.37916662191089834
Lichen Simplex Chronicus,0.5,1,18,1,2,16,0,1.0,0.8888888888888888,0.9444444444444444,0.3333333333333333,1.0,0.5,1.0,1.0,0.1934333495344564,0.43766868585034424
Stasis Dermatitis,0.5,1,18,1,1,17,0,1.0,0.9444444444444444,0.9722222222222222,0.5,1.0,0.6666666666666666,1.0,1.0,0.17825222260791798,0.42094750780808293
Keratosis Pilaris,0.5,1,18,1,2,16,0,1.0,0.8888888888888888,0.9444444444444444,0.3333333333333333,1.0,0.5,1.0,1.0,0.22222756785718367,0.47005588443655716
CD - Contact Dermatitis,0.5,1,18,1,1,17,0,1.0,0.9444444444444444,0.9722222222222222,0.5,1.0,0.6666666666666666,1.0,1.0,0.1927101199577364,0.39394039072488485
Scabies,0.5,2,17,0,0,17,2,0.0,1.0,0.5,0.0,0.0,0.0,0.8235294117647058,0.625,0.18839807406442768,0.3150376489287929
