label,threshold,support_positive,support_negative,tp,fp,tn,fn,sensitivity,specificity,balanced_accuracy,precision,recall,f1,auc,pr_auc,brier,ece
Eczema,0.5,7,12,6,12,0,1,0.8571428571428571,0.0,0.42857142857142855,0.3333333333333333,0.8571428571428571,0.48,0.5357142857142857,0.41450541939263746,0.26850987334466636,0.23272366272775752
Allergic Contact Dermatitis,0.5,3,16,3,4,12,0,1.0,0.75,0.875,0.42857142857142855,1.0,0.6,0.9166666666666666,0.7222222222222222,0.2362532555014142,0.3386544114664981
Insect Bite,0.5,1,18,1,16,2,0,1.0,0.1111111111111111,0.5555555555555556,0.058823529411764705,1.0,0.1111111111111111,1.0,1.0,0.2997458546357037,0.5103837847709656
Urticaria,0.5,2,17,2,13,4,0,1.0,0.23529411764705882,0.6176470588235294,0.13333333333333333,1.0,0.23529411764705882,0.9411764705882353,0.75,0.27950946154331074,0.4461380055076198
Psoriasis,0.5,3,16,2,4,12,1,0.6666666666666666,0.75,0.7083333333333333,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.8958333333333333,0.7916666666666666,0.22941404206189264,0.32994157389590617
Folliculitis,0.5,2,17,2,16,1,0,1.0,0.058823529411764705,0.5294117647058824,0.1111111111111111,1.0,0.2,0.9117647058823529,0.7,0.28046230757282736,0.4382901944612202
Irritant Contact Dermatitis,0.5,2,17,2,8,9,0,1.0,0.5294117647058824,0.7647058823529411,0.2,1.0,0.3333333333333333,0.9705882352941176,0.8333333333333333,0.24949172236675574,0.4054288864135742
Tinea,0.5,1,18,1,15,3,0,1.0,0.16666666666666666,0.5833333333333334,0.0625,1.0,0.11764705882352941,1.0,1.0,0.2814526898951697,0.528706210224252
Herpes Zoster,0.5,2,17,2,17,0,0,1.0,0.0,0.5,0.10526315789473684,1.0,0.19047619047619047,0.6764705882352942,0.2111111111111111,0.2763629715893707,0.4279531397317585
Drug Rash,0.5,4,15,2,2,13,2,0.5,0.8666666666666667,0.6833333333333333,0.5,0.5,0.5,0.6,0.6123949579831933,0.23570571176612604,0.2625933367955057
Herpes Simplex,0.5,1,18,1,17,1,0,1.0,0.05555555555555555,0.5277777777777778,0.05555555555555555,1.0,0.10526315789473684,1.0,1.0,0.35057619110214044,0.5856534007348513
Impetigo,0.5,1,18,1,13,5,0,1.0,0.2777777777777778,0.6388888888888888,0.07142857142857142,1.0,0.13333333333333333,1.0,1.0,0.2607373643394963,0.5078889351142081
Acute Dermatitis NOS,0.5,3,16,3,14,2,0,1.0,0.125,0.5625,0.17647058823529413,1.0,0.3,0.7083333333333334,0.2869047619047619,0.3413335958051575,0.46363108095369837
Hypersensitivity,0.5,1,18,1,4,14,0,1.0,0.7777777777777778,0.8888888888888888,0.2,1.0,0.3333333333333333,1.0,1.0,0.18543947014050835,0.38199987223273824
Acne,0.5,1,18,1,16,2,0,1.0,0.1111111111111111,0.5555555555555556,0.058823529411764705,1.0,0.1111111111111111,1.0,1.0,0.35808565739561676,0.5905380060798243
Pigmented Purpuric Eruption,0.5,1,18,1,18,0,0,1.0,0.0,0.5,0.05263157894736842,1.0,0.1,0.9444444444444444,0.5,0.3345566978098288,0.5370025854361684
Leukocytoclastic Vasculitis,0.5,1,18,1,8,10,0,1.0,0.5555555555555556,0.7777777777777778,0.1111111111111111,1.0,0.2,1.0,1.0,0.23680470439519583,0.4811700300166481
Lichen Planus Lichenoid Eruption,0.5,3,16,3,11,5,0,1.0,0.3125,0.65625,0.21428571428571427,1.0,0.35294117647058826,0.8333333333333333,0.7575757575757576,0.26189994828456864,0.39189507616193675
Pityriasis Rosea,0.5,1,18,1,0,18,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1463987313250761,0.380961022878948
Viral Exanthem,0.5,2,17,2,12,5,0,1.0,0.29411764705882354,0.6470588235294118,0.14285714285714285,1.0,0.25,1.0,1.0,0.2672803435611502,0.4277188323046031
Lichen Simplex Chronicus,0.5,1,18,1,7,11,0,1.0,0.6111111111111112,0.8055555555555556,0.125,1.0,0.2222222222222222,1.0,1.0,0.23858544567112858,0.4831245243549347
Stasis Dermatitis,0.5,1,18,1,3,15,0,1.0,0.8333333333333334,0.9166666666666667,0.25,1.0,0.4,1.0,1.0,0.1903405414726728,0.4308375559355083
Keratosis Pilaris,0.5,1,18,1,0,18,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.13705100530410919,0.36789834499359125
CD - Contact Dermatitis,0.5,1,18,1,10,8,0,1.0,0.4444444444444444,0.7222222222222222,0.09090909090909091,1.0,0.16666666666666666,1.0,1.0,0.2695156821889918,0.47957316197847066
Scabies,0.5,2,17,1,3,14,1,0.5,0.8235294117647058,0.6617647058823529,0.25,0.5,0.3333333333333333,0.8235294117647058,0.625,0.22546918300037022,0.3736990517691562
