label,threshold,support_positive,support_negative,tp,fp,tn,fn,sensitivity,specificity,balanced_accuracy,precision,recall,f1,auc,pr_auc,brier,ece
Eczema,0.5,739,2784,715,1678,1106,24,0.9675236806495264,0.39727011494252873,0.6823968977960275,0.2987881320518178,0.9675236806495264,0.4565772669220945,0.8285242950243417,0.5543513655050974,0.2562199831008911,0.3471345111215923
Allergic Contact Dermatitis,0.5,611,2912,597,1496,1416,14,0.9770867430441899,0.48626373626373626,0.7316752396539631,0.285236502627807,0.9770867430441899,0.4415680473372781,0.8647891337386019,0.5465457310036927,0.24013616144657135,0.35587011717139344
Insect Bite,0.5,282,3241,281,875,2366,1,0.9964539007092199,0.7300215982721382,0.8632377494906791,0.2430795847750865,0.9964539007092199,0.3908205841446453,0.9466345427928076,0.5215739338130632,0.16966485977172852,0.32327940093161467
Urticaria,0.5,232,3291,232,789,2502,0,1.0,0.7602552415679125,0.8801276207839562,0.22722820763956905,1.0,0.37031125299281725,0.970398631586668,0.6448643509490799,0.14922864735126495,0.28959114028798083
Psoriasis,0.5,216,3307,216,599,2708,0,1.0,0.8188690656183852,0.9094345328091926,0.2650306748466258,1.0,0.4190106692531523,0.9689953409714523,0.6164226888177019,0.12488735467195511,0.26418021192079977
Folliculitis,0.5,188,3335,188,561,2774,0,1.0,0.831784107946027,0.9158920539730135,0.25100133511348466,1.0,0.4012806830309498,0.972689718970302,0.5874445875524975,0.11286044865846634,0.238803716113655
Irritant Contact Dermatitis,0.5,174,3349,174,758,2591,0,1.0,0.7736637802329054,0.8868318901164527,0.18669527896995708,1.0,0.31464737793851716,0.9615599784461308,0.5440476274710218,0.14756909012794495,0.31026180346107535
Tinea,0.5,144,3379,144,526,2853,0,1.0,0.844332642793726,0.9221663213968629,0.21492537313432836,1.0,0.3538083538083538,0.9766203018644569,0.5535334116172036,0.1092975065112114,0.24355305231877125
Herpes Zoster,0.5,99,3424,99,353,3071,0,1.0,0.8969042056074766,0.9484521028037383,0.21902654867256638,1.0,0.35934664246823955,0.9917398281884263,0.7257094200159837,0.0739346444606781,0.1771375760372613
Drug Rash,0.5,104,3419,104,443,2976,0,1.0,0.8704299502778591,0.9352149751389296,0.19012797074954296,1.0,0.3195084485407066,0.987884446644318,0.6268780623733592,0.10507321357727051,0.25902299037752524
Herpes Simplex,0.5,99,3424,99,292,3132,0,1.0,0.9147196261682243,0.9573598130841121,0.2531969309462916,1.0,0.40408163265306124,0.9941411781365053,0.8031901293355543,0.06226496398448944,0.1558246682074186
Impetigo,0.5,85,3438,85,343,3095,0,1.0,0.9002326934264107,0.9501163467132053,0.1985981308411215,1.0,0.3313840155945419,0.9911542278342401,0.6511438799466747,0.07467738538980484,0.18277399522246301
Acute Dermatitis NOS,0.5,87,3436,87,489,2947,0,1.0,0.8576833527357393,0.9288416763678696,0.15104166666666666,1.0,0.26244343891402716,0.9844747300389386,0.5230478329277024,0.09625557065010071,0.21594542065297476
Hypersensitivity,0.5,79,3444,79,528,2916,0,1.0,0.8466898954703833,0.9233449477351916,0.1301482701812191,1.0,0.2303206997084548,0.9899733897881474,0.6349496337787442,0.10205647349357605,0.2315052407892834
Acne,0.5,69,3454,69,183,3271,0,1.0,0.9470179502026635,0.9735089751013317,0.27380952380952384,1.0,0.42990654205607476,0.9956446212331009,0.7359440168193301,0.04305712506175041,0.1223470834746064
Pigmented Purpuric Eruption,0.5,69,3454,69,193,3261,0,1.0,0.944122756224667,0.9720613781123335,0.2633587786259542,1.0,0.4169184290030212,0.995560702567072,0.6998158681093452,0.0396183617413044,0.10838931610291228
Leukocytoclastic Vasculitis,0.5,69,3454,69,243,3211,0,1.0,0.9296467863346844,0.9648233931673422,0.22115384615384615,1.0,0.36220472440944884,0.9955816822335792,0.7254895137358517,0.04917290061712265,0.12538066562640543
Lichen Planus Lichenoid Eruption,0.5,62,3461,62,211,3250,0,1.0,0.9390349609939324,0.9695174804969662,0.2271062271062271,1.0,0.3701492537313433,0.9965560951058338,0.7483544276881073,0.04822353646159172,0.1338937988802431
Pityriasis Rosea,0.5,56,3467,56,177,3290,0,1.0,0.9489472166137871,0.9744736083068936,0.24034334763948498,1.0,0.3875432525951557,0.9961988545057481,0.712501753166086,0.044643040746450424,0.13014392313773984
Viral Exanthem,0.5,57,3466,57,186,3280,0,1.0,0.9463358338141951,0.9731679169070975,0.2345679012345679,1.0,0.38,0.9963505127504279,0.7321082976255409,0.04301826283335686,0.11542413489570039
Lichen Simplex Chronicus,0.5,55,3468,55,200,3268,0,1.0,0.9423298731257209,0.9711649365628605,0.21568627450980393,1.0,0.3548387096774194,0.9988990248505819,0.9297848503275863,0.048592329025268555,0.14231313746438393
Stasis Dermatitis,0.5,49,3474,49,121,3353,0,1.0,0.9651698330454808,0.9825849165227404,0.28823529411764703,1.0,0.4474885844748858,0.9940314640536698,0.559174962938125,0.028343703597784042,0.07993207124212302
Keratosis Pilaris,0.5,43,3480,43,182,3298,0,1.0,0.9477011494252874,0.9738505747126437,0.19111111111111112,1.0,0.3208955223880597,0.9970128307939053,0.7292168734639046,0.04100540280342102,0.11372855523711674
CD - Contact Dermatitis,0.5,49,3474,49,383,3091,0,1.0,0.8897524467472654,0.9448762233736328,0.11342592592592593,1.0,0.20374220374220375,0.9950418854934029,0.6956342894065195,0.08599044382572174,0.2185645493949184
Scabies,0.5,44,3479,44,156,3323,0,1.0,0.9551595286001725,0.9775797643000863,0.22,1.0,0.36065573770491804,0.9975567691865478,0.7756029947732503,0.040420468896627426,0.12328534579238125
