label,threshold,support_positive,support_negative,tp,fp,tn,fn,sensitivity,specificity,balanced_accuracy,precision,recall,f1,auc,pr_auc,brier,ece
Eczema,0.5,739,2784,724,1744,1040,15,0.979702300405954,0.3735632183908046,0.6766327593983793,0.293354943273906,0.979702300405954,0.4515123168069847,0.8193086727948611,0.53127197172977,0.26093411445617676,0.3515586243615109
Allergic Contact Dermatitis,0.5,611,2912,597,1525,1387,14,0.9770867430441899,0.47630494505494503,0.7266958440495674,0.2813383600377003,0.9770867430441899,0.43688254665203075,0.8581314859444974,0.5473597510315227,0.24305459856987,0.3587893456254464
Insect Bite,0.5,282,3241,281,874,2367,1,0.9964539007092199,0.73033014501697,0.8633920228630949,0.24329004329004328,0.9964539007092199,0.39109255393180237,0.939685676209733,0.506200511426211,0.17101863026618958,0.32269856199228797
Urticaria,0.5,232,3291,232,675,2616,0,1.0,0.7948951686417502,0.8974475843208751,0.2557883131201764,1.0,0.4073748902546093,0.9674451744045935,0.6360893905875561,0.13497976958751678,0.27660740173035575
Psoriasis,0.5,216,3307,216,788,2519,0,1.0,0.7617175687934684,0.8808587843967342,0.2151394422310757,1.0,0.3540983606557377,0.9643097134025468,0.5858351545038795,0.15344980359077454,0.3060330334260929
Folliculitis,0.5,188,3335,188,589,2746,0,1.0,0.8233883058470765,0.9116941529235383,0.24195624195624196,1.0,0.38963730569948185,0.9724744010973237,0.5681605652837219,0.11662117391824722,0.24380483964615138
Irritant Contact Dermatitis,0.5,174,3349,174,898,2451,0,1.0,0.7318602567930725,0.8659301283965363,0.1623134328358209,1.0,0.27929373996789725,0.9590116109457961,0.5301473898262705,0.16547155380249023,0.33199530067369065
Tinea,0.5,144,3379,144,671,2708,0,1.0,0.8014205386208938,0.900710269310447,0.17668711656441718,1.0,0.30031282586027114,0.9751220775377331,0.5344246073747343,0.12901295721530914,0.27297497568205276
Herpes Zoster,0.5,99,3424,99,316,3108,0,1.0,0.9077102803738317,0.9538551401869159,0.2385542168674699,1.0,0.3852140077821012,0.9903326489190974,0.6857643792845829,0.07049259543418884,0.1762607250930469
Drug Rash,0.5,104,3419,104,370,3049,0,1.0,0.8917812225797017,0.9458906112898509,0.21940928270042195,1.0,0.35986159169550175,0.9888350169865232,0.6293165368276009,0.08520764112472534,0.21220573274301865
Herpes Simplex,0.5,99,3424,99,261,3163,0,1.0,0.9237733644859814,0.9618866822429907,0.275,1.0,0.43137254901960786,0.9941116775228924,0.7929340562266143,0.05912230536341667,0.1524179941178079
Impetigo,0.5,85,3438,85,409,3029,0,1.0,0.8810354857475277,0.9405177428737639,0.1720647773279352,1.0,0.29360967184801384,0.9899257434212778,0.5812826341017839,0.08844570815563202,0.2109985681477508
Acute Dermatitis NOS,0.5,87,3436,87,594,2842,0,1.0,0.8271245634458673,0.9135622817229336,0.1277533039647577,1.0,0.2265625,0.9838056815596858,0.5048841463975421,0.10865385830402374,0.2323264081962671
Hypersensitivity,0.5,79,3444,79,500,2944,0,1.0,0.8548199767711963,0.9274099883855982,0.13644214162348878,1.0,0.24012158054711247,0.9870550875490672,0.5604910095853617,0.09865806996822357,0.2189145170156417
Acne,0.5,69,3454,69,156,3298,0,1.0,0.9548349739432542,0.9774174869716271,0.30666666666666664,1.0,0.46938775510204084,0.9964880038266912,0.7927380086155349,0.0358259417116642,0.10301781349093475
Pigmented Purpuric Eruption,0.5,69,3454,69,223,3231,0,1.0,0.9354371742906775,0.9677185871453388,0.2363013698630137,1.0,0.38227146814404434,0.9945704623079312,0.6653656242853175,0.04783403128385544,0.12230915478725443
Leukocytoclastic Vasculitis,0.5,69,3454,69,232,3222,0,1.0,0.9328314997104806,0.9664157498552404,0.2292358803986711,1.0,0.372972972972973,0.9958124585651588,0.7396787830936438,0.05101956054568291,0.13171300666658944
Lichen Planus Lichenoid Eruption,0.5,62,3461,62,274,3187,0,1.0,0.9208321294423577,0.9604160647211788,0.18452380952380953,1.0,0.31155778894472363,0.9963324043955224,0.7679919070062048,0.05943530425429344,0.15387212113920615
Pityriasis Rosea,0.5,56,3467,56,180,3287,0,1.0,0.9480819152004615,0.9740409576002307,0.23728813559322035,1.0,0.3835616438356164,0.995709547158927,0.6951415391884502,0.043098218739032745,0.12100567523175397
Viral Exanthem,0.5,57,3466,57,219,3247,0,1.0,0.9368147720715522,0.968407386035776,0.20652173913043478,1.0,0.34234234234234234,0.995287555299096,0.6882612072111374,0.04594748839735985,0.1201106060265632
Lichen Simplex Chronicus,0.5,55,3468,55,229,3239,0,1.0,0.9339677047289504,0.9669838523644751,0.1936619718309859,1.0,0.32448377581120946,0.9984796057460417,0.902686742095525,0.05310758575797081,0.14747843084147869
Stasis Dermatitis,0.5,49,3474,49,194,3280,0,1.0,0.9441565918249856,0.9720782959124927,0.20164609053497942,1.0,0.3356164383561644,0.9942958185001116,0.5620721652072018,0.039945587515830994,0.1005930916376871
Keratosis Pilaris,0.5,43,3480,43,147,3333,0,1.0,0.9577586206896552,0.9788793103448277,0.22631578947368422,1.0,0.36909871244635195,0.9966051857792034,0.6704611821095776,0.032610561698675156,0.08982787671938579
CD - Contact Dermatitis,0.5,49,3474,49,360,3114,0,1.0,0.8963730569948186,0.9481865284974094,0.1198044009779951,1.0,0.21397379912663755,0.9942311985243147,0.6368688121343882,0.07863884419202805,0.2001362152687365
Scabies,0.5,44,3479,44,177,3302,0,1.0,0.9491233112963495,0.9745616556481748,0.19909502262443438,1.0,0.3320754716981132,0.9982688337819122,0.819529776757931,0.042399924248456955,0.12133515887797777
