label,threshold,support_positive,support_negative,tp,fp,tn,fn,sensitivity,specificity,balanced_accuracy,precision,recall,f1,auc,pr_auc,brier,ece
Eczema,0.5,739,2784,540,799,1985,199,0.7307171853856563,0.7130028735632183,0.7218600294744373,0.4032860343539955,0.7307171853856563,0.519730510105871,0.7940422654876892,0.4946377511389266,0.19380664825439453,0.23791518803181513
Allergic Contact Dermatitis,0.5,611,2912,507,916,1996,104,0.8297872340425532,0.6854395604395604,0.7576133972410568,0.35628952916373857,0.8297872340425532,0.49852507374631266,0.8401105083541663,0.5082318397443991,0.18128380179405212,0.25724410548861176
Insect Bite,0.5,282,3241,257,570,2671,25,0.9113475177304965,0.8241283554458501,0.8677379365881732,0.31076178960096734,0.9113475177304965,0.46348061316501354,0.9349743205953859,0.4916294052600846,0.12405970692634583,0.2417144771203242
Urticaria,0.5,232,3291,223,478,2813,9,0.9612068965517241,0.8547553934974172,0.9079811450245707,0.3181169757489301,0.9612068965517241,0.4780278670953912,0.9621014469975586,0.6181376541852381,0.098992258310318,0.20358019545272502
Psoriasis,0.5,216,3307,201,450,2857,15,0.9305555555555556,0.8639250075597218,0.8972402815576387,0.3087557603686636,0.9305555555555556,0.46366782006920415,0.9540690902574787,0.5713259033145237,0.09618454426527023,0.20414433680557242
Folliculitis,0.5,188,3335,183,388,2947,5,0.973404255319149,0.8836581709145427,0.9285312131168458,0.3204903677758319,0.973404255319149,0.48221343873517786,0.9675284698076494,0.5373655765579509,0.08891091495752335,0.1962030066022337
Irritant Contact Dermatitis,0.5,174,3349,167,719,2630,7,0.9597701149425287,0.7853090474768588,0.8725395812096938,0.18848758465011287,0.9597701149425287,0.3150943396226415,0.9400884806924695,0.48045357337934724,0.14174488186836243,0.2930996245259153
Tinea,0.5,144,3379,138,395,2984,6,0.9583333333333334,0.8831015093222847,0.9207174213278091,0.2589118198874296,0.9583333333333334,0.4076809453471196,0.9650948669889184,0.5143909507185969,0.0846148431301117,0.19307506772611008
Herpes Zoster,0.5,99,3424,99,354,3070,0,1.0,0.8966121495327103,0.9483060747663552,0.2185430463576159,1.0,0.358695652173913,0.9910229632776361,0.668449310481722,0.07162932306528091,0.16422942686607103
Drug Rash,0.5,104,3419,104,248,3171,0,1.0,0.9274641708101784,0.9637320854050893,0.29545454545454547,1.0,0.45614035087719296,0.9868973159043356,0.5974080671623188,0.06039683520793915,0.16118944227577034
Herpes Simplex,0.5,99,3424,99,367,3057,0,1.0,0.8928154205607477,0.9464077102803738,0.21244635193133046,1.0,0.3504424778761062,0.9911291654866421,0.7376830144593846,0.07327074557542801,0.1618243200393045
Impetigo,0.5,85,3438,85,356,3082,0,1.0,0.8964514252472368,0.9482257126236184,0.1927437641723356,1.0,0.3231939163498099,0.989658830373336,0.647138945554947,0.07317464053630829,0.16921342728517288
Acute Dermatitis NOS,0.5,87,3436,87,576,2860,0,1.0,0.8323632130384168,0.9161816065192083,0.13122171945701358,1.0,0.232,0.9774798281883504,0.4167792602084672,0.10748680680990219,0.225106329172046
Hypersensitivity,0.5,79,3444,79,491,2953,0,1.0,0.8574332171893148,0.9287166085946574,0.13859649122807016,1.0,0.24345146379044685,0.980362104706038,0.4746858994595637,0.09489572048187256,0.20844359506738988
Acne,0.5,69,3454,69,119,3335,0,1.0,0.9655471916618413,0.9827735958309207,0.3670212765957447,1.0,0.5369649805447471,0.9955355269672634,0.7738234989165833,0.027687683701515198,0.07680096760024208
Pigmented Purpuric Eruption,0.5,69,3454,69,187,3267,0,1.0,0.945859872611465,0.9729299363057324,0.26953125,1.0,0.4246153846153846,0.9940333828453463,0.641849051497874,0.03891326114535332,0.09917651630859803
Leukocytoclastic Vasculitis,0.5,69,3454,69,180,3274,0,1.0,0.9478865083960626,0.9739432541980313,0.27710843373493976,1.0,0.4339622641509434,0.9955355269672632,0.7115679024480972,0.03967442363500595,0.10466456575688741
Lichen Planus Lichenoid Eruption,0.5,62,3461,62,133,3328,0,1.0,0.9615718000577868,0.9807859000288934,0.31794871794871793,1.0,0.48249027237354086,0.9969475538488782,0.7980930289217298,0.030399886891245842,0.0906346302914105
Pityriasis Rosea,0.5,56,3467,56,152,3315,0,1.0,0.9561580617248342,0.9780790308624171,0.2692307692307692,1.0,0.42424242424242425,0.9955035230128971,0.6804637008511469,0.030960658565163612,0.08229700530705518
Viral Exanthem,0.5,57,3466,57,127,3339,0,1.0,0.9633583381419504,0.9816791690709752,0.30978260869565216,1.0,0.4730290456431535,0.9961581680687581,0.7300679139045194,0.029311412945389748,0.0834538118510364
Lichen Simplex Chronicus,0.5,55,3468,55,171,3297,0,1.0,0.9506920415224913,0.9753460207612457,0.24336283185840707,1.0,0.3914590747330961,0.9983170808430324,0.8956678484233115,0.03724096342921257,0.10499167680981447
Stasis Dermatitis,0.5,49,3474,49,138,3336,0,1.0,0.9602763385146805,0.9801381692573403,0.2620320855614973,1.0,0.4152542372881356,0.9943486893893999,0.6275525202996014,0.029864555224776268,0.07539512403679442
Keratosis Pilaris,0.5,43,3480,43,130,3350,0,1.0,0.9626436781609196,0.9813218390804598,0.24855491329479767,1.0,0.39814814814814814,0.996124031007752,0.6569669783594523,0.0286432933062315,0.07398827776646973
CD - Contact Dermatitis,0.5,49,3474,49,403,3071,0,1.0,0.8839953943580886,0.9419976971790442,0.1084070796460177,1.0,0.19560878243512975,0.9938611022992963,0.6670466872995146,0.08393003046512604,0.19905826967424234
Scabies,0.5,44,3479,44,109,3370,0,1.0,0.9686691578039667,0.9843345789019833,0.2875816993464052,1.0,0.4467005076142132,0.9976939559434529,0.7469269361981252,0.026205556467175484,0.08268787367668573
