label,threshold,support_positive,support_negative,tp,fp,tn,fn,sensitivity,specificity,balanced_accuracy,precision,recall,f1,auc,pr_auc,brier,ece
Eczema,0.5,739,2784,713,1597,1187,26,0.9648173207036536,0.42636494252873564,0.6955911316161946,0.30865800865800863,0.9648173207036536,0.4676943260085274,0.8267934495201655,0.5331809752415538,0.24963141977787018,0.33761590835962185
Allergic Contact Dermatitis,0.5,611,2912,599,1397,1515,12,0.9803600654664485,0.520260989010989,0.7503105272387187,0.3001002004008016,0.9803600654664485,0.4595320291522823,0.8714987702559306,0.5563350746216738,0.22968612611293793,0.34313588618403157
Insect Bite,0.5,282,3241,282,781,2460,0,1.0,0.7590249922863314,0.8795124961431657,0.26528692380056446,1.0,0.41933085501858736,0.9500493455964252,0.5204159414749864,0.15778568387031555,0.30252903922567503
Urticaria,0.5,232,3291,232,649,2642,0,1.0,0.8027955028866606,0.9013977514433302,0.2633371169125993,1.0,0.4168912848158131,0.9726631670491099,0.6770752753289488,0.1300700604915619,0.2695135325489483
Psoriasis,0.5,216,3307,216,603,2704,0,1.0,0.8176595101300272,0.9088297550650136,0.26373626373626374,1.0,0.41739130434782606,0.9681385725005319,0.6083508089719564,0.1209765300154686,0.2530029570171517
Folliculitis,0.5,188,3335,188,504,2831,0,1.0,0.8488755622188906,0.9244377811094453,0.27167630057803466,1.0,0.42727272727272725,0.9722303741746149,0.590634938067278,0.10389865934848785,0.22148815011423217
Irritant Contact Dermatitis,0.5,174,3349,174,714,2635,0,1.0,0.7868020304568528,0.8934010152284264,0.19594594594594594,1.0,0.327683615819209,0.9670462618795111,0.5355568534081314,0.14202387630939484,0.3004930505580331
Tinea,0.5,144,3379,144,580,2799,0,1.0,0.8283515833086712,0.9141757916543356,0.19889502762430938,1.0,0.3317972350230415,0.9770929926671269,0.5606765627119723,0.11585167050361633,0.24948913134315154
Herpes Zoster,0.5,99,3424,99,279,3145,0,1.0,0.9185163551401869,0.9592581775700935,0.2619047619047619,1.0,0.41509433962264153,0.9928136505239309,0.7273589090848296,0.06091982498764992,0.15610337566574833
Drug Rash,0.5,104,3419,104,347,3072,0,1.0,0.8985083357706932,0.9492541678853466,0.23059866962305986,1.0,0.3747747747747748,0.990274934191284,0.6571162411416689,0.0806441456079483,0.20575319849887322
Herpes Simplex,0.5,99,3424,99,300,3124,0,1.0,0.9123831775700935,0.9561915887850467,0.24812030075187969,1.0,0.39759036144578314,0.9949878457471916,0.8215691172832222,0.06419797986745834,0.15895815033771218
Impetigo,0.5,85,3438,85,401,3037,0,1.0,0.8833624200116347,0.9416812100058174,0.1748971193415638,1.0,0.29772329246935203,0.9916401464599802,0.6716548985451951,0.08417291194200516,0.20264428178931784
Acute Dermatitis NOS,0.5,87,3436,87,429,3007,0,1.0,0.8751455180442375,0.9375727590221188,0.1686046511627907,1.0,0.2885572139303483,0.9911384528922966,0.6293046607752588,0.08697165548801422,0.2032485428130613
Hypersensitivity,0.5,79,3444,79,539,2905,0,1.0,0.8434959349593496,0.9217479674796748,0.127831715210356,1.0,0.2266857962697274,0.9896462753054294,0.5969523423538214,0.10177535563707352,0.22983392743589934
Acne,0.5,69,3454,69,171,3283,0,1.0,0.9504921829762594,0.9752460914881297,0.2875,1.0,0.44660194174757284,0.9952187340030044,0.743083941986587,0.04172498732805252,0.1170981306516072
Pigmented Purpuric Eruption,0.5,69,3454,69,169,3285,0,1.0,0.9510712217718588,0.9755356108859294,0.28991596638655465,1.0,0.4495114006514658,0.9951662848367363,0.689780692328905,0.03663552179932594,0.10272551998559501
Leukocytoclastic Vasculitis,0.5,69,3454,69,222,3232,0,1.0,0.9357266936884772,0.9678633468442386,0.23711340206185566,1.0,0.38333333333333336,0.9971635490882237,0.7877679961001255,0.04778963327407837,0.126340745304022
Lichen Planus Lichenoid Eruption,0.5,62,3461,62,205,3256,0,1.0,0.9407685639988442,0.9703842819994222,0.23220973782771537,1.0,0.3768996960486322,0.997292410360608,0.8106074807762993,0.048518385738134384,0.1360523560172433
Pityriasis Rosea,0.5,56,3467,56,156,3311,0,1.0,0.9550043265070667,0.9775021632535333,0.2641509433962264,1.0,0.417910447761194,0.9974349993819276,0.7774154747962323,0.03851185739040375,0.11118135184024228
Viral Exanthem,0.5,57,3466,57,175,3291,0,1.0,0.9495095210617427,0.9747547605308713,0.24568965517241378,1.0,0.3944636678200692,0.9969072999868396,0.7488714863360575,0.03913865238428116,0.10987995068796175
Lichen Simplex Chronicus,0.5,55,3468,55,165,3303,0,1.0,0.9524221453287197,0.9762110726643598,0.25,1.0,0.4,0.9995648526790395,0.9726094280929019,0.043495941907167435,0.138775768707523
Stasis Dermatitis,0.5,49,3474,49,134,3340,0,1.0,0.9614277489925158,0.9807138744962579,0.2677595628415301,1.0,0.4224137931034483,0.9945484238600448,0.5662003284191633,0.03008110262453556,0.0841899363473671
Keratosis Pilaris,0.5,43,3480,43,144,3336,0,1.0,0.9586206896551724,0.9793103448275862,0.22994652406417113,1.0,0.3739130434782609,0.9968524458700881,0.6938301904544286,0.033987998962402344,0.09635777211251871
CD - Contact Dermatitis,0.5,49,3474,49,268,3206,0,1.0,0.9228554979850316,0.9614277489925158,0.15457413249211358,1.0,0.2677595628415301,0.9971567210649371,0.8035922462499696,0.06319233775138855,0.1733474480191771
Scabies,0.5,44,3479,44,122,3357,0,1.0,0.964932451853981,0.9824662259269905,0.26506024096385544,1.0,0.41904761904761906,0.9983668243225589,0.8048726633957296,0.032273754477500916,0.10333840255452394
