label,threshold,support_positive,support_negative,tp,fp,tn,fn,sensitivity,specificity,balanced_accuracy,precision,recall,f1,auc,pr_auc,brier,ece
Eczema,0.5,7,12,0,0,12,7,0.0,1.0,0.5,0.0,0.0,0.0,0.9642857142857143,0.9571428571428571,0.21994239789827388,0.06796182456769441
Allergic Contact Dermatitis,0.5,3,16,1,1,15,2,0.3333333333333333,0.9375,0.6354166666666666,0.5,0.3333333333333333,0.4,0.8541666666666666,0.625,0.2052977507696985,0.28738970035000855
Insect Bite,0.5,1,18,1,17,1,0,1.0,0.05555555555555555,0.5277777777777778,0.05555555555555555,1.0,0.10526315789473684,1.0,1.0,0.30263388186438417,0.5133927244889108
Urticaria,0.5,2,17,2,15,2,0,1.0,0.11764705882352941,0.5588235294117647,0.11764705882352941,1.0,0.21052631578947367,1.0,1.0,0.29809584500505437,0.4714123638052689
Psoriasis,0.5,3,16,1,1,15,2,0.3333333333333333,0.9375,0.6354166666666666,0.5,0.3333333333333333,0.4,0.8333333333333333,0.5916666666666666,0.20735884707833285,0.2956927575563129
Folliculitis,0.5,2,17,2,17,0,0,1.0,0.0,0.5,0.10526315789473684,1.0,0.19047619047619047,1.0,1.0,0.30003176020655187,0.46523033004058034
Irritant Contact Dermatitis,0.5,2,17,0,0,17,2,0.0,1.0,0.5,0.0,0.0,0.0,1.0,1.0,0.18243972375437034,0.3161174607904334
Tinea,0.5,1,18,1,7,11,0,1.0,0.6111111111111112,0.8055555555555556,0.125,1.0,0.2222222222222222,1.0,1.0,0.2513416668860246,0.49963319144750895
Herpes Zoster,0.5,2,17,2,11,6,0,1.0,0.35294117647058826,0.6764705882352942,0.15384615384615385,1.0,0.26666666666666666,0.9705882352941176,0.8333333333333333,0.252549982215267,0.41150849430184616
Drug Rash,0.5,4,15,4,11,4,0,1.0,0.26666666666666666,0.6333333333333333,0.26666666666666666,1.0,0.42105263157894735,0.7166666666666667,0.5681818181818181,0.2587474971821291,0.36313606877075993
Herpes Simplex,0.5,1,18,1,1,17,0,1.0,0.9444444444444444,0.9722222222222222,0.5,1.0,0.6666666666666666,1.0,1.0,0.1999185957932811,0.40198726403085805
Impetigo,0.5,1,18,1,18,0,0,1.0,0.0,0.5,0.05263157894736842,1.0,0.1,1.0,1.0,0.3590994315625343,0.5933315095148588
Acute Dermatitis NOS,0.5,3,16,2,3,13,1,0.6666666666666666,0.8125,0.7395833333333333,0.4,0.6666666666666666,0.5,0.7291666666666666,0.46031746031746035,0.23021273353657548,0.3223606881342436
Hypersensitivity,0.5,1,18,1,17,1,0,1.0,0.05555555555555555,0.5277777777777778,0.05555555555555555,1.0,0.10526315789473684,1.0,1.0,0.2926254211380459,0.538809210062027
Acne,0.5,1,18,1,11,7,0,1.0,0.3888888888888889,0.6944444444444444,0.08333333333333333,1.0,0.15384615384615385,1.0,1.0,0.26470557071874046,0.47783983067462316
Pigmented Purpuric Eruption,0.5,1,18,1,16,2,0,1.0,0.1111111111111111,0.5555555555555556,0.058823529411764705,1.0,0.1111111111111111,1.0,1.0,0.29020254579441507,0.5007410927822715
Leukocytoclastic Vasculitis,0.5,1,18,1,3,15,0,1.0,0.8333333333333334,0.9166666666666667,0.25,1.0,0.4,1.0,1.0,0.23182285800488067,0.48064483310046946
Lichen Planus Lichenoid Eruption,0.5,3,16,2,0,16,1,0.6666666666666666,1.0,0.8333333333333333,1.0,0.6666666666666666,0.8,1.0,1.0,0.19185279814166353,0.3831081296268262
Pityriasis Rosea,0.5,1,18,1,1,17,0,1.0,0.9444444444444444,0.9722222222222222,0.5,1.0,0.6666666666666666,1.0,1.0,0.19504085119772624,0.44013064315444544
Viral Exanthem,0.5,2,17,2,1,16,0,1.0,0.9411764705882353,0.9705882352941176,0.6666666666666666,1.0,0.8,1.0,1.0,0.1873853855947217,0.37852223923331807
Lichen Simplex Chronicus,0.5,1,18,1,6,12,0,1.0,0.6666666666666666,0.8333333333333333,0.14285714285714285,1.0,0.25,1.0,1.0,0.23905184575780955,0.4849274221219514
Stasis Dermatitis,0.5,1,18,1,14,4,0,1.0,0.2222222222222222,0.6111111111111112,0.06666666666666667,1.0,0.125,1.0,1.0,0.27077061441922984,0.483546235059437
Keratosis Pilaris,0.5,1,18,1,14,4,0,1.0,0.2222222222222222,0.6111111111111112,0.06666666666666667,1.0,0.125,1.0,1.0,0.257473622793198,0.505335741921475
CD - Contact Dermatitis,0.5,1,18,1,17,1,0,1.0,0.05555555555555555,0.5277777777777778,0.05555555555555555,1.0,0.10526315789473684,1.0,1.0,0.3062013049179059,0.5156715967153247
Scabies,0.5,2,17,2,11,6,0,1.0,0.35294117647058826,0.6764705882352942,0.15384615384615385,1.0,0.26666666666666666,1.0,1.0,0.24704748014398656,0.45008015946338054
