encoder,seed,split,subset_accuracy,precision_micro,recall_micro,f1_micro,precision_macro,recall_macro,f1_macro,auc_micro,auc_macro,pr_auc_micro,pr_auc_macro,brier_macro,ece_macro
siglip2_so400m,42,train,0.0,0.13414634146341464,0.6875,0.22448979591836735,0.23506325769174066,0.84,0.295667630614999,0.6945257611241218,0.9627282913165266,0.4204511133676876,0.9214256854256854,0.24967401649880383,0.4259404686250184
siglip2_so400m,42,validation,0.0,0.075,0.3333333333333333,0.12244897959183673,0.04666666666666666,0.12,0.06666666666666667,0.4579124579124579,0.4444444444444444,0.14024728701332426,0.5555555555555556,0.2628643246298789,0.41966360012690224
