encoder,classifier,split,subset_accuracy,precision_micro,recall_micro,f1_micro,precision_macro,recall_macro,f1_macro,auc_micro,auc_macro,pr_auc_micro,pr_auc_macro,brier_macro,ece_macro
clip_vitb32,gradient_boosting,train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4419350699635956e-10,7.942635940555993e-06
clip_vitb32,gradient_boosting,validation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5892255892255892,0.5555555555555556,0.20163264373698417,0.6296296296296295,0.13736895484440395,0.15966963638518958
clip_vitb32,gradient_boosting,test,0.0,0.3333333333333333,0.12,0.17647058823529413,0.04666666666666666,0.08,0.05866666666666667,0.6008,0.6583333333333334,0.2512855529004768,0.5373015873015873,0.16364201622222838,0.18461587033725288
