encoder,seed,split,label,threshold,support_positive,support_negative,tp,fp,tn,fn,sensitivity,specificity,balanced_accuracy,precision,recall,f1,auc,pr_auc,brier,ece
canonical,42,train,Lichen Simplex Chronicus,0.5,55,3468,55,167,3301,0,1.0,0.951845444059977,0.9759227220299884,0.2477477477477477,1.0,0.3971119133574007,0.9989304812834224,0.9315185320834172,0.0424281060695648,0.1311515910725954
canonical,42,train,Stasis Dermatitis,0.5,49,3474,49,222,3252,0,1.0,0.9360967184801382,0.968048359240069,0.1808118081180811,1.0,0.30625,0.9926391973024098,0.5076182908043595,0.0491981133818626,0.1311652667454586
canonical,42,train,Keratosis Pilaris,0.5,43,3480,43,315,3165,0,1.0,0.9094827586206896,0.9547413793103448,0.1201117318435754,1.0,0.2144638403990025,0.9951015771184176,0.6079086802635059,0.0634935423731803,0.1394423816819404
canonical,42,train,CD - Contact Dermatitis,0.5,49,3474,49,550,2924,0,1.0,0.8416810592976396,0.9208405296488198,0.0818030050083472,1.0,0.1512345679012345,0.9940667113131954,0.6935146767359315,0.1110264435410499,0.2615654674585219
canonical,42,train,Scabies,0.5,44,3479,44,205,3274,0,1.0,0.9410750215579188,0.9705375107789594,0.1767068273092369,1.0,0.3003412969283277,0.9965637983746636,0.7257432976199077,0.0487703569233417,0.1399426718826427
canonical,42,validation,Eczema,0.5,159,596,143,408,188,16,0.89937106918239,0.3154362416107382,0.607403655396564,0.2595281306715064,0.89937106918239,0.4028169014084507,0.7128656451817147,0.3739485007025385,0.2778122127056122,0.3543799384935013
canonical,42,validation,Allergic Contact Dermatitis,0.5,131,624,108,305,319,23,0.8244274809160306,0.5112179487179487,0.6678227148169896,0.261501210653753,0.8244274809160306,0.3970588235294117,0.7296315325895479,0.3631965980727357,0.2455941289663314,0.3373745040980396
canonical,42,validation,Insect Bite,0.5,61,694,51,220,474,10,0.8360655737704918,0.6829971181556196,0.7595313459630557,0.1881918819188192,0.8360655737704918,0.3072289156626506,0.8189871025653139,0.2872359766935164,0.1962559968233108,0.3345738417265431
canonical,42,validation,Urticaria,0.5,50,705,44,170,535,6,0.88,0.7588652482269503,0.8194326241134752,0.205607476635514,0.88,0.3333333333333333,0.8929078014184397,0.4366426735851617,0.1610122174024582,0.3010776191555112
canonical,42,validation,Psoriasis,0.5,46,709,33,143,566,13,0.717391304347826,0.7983074753173484,0.7578493898325872,0.1875,0.717391304347826,0.2972972972972973,0.824216594100693,0.3735019907726389,0.143765777349472,0.2716442851238693
canonical,42,validation,Folliculitis,0.5,40,715,27,144,571,13,0.675,0.7986013986013986,0.7368006993006992,0.1578947368421052,0.675,0.2559241706161137,0.8545804195804195,0.3013663686975775,0.132453367114067,0.2420116347883711
canonical,42,validation,Irritant Contact Dermatitis,0.5,38,717,22,191,526,16,0.5789473684210527,0.7336122733612274,0.65627982089114,0.1032863849765258,0.5789473684210527,0.1752988047808765,0.7575423915437128,0.1833043647241482,0.1741000711917877,0.3244717627467699
canonical,42,validation,Tinea,0.5,31,724,19,116,608,12,0.6129032258064516,0.8397790055248618,0.7263411156656567,0.1407407407407407,0.6129032258064516,0.2289156626506024,0.7860898235608625,0.2311547601642129,0.1184712424874305,0.2310004424377782
canonical,42,validation,Herpes Zoster,0.5,22,733,15,89,644,7,0.6818181818181818,0.878581173260573,0.7801996775393774,0.1442307692307692,0.6818181818181818,0.238095238095238,0.8809376162718591,0.3088639908244483,0.0891276001930236,0.1893204277319624
canonical,42,validation,Drug Rash,0.5,22,733,13,67,666,9,0.5909090909090909,0.9085948158253752,0.749751953367233,0.1625,0.5909090909090909,0.2549019607843137,0.8469552275827856,0.3663574836229765,0.0836512446403503,0.1951333933220004
canonical,42,validation,Herpes Simplex,0.5,21,734,15,64,670,6,0.7142857142857143,0.9128065395095368,0.8135461268976256,0.189873417721519,0.7142857142857143,0.3,0.9212404307772156,0.4912610182514658,0.0687769651412963,0.1513067046686119
canonical,42,validation,Impetigo,0.5,18,737,11,79,658,7,0.6111111111111112,0.89280868385346,0.7519598974822856,0.1222222222222222,0.6111111111111112,0.2037037037037037,0.8805970149253731,0.3146687738206595,0.0826653316617012,0.1835114667747194
canonical,42,validation,Acute Dermatitis NOS,0.5,18,737,13,225,512,5,0.7222222222222222,0.694708276797829,0.7084652495100257,0.0546218487394958,0.7222222222222222,0.1015625,0.8006181215136439,0.1011300199205629,0.1861661225557327,0.3199592180106024
canonical,42,validation,Hypersensitivity,0.5,17,738,10,131,607,7,0.5882352941176471,0.8224932249322493,0.7053642595249482,0.0709219858156028,0.5882352941176471,0.1265822784810126,0.8162761039375099,0.2660158994653107,0.1171789243817329,0.2414388274070837
canonical,42,validation,Acne,0.5,14,741,8,33,708,6,0.5714285714285714,0.9554655870445344,0.7634470792365529,0.1951219512195122,0.5714285714285714,0.2909090909090909,0.940620782726046,0.4413729950919796,0.0403529852628707,0.100516670152841
canonical,42,validation,Pigmented Purpuric Eruption,0.5,14,741,12,67,674,2,0.8571428571428571,0.9095816464237516,0.8833622517833044,0.1518987341772152,0.8571428571428571,0.2580645161290322,0.9501638712165028,0.3074745015428199,0.0631920769810676,0.1399985318744419
canonical,42,validation,Leukocytoclastic Vasculitis,0.5,15,740,11,72,668,4,0.7333333333333333,0.9027027027027028,0.818018018018018,0.1325301204819277,0.7333333333333333,0.2244897959183673,0.8781081081081081,0.2533773163250286,0.0769546777009964,0.1690939353396561
canonical,42,validation,Lichen Planus Lichenoid Eruption,0.5,13,742,6,67,675,7,0.4615384615384615,0.9097035040431268,0.6856209827907942,0.0821917808219178,0.4615384615384615,0.1395348837209302,0.7825005183495749,0.0812633184877545,0.0725956559181213,0.1599872219838843
canonical,42,validation,Pityriasis Rosea,0.5,12,743,10,36,707,2,0.8333333333333334,0.9515477792732168,0.892440556303275,0.217391304347826,0.8333333333333334,0.3448275862068966,0.9614176760879318,0.3555062768459835,0.0416170991957187,0.1087152476737041
canonical,42,validation,Viral Exanthem,0.5,12,743,7,43,700,5,0.5833333333333334,0.9421265141318976,0.7627299237326155,0.14,0.5833333333333334,0.2258064516129032,0.9073575594436968,0.2814002798330254,0.0480820424854755,0.1214567225303081
canonical,42,validation,Lichen Simplex Chronicus,0.5,12,743,7,40,703,5,0.5833333333333334,0.946164199192463,0.7647487662628982,0.1489361702127659,0.5833333333333334,0.2372881355932203,0.8663077613279497,0.1347078947321309,0.047512199729681,0.1210458049464304
canonical,42,validation,Stasis Dermatitis,0.5,10,745,10,56,689,0,1.0,0.9248322147651008,0.9624161073825503,0.1515151515151515,1.0,0.2631578947368421,0.9711409395973156,0.2387755976379968,0.0561505742371082,0.1343062019160646
canonical,42,validation,Keratosis Pilaris,0.5,9,746,5,70,676,4,0.5555555555555556,0.906166219839142,0.7308608876973488,0.0666666666666666,0.5555555555555556,0.119047619047619,0.8145665773011618,0.0890801554649512,0.0719146206974983,0.1400554993590771
canonical,42,validation,CD - Contact Dermatitis,0.5,10,745,2,124,621,8,0.2,0.8335570469798658,0.5167785234899329,0.0158730158730158,0.2,0.0294117647058823,0.7558389261744967,0.0283493813434292,0.1185001209378242,0.2617919117014929
canonical,42,validation,Scabies,0.5,10,745,5,58,687,5,0.5,0.9221476510067114,0.7110738255033557,0.0793650793650793,0.5,0.136986301369863,0.8322147651006712,0.1721572740629001,0.064037911593914,0.1477356736233692
canonical,43,test,Eczema,0.5,158,597,145,371,226,13,0.9177215189873418,0.3785594639865997,0.6481404914869707,0.2810077519379845,0.9177215189873418,0.43026706231454,0.7357250386955877,0.4010821525472047,0.2676195800304413,0.3459973979075223
canonical,43,test,Allergic Contact Dermatitis,0.5,131,624,112,350,274,19,0.8549618320610687,0.4391025641025641,0.6470321980818163,0.2424242424242424,0.8549618320610687,0.3777403035413153,0.7350875905265218,0.3477399539640126,0.261799156665802,0.3598428819254534
canonical,43,test,Insect Bite,0.5,60,695,48,216,479,12,0.8,0.6892086330935252,0.7446043165467626,0.1818181818181818,0.8,0.2962962962962963,0.8425179856115108,0.3834558451278764,0.1854197680950164,0.3291715069421079
canonical,43,test,Urticaria,0.5,50,705,43,179,526,7,0.86,0.7460992907801418,0.8030496453900708,0.1936936936936936,0.86,0.3161764705882353,0.8692198581560284,0.410067721521967,0.1721381992101669,0.3001447730901225
canonical,43,test,Psoriasis,0.5,46,709,32,151,558,14,0.6956521739130435,0.7870239774330042,0.7413380756730239,0.174863387978142,0.6956521739130435,0.2794759825327511,0.7886183847427485,0.266253103865777,0.1450099349021911,0.2628265549015525
canonical,43,test,Folliculitis,0.5,40,715,31,131,584,9,0.775,0.8167832167832167,0.7958916083916083,0.191358024691358,0.775,0.3069306930693069,0.8872727272727272,0.4577182685614382,0.1259398907423019,0.2424510248597489
canonical,43,test,Irritant Contact Dermatitis,0.5,37,718,24,152,566,13,0.6486486486486487,0.7883008356545961,0.7184747421516224,0.1363636363636363,0.6486486486486487,0.2253521126760563,0.796582097417752,0.2465382869109397,0.1568303853273391,0.307469305366475
canonical,43,test,Tinea,0.5,31,724,20,122,602,11,0.6451612903225806,0.8314917127071824,0.7383265015148814,0.1408450704225352,0.6451612903225806,0.2312138728323699,0.8011049723756907,0.1743769478876233,0.122678704559803,0.2399159957734954
canonical,43,test,Herpes Zoster,0.5,21,734,15,94,640,6,0.7142857142857143,0.8719346049046321,0.7931101595951733,0.1376146788990825,0.7142857142857143,0.2307692307692307,0.8978850395744128,0.2916378208549604,0.0889373198151588,0.1847786241759922
canonical,43,test,Drug Rash,0.5,22,733,13,109,624,9,0.5909090909090909,0.8512960436562074,0.7211025672826492,0.1065573770491803,0.5909090909090909,0.1805555555555555,0.830150068212824,0.2957917210938036,0.1162879467010498,0.260998773140623
canonical,43,test,Herpes Simplex,0.5,21,734,18,72,662,3,0.8571428571428571,0.9019073569482288,0.879525107045543,0.2,0.8571428571428571,0.3243243243243243,0.9660049305825872,0.4806983820184344,0.0723884329199791,0.162393733513671
canonical,43,test,Impetigo,0.5,18,737,8,78,659,10,0.4444444444444444,0.8941655359565808,0.6693049902005126,0.0930232558139534,0.4444444444444444,0.1538461538461538,0.7842605156037991,0.1327200088260784,0.0884567499160766,0.1841665785833699
canonical,43,test,Acute Dermatitis NOS,0.5,19,736,10,116,620,9,0.5263157894736842,0.842391304347826,0.6843535469107551,0.0793650793650793,0.5263157894736842,0.1379310344827586,0.8225471967963387,0.1272129331301872,0.1102721840143203,0.2189164743024782
canonical,43,test,Hypersensitivity,0.5,17,738,10,123,615,7,0.5882352941176471,0.8333333333333334,0.7107843137254902,0.075187969924812,0.5882352941176471,0.1333333333333333,0.8138051968754981,0.1678121869643082,0.1168885305523872,0.2395807680507369
canonical,43,test,Acne,0.5,15,740,12,42,698,3,0.8,0.9432432432432432,0.8716216216216217,0.2222222222222222,0.8,0.3478260869565217,0.9564864864864864,0.5222072336155024,0.0484730042517185,0.1208492857878966
canonical,43,test,Pigmented Purpuric Eruption,0.5,15,740,14,44,696,1,0.9333333333333332,0.9405405405405406,0.9369369369369368,0.2413793103448276,0.9333333333333332,0.3835616438356164,0.98,0.5333388506917918,0.0429797582328319,0.108689205422504
canonical,43,test,Leukocytoclastic Vasculitis,0.5,15,740,7,46,694,8,0.4666666666666667,0.9378378378378378,0.7022522522522523,0.1320754716981132,0.4666666666666667,0.2058823529411764,0.8303603603603604,0.2148758671494644,0.0563455633819103,0.1204583251318394
canonical,43,test,Lichen Planus Lichenoid Eruption,0.5,14,741,4,42,699,10,0.2857142857142857,0.9433198380566802,0.6145170618854829,0.0869565217391304,0.2857142857142857,0.1333333333333333,0.7999807210333526,0.1216874283144656,0.0566347278654575,0.1271773574121345
canonical,43,test,Pityriasis Rosea,0.5,12,743,6,40,703,6,0.5,0.946164199192463,0.7230820995962315,0.1304347826086956,0.5,0.2068965517241379,0.8852624495289367,0.2581960138485368,0.0524412989616394,0.1287731697227781
canonical,43,test,Viral Exanthem,0.5,13,742,6,50,692,7,0.4615384615384615,0.9326145552560648,0.6970765083972632,0.1071428571428571,0.4615384615384615,0.1739130434782608,0.7521252332573087,0.1023975789539436,0.0598412789404392,0.119567026158437
canonical,43,test,Lichen Simplex Chronicus,0.5,11,744,4,45,699,7,0.3636363636363636,0.939516129032258,0.6515762463343109,0.0816326530612244,0.3636363636363636,0.1333333333333333,0.863147605083089,0.069845754796746,0.0566630400717258,0.1361930995340773
canonical,43,test,Stasis Dermatitis,0.5,11,744,8,32,712,3,0.7272727272727273,0.956989247311828,0.8421309872922776,0.2,0.7272727272727273,0.3137254901960784,0.9386608015640272,0.4426853667524772,0.0347683876752853,0.0801786247468152
canonical,43,test,Keratosis Pilaris,0.5,9,746,6,45,701,3,0.6666666666666666,0.9396782841823056,0.8031724754244861,0.1176470588235294,0.6666666666666666,0.2,0.9450402144772118,0.1666122304250595,0.0486449897289276,0.1170554581856885
canonical,43,test,CD - Contact Dermatitis,0.5,11,744,3,88,656,8,0.2727272727272727,0.8817204301075269,0.5772238514173997,0.0329670329670329,0.2727272727272727,0.0588235294117647,0.6939149560117301,0.030390540368055,0.0963392257690429,0.220314699066001
canonical,43,test,Scabies,0.5,9,746,3,51,695,6,0.3333333333333333,0.9316353887399464,0.6324843610366399,0.0555555555555555,0.3333333333333333,0.0952380952380952,0.768394399761692,0.0901089765645471,0.0549042113125324,0.1276221391282334
canonical,43,train,Eczema,0.5,739,2784,715,1678,1106,24,0.9675236806495264,0.3972701149425287,0.6823968977960275,0.2987881320518178,0.9675236806495264,0.4565772669220945,0.8285242950243417,0.5543513655050974,0.2562199831008911,0.3471345111215923
canonical,43,train,Allergic Contact Dermatitis,0.5,611,2912,597,1496,1416,14,0.97708674304419,0.4862637362637362,0.7316752396539631,0.285236502627807,0.97708674304419,0.4415680473372781,0.8647891337386019,0.5465457310036927,0.2401361614465713,0.3558701171713934
canonical,43,train,Insect Bite,0.5,282,3241,281,875,2366,1,0.99645390070922,0.7300215982721382,0.8632377494906791,0.2430795847750865,0.99645390070922,0.3908205841446453,0.9466345427928076,0.5215739338130632,0.1696648597717285,0.3232794009316146
canonical,43,train,Urticaria,0.5,232,3291,232,789,2502,0,1.0,0.7602552415679125,0.8801276207839562,0.227228207639569,1.0,0.3703112529928172,0.970398631586668,0.6448643509490799,0.1492286473512649,0.2895911402879808
canonical,43,train,Psoriasis,0.5,216,3307,216,599,2708,0,1.0,0.8188690656183852,0.9094345328091926,0.2650306748466258,1.0,0.4190106692531523,0.9689953409714523,0.6164226888177019,0.1248873546719551,0.2641802119207997
canonical,43,train,Folliculitis,0.5,188,3335,188,561,2774,0,1.0,0.831784107946027,0.9158920539730137,0.2510013351134846,1.0,0.4012806830309498,0.972689718970302,0.5874445875524975,0.1128604486584663,0.238803716113655
canonical,43,train,Irritant Contact Dermatitis,0.5,174,3349,174,758,2591,0,1.0,0.7736637802329054,0.8868318901164527,0.186695278969957,1.0,0.3146473779385171,0.9615599784461308,0.5440476274710218,0.1475690901279449,0.3102618034610753
canonical,43,train,Tinea,0.5,144,3379,144,526,2853,0,1.0,0.844332642793726,0.9221663213968628,0.2149253731343283,1.0,0.3538083538083538,0.9766203018644568,0.5535334116172036,0.1092975065112114,0.2435530523187712
canonical,43,train,Herpes Zoster,0.5,99,3424,99,353,3071,0,1.0,0.8969042056074766,0.9484521028037384,0.2190265486725663,1.0,0.3593466424682395,0.9917398281884264,0.7257094200159837,0.0739346444606781,0.1771375760372613
canonical,43,train,Drug Rash,0.5,104,3419,104,443,2976,0,1.0,0.8704299502778591,0.9352149751389296,0.1901279707495429,1.0,0.3195084485407066,0.987884446644318,0.6268780623733592,0.1050732135772705,0.2590229903775252
canonical,43,train,Herpes Simplex,0.5,99,3424,99,292,3132,0,1.0,0.9147196261682244,0.957359813084112,0.2531969309462916,1.0,0.4040816326530612,0.9941411781365052,0.8031901293355543,0.0622649639844894,0.1558246682074186
canonical,43,train,Impetigo,0.5,85,3438,85,343,3095,0,1.0,0.9002326934264107,0.9501163467132052,0.1985981308411215,1.0,0.3313840155945419,0.99115422783424,0.6511438799466747,0.0746773853898048,0.182773995222463
canonical,43,train,Acute Dermatitis NOS,0.5,87,3436,87,489,2947,0,1.0,0.8576833527357393,0.9288416763678696,0.1510416666666666,1.0,0.2624434389140271,0.9844747300389386,0.5230478329277024,0.0962555706501007,0.2159454206529747
canonical,43,train,Hypersensitivity,0.5,79,3444,79,528,2916,0,1.0,0.8466898954703833,0.9233449477351916,0.1301482701812191,1.0,0.2303206997084548,0.9899733897881474,0.6349496337787442,0.102056473493576,0.2315052407892834
canonical,43,train,Acne,0.5,69,3454,69,183,3271,0,1.0,0.9470179502026635,0.9735089751013316,0.2738095238095238,1.0,0.4299065420560747,0.9956446212331008,0.7359440168193301,0.0430571250617504,0.1223470834746064
canonical,43,train,Pigmented Purpuric Eruption,0.5,69,3454,69,193,3261,0,1.0,0.944122756224667,0.9720613781123336,0.2633587786259542,1.0,0.4169184290030212,0.995560702567072,0.6998158681093452,0.0396183617413044,0.1083893161029122
