encoder,split,subset_accuracy__mean,subset_accuracy__std,precision_micro__mean,precision_micro__std,recall_micro__mean,recall_micro__std,f1_micro__mean,f1_micro__std,precision_macro__mean,precision_macro__std,recall_macro__mean,recall_macro__std,f1_macro__mean,f1_macro__std,auc_micro__mean,auc_micro__std,auc_macro__mean,auc_macro__std,pr_auc_micro__mean,pr_auc_micro__std,pr_auc_macro__mean,pr_auc_macro__std,brier_macro__mean,brier_macro__std,ece_macro__mean,ece_macro__std
siglip2_so400m,test,0.0,0.0,0.1935987509758001,0.004415967407878532,0.56,0.11313708498984758,0.28632387454661823,0.010258856650455598,0.14699999999999996,0.03441253001774534,0.44,0.11313708498984763,0.2026666666666666,0.04606295603158084,0.5704,0.028284271247461888,0.519047619047619,0.09764807930671382,0.20929183107734178,0.01527102832079123,0.4464285714285714,0.017397071600621424,0.2536964248927551,0.016656453256654772,0.3521761925021807,0.028503919127007917
siglip2_so400m,train,0.0,0.0,0.16273375747059954,0.022929508501171626,0.7708333333333334,0.08838834764831845,0.26746773475745433,0.02580451982968266,0.2555775688879404,0.026680789889491206,0.8333333333333333,0.06599663291074451,0.32976257756840605,0.02991624965004058,0.7265076112412179,0.008452437616642513,0.9036260504201681,0.024627915174435654,0.34896887142489535,0.01231594732066465,0.7946963345555782,0.032214410783360854,0.2453413135680223,0.01748264981373197,0.41750569958435857,0.028661106042537403
siglip2_so400m,validation,0.0,0.0,0.1223098995695839,0.03500026391812891,0.5,0.07856742013183865,0.19627906976744186,0.051306352495395995,0.05999999999999995,0.009428090415820605,0.18,0.028284271247461894,0.09,0.014142135623730947,0.531986531986532,0.1666581639160214,0.5,0.07856742013183865,0.1695829983121708,0.0857377587660753,0.5925925925925926,0.10475656017578482,0.25539340560961904,0.025762690958300822,0.3869839857021968,0.01919315977737239
