encoder,label,threshold,support_positive,support_negative,tp,fp,tn,fn,sensitivity,specificity,balanced_accuracy,precision,recall,f1,auc,pr_auc,brier,ece,default_sensitivity,default_specificity,default_balanced_accuracy,sensitivity_ci_lower,sensitivity_ci_upper,specificity_ci_lower,specificity_ci_upper
bit50,Pigmented Purpuric Eruption,0.6,15,735,14,184,551,1,0.9333333333333332,0.7496598639455783,0.8414965986394558,0.0707070707070707,0.9333333333333332,0.1314553990610328,0.8682993197278912,0.1455587210724994,0.2031286215230438,0.3658415229035599,0.9333333333333332,0.6476190476190476,0.7904761904761906,0.7018347012621998,0.9881331045067316,0.7170978113345347,0.779625803208955
bit50,Leukocytoclastic Vasculitis,0.63,15,735,9,193,542,6,0.6,0.7374149659863946,0.6687074829931973,0.0445544554455445,0.6,0.0829493087557603,0.7920181405895692,0.2040317182066751,0.2285419748152058,0.3864018924159599,0.8,0.6095238095238096,0.7047619047619048,0.357468301206246,0.8017550385865841,0.7044270580872016,0.767934090347888
bit50,Lichen Planus Lichenoid Eruption,0.48,14,736,12,312,424,2,0.8571428571428571,0.5760869565217391,0.7166149068322981,0.037037037037037,0.8571428571428571,0.0710059171597633,0.7477678571428571,0.1356518633841311,0.231257362472525,0.4375603564493358,0.8571428571428571,0.6141304347826086,0.7356366459627328,0.6005862050302965,0.9599060787285352,0.5400805866806908,0.6113031978648897
bit50,Pityriasis Rosea,0.5700000000000001,12,738,8,179,559,4,0.6666666666666666,0.7574525745257452,0.712059620596206,0.0427807486631016,0.6666666666666666,0.0804020100502512,0.7453703703703703,0.0480891481346099,0.2120392701590849,0.4056728178108732,0.6666666666666666,0.6476964769647696,0.6571815718157181,0.3906220888727995,0.8618799089087867,0.7252467651933296,0.7869920635775591
bit50,Viral Exanthem,0.53,13,737,9,252,485,4,0.6923076923076923,0.6580732700135685,0.6751904811606304,0.0344827586206896,0.6923076923076923,0.0656934306569343,0.7656820791149149,0.0776082241284126,0.2139170546362237,0.3940079599432026,0.6923076923076923,0.6160108548168249,0.6541592735622586,0.4236934318054903,0.8731929634428948,0.623086047467576,0.6914211891696666
bit50,Lichen Simplex Chronicus,0.48,11,739,7,264,475,4,0.6363636363636364,0.6427604871447903,0.6395620617542133,0.025830258302583,0.6363636363636364,0.0496453900709219,0.7045147004551605,0.1036179236033092,0.1941317337896491,0.3980215325963994,0.6363636363636364,0.6928281461434371,0.6645958912535368,0.3538011745078488,0.8483352890463243,0.6075551883414456,0.6764892702634568
bit50,Stasis Dermatitis,0.63,11,739,9,115,624,2,0.8181818181818182,0.8443843031123139,0.831283060647066,0.0725806451612903,0.8181818181818182,0.1333333333333333,0.88485668593923,0.1281886308431268,0.1691181718018543,0.3177117348992188,0.9090909090909092,0.7280108254397835,0.8185508672653463,0.523019438039156,0.9486323102539148,0.816475277149018,0.8687314974002491
bit50,Keratosis Pilaris,0.52,9,741,6,168,573,3,0.6666666666666666,0.7732793522267206,0.7199730094466936,0.0344827586206896,0.6666666666666666,0.0655737704918032,0.857399910031489,0.0680863672383519,0.1571112582286237,0.3230560881129311,0.7777777777777778,0.7530364372469636,0.7654071075123707,0.3542021355803963,0.879416181613089,0.74176716704276,0.8019727056561033
bit50,CD - Contact Dermatitis,0.51,11,739,4,286,453,7,0.3636363636363636,0.6129905277401895,0.4883134456882765,0.0137931034482758,0.3636363636363636,0.0265780730897009,0.5610776233239021,0.0439353129052601,0.2393327628002353,0.4664893228739499,0.3636363636363636,0.5723951285520974,0.4680157460942305,0.1516647109536757,0.6461988254921511,0.5773755750194908,0.6474368637815459
bit50,Scabies,0.46,9,741,5,342,399,4,0.5555555555555556,0.5384615384615384,0.5470085470085471,0.0144092219020172,0.5555555555555556,0.0280898876404494,0.6756635177687809,0.0270278739514119,0.203621360687147,0.4241211665391922,0.5555555555555556,0.6774628879892037,0.6165092217723797,0.266651293495493,0.8112214789023355,0.5024614366653025,0.5740649157886116
clip_vitb32,Eczema,0.53,157,593,102,251,342,55,0.6496815286624203,0.5767284991568297,0.613205013909625,0.2889518413597733,0.6496815286624203,0.4,0.6556750196023673,0.2978821568970425,0.2373649543416428,0.2792166693707307,0.7707006369426752,0.4924114671163575,0.6315560520295164,0.5722922575954212,0.7199209587270914,0.5365933837484818,0.6158759171941972
clip_vitb32,Allergic Contact Dermatitis,0.51,130,620,88,235,385,42,0.676923076923077,0.6209677419354839,0.6489454094292804,0.2724458204334365,0.676923076923077,0.3885209713024282,0.7184615384615384,0.3613857712024033,0.219014457955209,0.2912207198545337,0.6923076923076923,0.6016129032258064,0.6469602977667493,0.5924551452601903,0.7512350715479341,0.5821455046490274,0.6583002013538393
clip_vitb32,Insect Bite,0.52,60,690,43,255,435,17,0.7166666666666667,0.6304347826086957,0.6735507246376812,0.1442953020134228,0.7166666666666667,0.2402234636871508,0.7423429951690821,0.221672301604743,0.210308495702864,0.3558283624130301,0.8,0.5652173913043478,0.682608695652174,0.5923271483560882,0.8149317157156729,0.5937897311374732,0.6656355276326523
clip_vitb32,Urticaria,0.59,50,700,32,184,516,18,0.64,0.7371428571428571,0.6885714285714286,0.1481481481481481,0.64,0.2406015037593984,0.8106,0.1840480208966206,0.2156798894211532,0.3681504931961186,0.86,0.6157142857142858,0.7378571428571429,0.501410168761127,0.7586125034815325,0.7033031319395343,0.7683940036004425
clip_vitb32,Psoriasis,0.48,46,704,24,268,436,22,0.5217391304347826,0.6193181818181818,0.5705286561264822,0.0821917808219178,0.5217391304347826,0.1420118343195266,0.6507534584980237,0.1343151690272614,0.2077906326493801,0.3720249878058831,0.5,0.6775568181818182,0.5887784090909092,0.3813741307280403,0.6587531056595433,0.5828948520090942,0.6544464309950093
clip_vitb32,Folliculitis,0.56,40,710,31,184,526,9,0.775,0.7408450704225352,0.7579225352112676,0.1441860465116279,0.775,0.2431372549019607,0.811830985915493,0.1899706452400727,0.2071966132474866,0.3694032308084269,0.8,0.6619718309859155,0.7309859154929578,0.6249690325768998,0.8768390867645927,0.7073795563239154,0.7717184223295002
clip_vitb32,Irritant Contact Dermatitis,0.52,37,713,31,266,447,6,0.8378378378378378,0.6269284712482468,0.7323831545430424,0.1043771043771043,0.8378378378378378,0.18562874251497,0.8022440392706872,0.1806797584651443,0.2312282989138527,0.4224238569458325,0.8918918918918919,0.5722300140252454,0.7320609529585687,0.6886351629906503,0.9234879276598884,0.5908386209291415,0.661657935698276
clip_vitb32,Tinea,0.51,31,719,24,273,446,7,0.7741935483870968,0.6203059805285118,0.6972497644578043,0.0808080808080808,0.7741935483870968,0.1463414634146341,0.703396294136121,0.0842801955014331,0.21870100777616,0.3956301876743635,0.7741935483870968,0.5924895688456189,0.6833415586163578,0.6018758161665794,0.886048644387375,0.5842817803577992,0.6550514757648463
clip_vitb32,Herpes Zoster,0.5,21,729,18,201,528,3,0.8571428571428571,0.7242798353909465,0.7907113462669018,0.0821917808219178,0.8571428571428571,0.15,0.8764778888235677,0.229315547891954,0.1672127078101833,0.3137255538734455,0.8571428571428571,0.7242798353909465,0.7907113462669018,0.6536393971937906,0.9501898750027472,0.690728646961163,0.7554797328515951
clip_vitb32,Drug Rash,0.45,22,728,15,249,479,7,0.6818181818181818,0.657967032967033,0.6698926073926074,0.0568181818181818,0.6818181818181818,0.1048951048951049,0.7416333666333665,0.1822681573042983,0.1951405608034597,0.3547476955304389,0.6818181818181818,0.7101648351648352,0.6959915084915085,0.4731859774104274,0.8363940681864375,0.6227581667366537,0.6915175513548399
clip_vitb32,Herpes Simplex,0.48,20,730,18,186,544,2,0.9,0.7452054794520548,0.8226027397260274,0.088235294117647,0.9,0.1607142857142857,0.892945205479452,0.1867677636618586,0.1541715661033291,0.2947736095300914,0.9,0.7616438356164383,0.8308219178082192,0.6989663547715128,0.972133518786232,0.7123689667855485,0.7754748252173144
clip_vitb32,Impetigo,0.51,18,732,13,205,527,5,0.7222222222222222,0.7199453551912568,0.7210837887067395,0.0596330275229357,0.7222222222222222,0.1101694915254237,0.7930327868852458,0.1055144850284354,0.1809000245059449,0.3404170194923101,0.7222222222222222,0.7062841530054644,0.7142531876138434,0.4912734343970254,0.8750024662044601,0.6863333617511758,0.75126090008351
clip_vitb32,Acute Dermatitis NOS,0.5700000000000001,19,731,16,191,540,3,0.8421052631578947,0.7387140902872777,0.7904096767225862,0.0772946859903381,0.8421052631578947,0.1415929203539823,0.8350853193174455,0.1023421403599592,0.2100552880853554,0.3878288097027068,0.8421052631578947,0.6114911080711354,0.726798185614515,0.6243452472967093,0.9447952836146584,0.7056767880952604,0.7692555878761371
clip_vitb32,Hypersensitivity,0.6,17,733,11,211,522,6,0.6470588235294118,0.7121418826739427,0.6796003531016772,0.0495495495495495,0.6470588235294118,0.0920502092050209,0.785570981462162,0.0873454457028247,0.230291329190134,0.40213706006594,0.8235294117647058,0.6193724420190996,0.7214509268919027,0.4130036348521869,0.8269027960275627,0.6783257928147661,0.7437460060464867
clip_vitb32,Acne,0.52,15,735,13,114,621,2,0.8666666666666667,0.8448979591836735,0.85578231292517,0.1023622047244094,0.8666666666666667,0.1830985915492957,0.9440362811791384,0.2731354133022725,0.1140456094619754,0.2232949265065428,0.8666666666666667,0.8272108843537415,0.846938775510204,0.6211801716767764,0.9626387408969346,0.8169406319799278,0.8692688300733399
clip_vitb32,Pigmented Purpuric Eruption,0.45,15,735,14,189,546,1,0.9333333333333332,0.7428571428571429,0.8380952380952381,0.0689655172413793,0.9333333333333332,0.128440366972477,0.920090702947846,0.3623134935899131,0.1453229544660561,0.2754739600602917,0.9333333333333332,0.7918367346938775,0.8625850340136054,0.7018347012621998,0.9881331045067316,0.7100545301324805,0.7731343810174536
clip_vitb32,Leukocytoclastic Vasculitis,0.49,15,735,10,161,574,5,0.6666666666666666,0.780952380952381,0.7238095238095238,0.0584795321637426,0.6666666666666666,0.1075268817204301,0.7738775510204081,0.1433205806978431,0.1487405949312588,0.287906958024528,0.6,0.7931972789115647,0.6965986394557824,0.4171354773851976,0.8482367556028527,0.7496326882247203,0.8093505619291249
clip_vitb32,Lichen Planus Lichenoid Eruption,0.47,14,736,8,202,534,6,0.5714285714285714,0.7255434782608695,0.6484860248447204,0.0380952380952381,0.5714285714285714,0.0714285714285714,0.7165178571428571,0.0812790111917134,0.1763607344333226,0.3402976572613387,0.5714285714285714,0.75,0.6607142857142857,0.3259064457965074,0.7861920109552588,0.6921961695710598,0.7565486203319113
clip_vitb32,Pityriasis Rosea,0.52,12,738,7,129,609,5,0.5833333333333334,0.8252032520325203,0.7042682926829269,0.0514705882352941,0.5833333333333334,0.0945945945945946,0.8171860885275519,0.0764044202641757,0.1396158634021852,0.2765393537771228,0.6666666666666666,0.8062330623306233,0.736449864498645,0.3195113125495497,0.8067396863412435,0.7961374251426745,0.8509010954100273
clip_vitb32,Viral Exanthem,0.53,13,737,10,185,552,3,0.7692307692307693,0.7489823609226595,0.7591065650767144,0.0512820512820512,0.7692307692307693,0.0961538461538461,0.8331071913161465,0.0749822783175032,0.17565710358256,0.2963694930881921,0.7692307692307693,0.7313432835820896,0.7502870264064294,0.4974362405327249,0.9182047128150144,0.716441732021918,0.7789409110933955
clip_vitb32,Lichen Simplex Chronicus,0.37,11,739,7,223,516,4,0.6363636363636364,0.6982408660351827,0.6673022511994096,0.0304347826086956,0.6363636363636364,0.0580912863070539,0.6747447410505597,0.0466436405776235,0.1386263993864759,0.2832503554219583,0.3636363636363636,0.8119079837618404,0.587772173699102,0.3538011745078488,0.8483352890463243,0.6641907488349855,0.7302406557680307
clip_vitb32,Stasis Dermatitis,0.65,11,739,9,86,653,2,0.8181818181818182,0.8836265223274695,0.8509041702546438,0.0947368421052631,0.8181818181818182,0.1698113207547169,0.9426743756919672,0.2172528105232766,0.1126319609846271,0.1966668934804873,1.0,0.8308525033829499,0.915426251691475,0.523019438039156,0.9486323102539148,0.8584973841669518,0.9047879619419568
clip_vitb32,Keratosis Pilaris,0.47,9,741,8,184,557,1,0.8888888888888888,0.7516869095816464,0.8202878992352676,0.0416666666666666,0.8888888888888888,0.0796019900497512,0.8551506972559604,0.115787017598417,0.1557103764341756,0.2793480515881441,0.8888888888888888,0.7705802968960864,0.8297345928924876,0.5650002944233439,0.9801091123614551,0.7193350932848624,0.7814426166328562
clip_vitb32,CD - Contact Dermatitis,0.59,11,739,3,200,539,8,0.2727272727272727,0.7293640054127198,0.5010456390699962,0.0147783251231527,0.2727272727272727,0.02803738317757,0.6026571534014024,0.0208751042846496,0.2588951546312788,0.4740962858347842,0.7272727272727273,0.4600811907983761,0.5936769590355517,0.0974605929002488,0.5656453011761291,0.6962063189702231,0.7601494699731982
clip_vitb32,Scabies,0.5,9,741,5,226,515,4,0.5555555555555556,0.6950067476383266,0.6252811515969411,0.0216450216450216,0.5555555555555556,0.0416666666666666,0.7588843904633378,0.061469440674093,0.1911710720484292,0.3566784358274502,0.5555555555555556,0.6950067476383266,0.6252811515969411,0.266651293495493,0.8112214789023355,0.6609216930888058,0.727080339528408
derm_foundation,Eczema,0.53,157,593,108,190,403,49,0.6878980891719745,0.6795952782462057,0.6837466837090901,0.3624161073825503,0.6878980891719745,0.4747252747252747,0.7431928765534205,0.4128127992774579,0.2140647528513715,0.2581116010232518,0.7707006369426752,0.6053962900505903,0.6880484634966327,0.6116623003219109,0.7551585456999664,0.6409851781714613,0.7158935152438204
derm_foundation,Allergic Contact Dermatitis,0.51,130,620,82,217,403,48,0.6307692307692307,0.65,0.6403846153846153,0.2742474916387959,0.6307692307692307,0.3822843822843823,0.6981389578163772,0.3026154219291979,0.2117154834641,0.2700743963559469,0.6307692307692307,0.635483870967742,0.6331265508684863,0.5451705848983546,0.7088613144815634,0.6116365067840976,0.686516168659457
derm_foundation,Insect Bite,0.53,60,690,51,184,506,9,0.85,0.7333333333333333,0.7916666666666666,0.2170212765957447,0.85,0.3457627118644067,0.8484782608695652,0.3528972534184103,0.1856662398644352,0.3298558272100985,0.8666666666666667,0.7043478260869566,0.7855072463768116,0.7388541093022145,0.9190255941983224,0.6991118020096008,0.7649711609014016
derm_foundation,Urticaria,0.51,50,700,39,131,569,11,0.78,0.8128571428571428,0.7964285714285715,0.2294117647058823,0.78,0.3545454545454545,0.8802285714285714,0.4246798859400676,0.1413029801049677,0.2582406664397877,0.78,0.8028571428571428,0.7914285714285714,0.6475845041874634,0.8724608402978559,0.7822850097806853,0.8400142232509709
derm_foundation,Psoriasis,0.51,46,704,28,145,559,18,0.6086956521739131,0.7940340909090909,0.701364871541502,0.1618497109826589,0.6086956521739131,0.2557077625570776,0.7570405138339922,0.2583821649672591,0.1628430588236539,0.2835102364213206,0.6086956521739131,0.7826704545454546,0.6956830533596838,0.4645684323162075,0.7360677496217098,0.7626038208769731,0.8222729122402824
derm_foundation,Folliculitis,0.54,40,710,34,148,562,6,0.85,0.7915492957746478,0.8207746478873239,0.1868131868131868,0.85,0.3063063063063063,0.9118661971830986,0.3540094328802815,0.1570542635479547,0.2843904851124,0.9,0.7661971830985915,0.8330985915492958,0.709276756335103,0.9293881228267964,0.7601410277950515,0.8198196832064515
derm_foundation,Irritant Contact Dermatitis,0.46,37,713,29,280,433,8,0.7837837837837838,0.6072931276297335,0.6955384557067587,0.0938511326860841,0.7837837837837838,0.1676300578034682,0.746180963572268,0.1827312284982716,0.1920997772139701,0.367334894934545,0.6216216216216216,0.699859747545582,0.6607406845836018,0.6280485160803084,0.8861348800661442,0.570964034879082,0.6424722809440943
derm_foundation,Tinea,0.45,31,719,19,188,531,12,0.6129032258064516,0.7385257301808067,0.6757144779936292,0.0917874396135265,0.6129032258064516,0.1596638655462184,0.7935304410247208,0.2328641040839925,0.1511756913410618,0.2922095266939761,0.5806451612903226,0.7899860917941586,0.6853156265422407,0.4382410861966073,0.7626689857961975,0.7051981064901554,0.7693181180767086
derm_foundation,Herpes Zoster,0.41,21,729,20,168,561,1,0.9523809523809524,0.7695473251028807,0.8609641387419165,0.1063829787234042,0.9523809523809524,0.1913875598086124,0.905153831079757,0.3141460912790186,0.1191211467818786,0.2379984464043014,0.9047619047619048,0.8518518518518519,0.8783068783068784,0.7733063992587743,0.9915440121901736,0.7376120798576643,0.7986567068897791
derm_foundation,Drug Rash,0.5,22,728,14,158,570,8,0.6363636363636364,0.782967032967033,0.7096653346653347,0.0813953488372093,0.6363636363636364,0.1443298969072164,0.7807192807192807,0.3110583864929353,0.1562249350577337,0.306600036080104,0.6363636363636364,0.782967032967033,0.7096653346653347,0.4295170809013101,0.8026679532963388,0.7515790171631431,0.8113844430703152
derm_foundation,Herpes Simplex,0.45,20,730,19,96,634,1,0.95,0.8684931506849315,0.9092465753424656,0.1652173913043478,0.95,0.2814814814814815,0.963082191780822,0.4676629150967234,0.089658726592223,0.1910683074141251,0.95,0.8863013698630137,0.9181506849315068,0.763868806553258,0.9911185511992048,0.8420367856244455,0.891091594536281
derm_foundation,Impetigo,0.5700000000000001,18,732,11,113,619,7,0.6111111111111112,0.8456284153005464,0.7283697632058288,0.0887096774193548,0.6111111111111112,0.1549295774647887,0.8220248937462052,0.1430355216980076,0.1522127782513432,0.2949931462501796,0.6666666666666666,0.7882513661202186,0.7274590163934427,0.3861904160223791,0.7969475342783638,0.8176564358899258,0.8699916898502947
derm_foundation,Acute Dermatitis NOS,0.63,19,731,11,178,553,8,0.5789473684210527,0.7564979480164159,0.6677226582187343,0.0582010582010582,0.5789473684210527,0.1057692307692307,0.7418460652314781,0.1121701743581187,0.2371248298870057,0.4062813317146618,0.6842105263157895,0.5841313269493844,0.634170926632587,0.3627590353425504,0.7685810871754576,0.7240963596838819,0.7862177978785079
derm_foundation,Hypersensitivity,0.61,17,733,15,183,550,2,0.8823529411764706,0.7503410641200545,0.8163470026482625,0.0757575757575757,0.8823529411764706,0.1395348837209302,0.8769761656367867,0.1682344884194477,0.2198227258613045,0.3973494948799411,0.9411764705882352,0.6330150068212824,0.7870957387047588,0.6566364940511412,0.9671202262362074,0.7177576872961071,0.7803141782411267
derm_foundation,Acne,0.44,15,735,13,109,626,2,0.8666666666666667,0.8517006802721089,0.8591836734693878,0.1065573770491803,0.8666666666666667,0.1897810218978102,0.9550113378684808,0.3365552564669326,0.0915016007801844,0.1855040017499432,0.8666666666666667,0.8775510204081632,0.8721088435374149,0.6211801716767764,0.9626387408969346,0.8241806462008914,0.8755635192459319
derm_foundation,Pigmented Purpuric Eruption,0.67,15,735,12,62,673,3,0.8,0.9156462585034012,0.8578231292517007,0.1621621621621621,0.8,0.2696629213483146,0.9474829931972788,0.4300091430860266,0.1023250885266874,0.2079607462595209,0.9333333333333332,0.8721088435374149,0.902721088435374,0.5481455128483065,0.9295245065301844,0.8933294258022265,0.9336409515440188
derm_foundation,Leukocytoclastic Vasculitis,0.48,15,735,12,133,602,3,0.8,0.819047619047619,0.8095238095238095,0.0827586206896551,0.8,0.15,0.86140589569161,0.2106674600103125,0.12438362929195,0.2456228422585293,0.8,0.8299319727891157,0.8149659863945579,0.5481455128483065,0.9295245065301844,0.7895799318753313,0.845197657282425
derm_foundation,Lichen Planus Lichenoid Eruption,0.52,14,736,10,178,558,4,0.7142857142857143,0.7581521739130435,0.7362189440993789,0.0531914893617021,0.7142857142857143,0.099009900990099,0.7901785714285714,0.279273141308379,0.173822428597001,0.3258535816292356,0.7142857142857143,0.7472826086956522,0.7307841614906833,0.4535091567010681,0.8827862135542308,0.7259274994139168,0.7876960552943032
derm_foundation,Pityriasis Rosea,0.51,12,738,6,62,676,6,0.5,0.9159891598915988,0.7079945799457994,0.088235294117647,0.5,0.15,0.8727416440831075,0.1242589206445434,0.0731403110203748,0.1359161777192785,0.5,0.913279132791328,0.7066395663956639,0.2537815976337061,0.7462184023662939,0.8937571046725805,0.9339130028677504
derm_foundation,Viral Exanthem,0.4,13,737,8,152,585,5,0.6153846153846154,0.7937584803256446,0.70457154785513,0.05,0.6153846153846154,0.0924855491329479,0.8283060223358731,0.1835761207208916,0.1076560646324299,0.2132702978699196,0.5384615384615384,0.8521031207598372,0.6952823296106878,0.3552289151266569,0.8229029220223743,0.7630602955002805,0.821410234387814
derm_foundation,Lichen Simplex Chronicus,0.41,11,739,8,184,555,3,0.7272727272727273,0.7510148849797023,0.7391438061262148,0.0416666666666666,0.7272727272727273,0.0788177339901477,0.7986222167548285,0.2011119885540257,0.1411156134038912,0.2735077996035475,0.7272727272727273,0.8092016238159675,0.7682371755443473,0.4343546988238708,0.902539407099751,0.718593266879968,0.780840354648083
derm_foundation,Stasis Dermatitis,0.63,11,739,8,75,664,3,0.7272727272727273,0.8985115020297699,0.8128921146512487,0.0963855421686747,0.7272727272727273,0.1702127659574468,0.9161028416779432,0.3806083343882438,0.1111901747662971,0.2160766239555794,0.8181818181818182,0.8457374830852503,0.8319596506335343,0.4343546988238708,0.902539407099751,0.8746375889194262,0.9182637670914152
derm_foundation,Keratosis Pilaris,0.26,9,741,9,152,589,0,1.0,0.7948717948717948,0.8974358974358974,0.0559006211180124,1.0,0.1058823529411764,0.9439196281301544,0.1301917658846041,0.0893650778381486,0.1657640325508274,0.8888888888888888,0.8825910931174089,0.8857399910031489,0.7008549515804559,1.0,0.7643125431689705,0.8223894923110376
derm_foundation,CD - Contact Dermatitis,0.54,11,739,7,246,493,4,0.6363636363636364,0.6671177266576455,0.6517406815106409,0.0276679841897233,0.6363636363636364,0.053030303030303,0.6601057940706114,0.0298052287415477,0.2363893375581806,0.4479667608477797,0.7272727272727273,0.5629228687415426,0.645097798007135,0.3538011745078488,0.8483352890463243,0.6323544407317019,0.7001525795309089
derm_foundation,Scabies,0.45,9,741,8,234,507,1,0.8888888888888888,0.6842105263157895,0.7865497076023391,0.0330578512396694,0.8888888888888888,0.0637450199203187,0.8463037936722146,0.0555856624186983,0.1823033859372054,0.3379889371037366,0.8888888888888888,0.7246963562753036,0.8067926225820963,0.5650002944233439,0.9801091123614551,0.6498651498747102,0.7166558013519312
inception_v3,Eczema,0.53,157,593,96,226,367,61,0.6114649681528662,0.6188870151770658,0.615175991664966,0.2981366459627329,0.6114649681528662,0.4008350730688935,0.6540746071470769,0.3043700565038028,0.2352087541092908,0.2758752052297195,0.6878980891719745,0.5362563237774031,0.6120772064746888,0.5334288866905766,0.684176699932571,0.579151418358153,0.6570922237618222
