label,threshold,support_positive,support_negative,tp,fp,tn,fn,sensitivity,specificity,balanced_accuracy,precision,recall,f1,auc,pr_auc,brier,ece
Eczema,0.5,739,2784,440,1269,1515,299,0.5953991880920162,0.5441810344827587,0.5697901112873874,0.2574605032182563,0.5953991880920162,0.35947712418300654,0.6086425135706842,0.2724423112591595,0.24683354794979095,0.28814747842441657
Allergic Contact Dermatitis,0.5,611,2912,339,1598,1314,272,0.5548281505728314,0.45123626373626374,0.5030322071545476,0.1750129065565307,0.5548281505728314,0.26609105180533754,0.4916447096275247,0.16955558512007296,0.2553175985813141,0.3309249962354092
Insect Bite,0.5,282,3241,206,1372,1869,76,0.7304964539007093,0.5766738660907127,0.653585159995711,0.13054499366286437,0.7304964539007093,0.221505376344086,0.7229753534610849,0.20029950391833803,0.2404184639453888,0.41275820332327384
Urticaria,0.5,232,3291,171,1097,2194,61,0.7370689655172413,0.6666666666666666,0.701867816091954,0.13485804416403785,0.7370689655172413,0.228,0.7865783379959974,0.25792890828115345,0.22315575182437897,0.40582914783675117
Psoriasis,0.5,216,3307,164,1654,1653,52,0.7592592592592593,0.4998488055639552,0.6295540324116072,0.09020902090209021,0.7592592592592593,0.16125860373647985,0.6533041584069705,0.10317291414836126,0.25202295184135437,0.4382788665823188
Folliculitis,0.5,188,3335,141,1019,2316,47,0.75,0.6944527736131934,0.7222263868065967,0.12155172413793103,0.75,0.20919881305637983,0.8024817378544771,0.22001924949074111,0.19924870133399963,0.37201204056804776
Irritant Contact Dermatitis,0.5,174,3349,78,1237,2112,96,0.4482758620689655,0.6306360107494775,0.5394559364092215,0.05931558935361217,0.4482758620689655,0.10476830087306917,0.5639374251363419,0.06649198870519493,0.23822221159934998,0.4342258554729182
Tinea,0.5,144,3379,124,1734,1645,20,0.8611111111111112,0.4868304232021308,0.673970767156621,0.06673842841765339,0.8611111111111112,0.12387612387612387,0.7420444082733222,0.114560152280808,0.2640589475631714,0.4690972888483231
Herpes Zoster,0.5,99,3424,89,1444,1980,10,0.898989898989899,0.5782710280373832,0.7386304635136411,0.05805609915198956,0.898989898989899,0.1090686274509804,0.8592260219012555,0.22186786575608422,0.24094198644161224,0.4510029788268346
Drug Rash,0.5,104,3419,79,1017,2402,25,0.7596153846153846,0.7025446036852881,0.7310799941503363,0.07208029197080291,0.7596153846153846,0.13166666666666665,0.7996405831664679,0.19683136754836636,0.20120206475257874,0.3957251499415189
Herpes Simplex,0.5,99,3424,93,1614,1810,6,0.9393939393939394,0.5286214953271028,0.7340077173605211,0.054481546572934976,0.9393939393939394,0.10299003322259136,0.8630994524686114,0.2271293614080156,0.24088574945926666,0.4425074543942452
Impetigo,0.5,85,3438,79,1752,1686,6,0.9294117647058824,0.49040139616055844,0.7099065804332204,0.04314582195521573,0.9294117647058824,0.0824634655532359,0.8187557745611334,0.09783296645251564,0.25588786602020264,0.4650196777278647
Acute Dermatitis NOS,0.5,87,3436,62,1207,2229,25,0.7126436781609196,0.6487194412107101,0.6806815596858149,0.04885736800630418,0.7126436781609196,0.09144542772861357,0.7668098430412267,0.08823385970175501,0.21882180869579315,0.42106257056330465
Hypersensitivity,0.5,79,3444,61,1046,2398,18,0.7721518987341772,0.6962833914053427,0.73421764506976,0.05510388437217705,0.7721518987341772,0.10286677908937605,0.8048229171260971,0.07225591366518469,0.19916802644729614,0.3785275059952811
Acne,0.5,69,3454,66,497,2957,3,0.9565217391304348,0.8561088592935727,0.9063152992120038,0.1172291296625222,0.9565217391304348,0.2088607594936709,0.9580364710522562,0.4483680568046829,0.12394826859235764,0.2736101673301093
